Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 845,A,Post Moratorium          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      12.320,    0.410000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      43.030,    1.961000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      53.880,    3.053000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      54.980,    3.131000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      55.980,    3.224000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      57.380,    3.337000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      59.880,    3.611000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      65.560,    4.192000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      66.620,    4.322000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      68.510,    4.478000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      69.760,    4.604000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      71.590,    4.784000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      72.040,    4.878000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      73.290,    4.981000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      75.970,    5.232000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      87.490,    5.875000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      90.220,    6.122000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      93.000,    6.256000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,      96.310,    6.555000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,     101.440,    6.919000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,     103.180,    7.072000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,     108.040,    7.406000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,     110.120,    7.533000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,     111.020,    7.618000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
138, 845,A,Post Moratorium          ,     119.290,    8.027000,By site only; depth=mcd; Leg 138 SR p 75
,,,,,,
