leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
91,595,A,1,1,0.0,146.0,0.00,0.00,1.46,WM, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000,bdb4c4e4403d3fb61ff0ddc767326a69
91,595,A,1,2,0.0,45.0,0.00,1.50,1.95,ROS, ZEOLITIC PELAGIC CLAY,,,,,,,, FIRM, 00000000,62530a5d3c3c95f4683a23ed88683528
91,595,A,1,4,50.0,90.0,0.00,5.00,5.40,WM, PELAGIC CLAY,,,,,,,, FIRM, 00000000,0d188fa260da3eef5f86f9435c7b724e
91,595,A,1,CC,0.0,20.0,0.00,5.50,5.60,WM, PELAGIC CLAY,,,,,,,, FIRM, 00000000,70559fcd22ff0da55e8ef43c5ad334e5
91,595,A,2,1,0.0,150.0,2.80,2.80,4.30,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000,d99a450006c0397724704838836d09cf
91,595,A,2,2,0.0,150.0,2.80,4.30,5.80,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000,23bfee0fd40a1089f515f9219cbbdac0
91,595,A,2,3,0.0,150.0,2.80,5.80,7.30,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000,6b8e4d24166d793da8e640aca833ecef
91,595,A,2,4,0.0,40.0,2.80,7.30,7.70,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000,4b0b4a0804659ba1694b1c19cc2be361
91,595,A,2,5,5.0,31.0,2.80,8.85,9.11,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000,ff501f258bbaba009921297e1342beb1
91,595,A,2,6,0.0,145.0,2.80,10.30,11.75,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000,3bb12d70caf6ecb3e1b29d6c8931954b
91,595,A,2,7,0.0,30.0,2.80,11.80,12.10,ROS, PELAGIC CLAY, DARK REDDISH BROWN,, GREATLY DISTURBED,,,,, FIRM, 00000000,9269a222259e87ab9d1385622aedc155
91,595,A,2,CC,0.0,15.0,2.80,12.28,12.33,ROS, PELAGIC CLAY, DARK REDDISH BROWN,,, NODULES," MANGANESE,PUMICE",,, FIRM, 00000000,08c3238ec3d4066dd08a11051e07b1b5
91,595,A,3,1,0.0,150.0,12.20,12.20,13.70,ROS, PELAGIC CLAY,,,,,,,, FIRM, 00000000,c42716b6aac72ee61110cd045eb68009
