leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
44,390,A,MIDDLE EOCENE,,9.5,46.5,,NO AGE GIVEN,,NO AGE GIVEN,   43,   49,   46,DSDP INITIAL REPORTS
44,390,A,LOWER EOCENE,,47.5,76.0,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,DSDP INITIAL REPORTS
44,390,A,UPPER PALEOCENE,,76.0,85.5,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   60,56.75,DSDP INITIAL REPORTS
44,390,A,LOWER PALEOCENE,,85.5,112.0,,NO AGE GIVEN,,NO AGE GIVEN,   60,   65, 62.5,DSDP INITIAL REPORTS
44,390,A,UPPER MAESTRICHTIAN ,,112.0,125.5,,NO AGE GIVEN,,NO AGE GIVEN,   65, 67.5,66.25,DSDP INITIAL REPORTS
44,390,A,LOWER MAESTRICHTIAN ,,125.5,133.0,,NO AGE GIVEN,,NO AGE GIVEN, 67.5,   70,68.75,DSDP INITIAL REPORTS
44,390,A,LOWER MAESTRICHTIAN ,UPPER CAMPANIAN,133.0,139.8,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 67.5,   74,70.75,DSDP INITIAL REPORTS
44,390,A,MIDDLE ALBIAN,LOWER ALBIAN,139.8,142.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  104,  108,  106,DSDP INITIAL REPORTS
