Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
133, 815,A,Post Moratorium          ,       1.100,    0.275000,FO Emiliania huxleyi
,,,,,,
133, 815,A,Post Moratorium          ,       4.100,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
133, 815,A,Post Moratorium          ,      13.900,    0.930000,Small Gephyrocapsa Acme top
,,,,,,
133, 815,A,Post Moratorium          ,      17.400,    1.100000,Small Gephyrocapsa Acme bottom
,,,,,,
133, 815,A,Post Moratorium          ,      18.900,    1.320000,LO Helicosphaera sellii
,,,,,,
133, 815,A,Post Moratorium          ,      20.400,    1.465000,LO Calcidiscus macintyrei
,,,,,,
133, 815,A,Post Moratorium          ,      24.900,    1.890000,LO Discoaster brouweri
,,,,,,
133, 815,A,Post Moratorium          ,      36.400,    2.410000,LO Discoaster surculus
,,,,,,
133, 815,A,Post Moratorium          ,      44.720,    2.600000,LO Discoaster tamalis
,,,,,,
133, 815,A,Post Moratorium          ,     158.900,    3.500000,LO Reticulofenestra pseudoumbilica
,,,,,,
133, 815,A,Post Moratorium          ,     309.460,    3.700000,FO Pseudoemiliania lacunosa
,,,,,,
133, 815,A,Post Moratorium          ,     326.350,    4.600000,LO Ceratolithus armatus
,,,,,,
133, 815,A,Post Moratorium          ,     351.000,    5.060000,FO Ceratolithus armatus
,,,,,,
133, 815,A,Post Moratorium          ,     354.000,    5.430000,LO Discoaster quinqueramus
,,,,,,
133, 815,A,Post Moratorium          ,     378.540,    5.600000,LO Amaurolithus amplificus
,,,,,,
133, 815,A,Post Moratorium          ,     387.300,    5.900000,FO Amaurolithus amplificus
,,,,,,
133, 815,A,Post Moratorium          ,     409.360,    6.620000,FO Amaurolthus primus/delicatus
,,,,,,
133, 815,A,Post Moratorium          ,     454.400,   16.600000,LO Sphenolithus heteromorphus
,,,,,,
