leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
37,333,A,1,1,35.0,150.0,217.00,217.35,218.50,, NANNO OOZE," 2.5Y8/1-WHITE,5P4/2-PURPLE,2.5Y7/2-LI GHT GREEN,2.5Y6/2-LIGHT BROWN GRAY"," MODERATE PURPLE SPOT MOTTLING, APPROXIMATELY 15 LIGHT GREEN 0.5 CM LAYERS RANDOMLY SCATTERED THRU SECTION,VERY SLIGHTLY MOTTLED WITH LIGHT BROWN GRAY PATCHES"," INTENSE 35-37 CM AND 46-62 CM,NONE 64-150 CM",,,, VOID 37-46 CM AND 62-64 CM, STIFF, 00000000,b9e16f736ec50f0a24f2057eba9759e3,37-333A-1-1
37,333,A,1,2,0.0,50.0,217.00,218.50,219.00,, NANNO OOZE," 2.5Y8/1-WHITE,-PURPLE,5G7/1-GREEN,2.5 Y6/2-LIGHT BROWN GRAY"," MODERATE PURPLE SPOT MOTTLIN G, ONE CM GREEN LAYER AT 8 CM,TWO CM GREEN LAYER AT 26-28 CM,MODERATELY MOTTLED WITH LIGHT BROWN GRAY PA TCHES BETWEEN 21 AND 41 CM,FIVE CM WEDGE OF WHITE OO ZE 44-49 CM", NONE,,,,, STIFF, 00000000,accef8b53e8b331b2d4ded91a5aa9e6b,37-333A-1-2
37,333,A,1,2,50.0,150.0,217.00,219.00,220.00,, BASALT,,,,,,,, HARD, 00000000,c33a3163c59f0194c7b2085861d2c298,37-333A-1-2
37,333,A,1,3,4.0,149.0,217.00,220.04,221.49,, BASALT,,,,, SPARSELY OLIVINE PHYRIC,,, HARD, 00000000,6e4b6b28b2b1d281838924997707389f,37-333A-1-3
37,333,A,1,CC,0.0,0.0,217.00,221.60,221.60,, BASALT,,,,, SPARSELY OLIVINE PHYRIC,,, HARD, 00000000,fd7548a52e09e4366badbe67ad867215,37-333A-1-CC
37,333,A,2,1,4.0,130.0,225.00,225.04,226.30,, BASALT,,,,, SPARSELY OLIVINE PHYRIC,,, HARD, 00000000,91a2e683876adc7ee6590cd2f420f99c,37-333A-2-1
37,333,A,2,2,5.0,52.0,225.00,226.55,227.02,, BASALT,,,,, SPARSELY OLIVINE PHYRIC,,, HARD, 00000000,46c1a0799b4bd437f3b4b74cd9a84485,37-333A-2-2
37,333,A,3,1,3.0,138.0,244.00,244.03,245.38,, BASALT,,,,, PLAGIOCLASE PHYRIC,,, HARD, 00000000,359abdd66906381ec5305d0ba03e8122,37-333A-3-1
37,333,A,3,2,5.0,64.0,244.00,245.55,246.14,, BASALT,,,,, PLAGIOCLASE PHYRIC,,, HARD, 00000000,8eb4a9f5313e17e5d6932058cfab2b95,37-333A-3-2
37,333,A,4,1,5.0,21.0,263.00,263.05,263.21,, BASALT,,,,, PLAGIOCLASE AND OLIVINE PHYRIC,,, HARD, 00000000,d3102f2ea2cefd170533b559ab7eb92d,37-333A-4-1
