leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
29,282,,1,1,57.0,66.0,0.00,0.57,0.66,, MICARB NANNO AND BRYOZOA RICH FORAM OOZE, 5GY6/1 -GREENISH GRAY,, SOUPY,,,,, SOUPY, 00000000,bf456752a0ff9b3dbe5d187252a2f50b
29,282,,1,1,66.0,126.0,0.00,0.66,1.26,, BRYOZOA AND FORAM RICH NANNO OOZE, 5Y8/1-YELLOWI SH GRAY,, INTENSE DEFORMATION,,,,, SOFT, 00000000,5fc86d355605898dca437201806e1d4b
29,282,,1,1,126.0,150.0,0.00,1.26,1.50,, DETRITAL SILTY CLAY-MICARB OOZE, 5B6/1-MEDIUM BL UISH GRAY, INDISTIN CT UPPER CONTACT, INTENSE DEFORMATION,,,,, SOFT, 00000000,d9eac7da869af6d1843ca2a86f7704b4
29,282,,1,2,0.0,150.0,0.00,1.50,3.00,, DETRITAL SILTY CLAY-MICARB OOZE," 5GY6/1-GREENISH GRAY, 5G6/1",," INTENSE DEFORMATION 0-33/65-105/120-150 CM, DRILLING BRECCIA 33-65/105- 120 CM",,,, GREENISH GRAY DOWNWARD INTO 5G6/1, SOFT TO STIFF, 00000000,5083082c572a922ec34a1296ff7aff23
29,282,,1,3,0.0,50.0,0.00,3.00,3.50,, DETRITAL SILTY CLAY-MICARB OOZE," 5G6/1-GREENISH GRAY, 5Y8/1-YELLOWISH GRAY",," INTENSE DEFORMATION 0-20 CM, SOUPY 20-50 CM",,,," GREENISH GRAY 0-20 CM, YELLOWISH GRAY 20-50 CM"," SOFT 0-20 CM, SOUPY 20 -50 CM", 00000000,116add0efb520ca28952633ba6692413
29,282,,1,3,50.0,150.0,0.00,3.50,4.50,, DETRITAL SAND AND BRYOZOA RICH FORAM REWORKED CARB ONATE OOZE, 5Y6/1-LIGHT OLIVE GRAY,, SOUPY,,, SAND SIZED BIOGENIC DEBRIS,, SOU PY, 00000000,4b6a7941f8fcf1729894282fec97fff8
29,282,,1,4,0.0,86.0,0.00,4.50,5.36,, SPICULE AND MICARB BEARING DETRITAL SAND RICH BRYO ZOA FORAM OOZE, 5GY6/1-GREEN GRAY,," INTENSE DEFORMATION 0-20 CM, SOUPY 20-86",,,," MIXED SAND-CLAY 20-86 CM, SAND-SIZED 0-20 CM"," SOFT 0-20 CM, SOUPY 2 0-86", 00000000,9fcb54229cb495547b5cfbaf2e0a4a93
29,282,,1,4,86.0,112.0,0.00,5.36,5.62,, SAND, 5G5/1-GREENISH GRAY,, SOUPY,,,,, SOUPY, 33214000,57deb13a172b691cb74a848947c59211
29,282,,1,4,112.0,150.0,0.00,5.62,6.00,, MICARB GLAUCONITE NANNO AND DETRITAL SILT BEARING BRYOZOA FORAM OOZE, 5GY6/1-GREENISH GRAY,, SOUPY,,,, MIXED SAND+SILT, SOUPY, 00000000,fda69a26658d93906c761397e78ec4a6
29,282,,1,5,0.0,150.0,0.00,6.00,7.50,, NANNO OOZE," N9-WHITE, 5P6/2-PALE PURPLE", VAGUE LAYERING, INTENSELY DEFORMED, PURPLE STREAKS - CAUSE UNKNOWN - POSSIB LY MN STAINS ON NANNOS - ESPECIALLY FOUND AT 10/30/6 0 CM,,,, SOFT, 00000000,2181aa01c2ae221308b0182b91773822
29,282,,1,6,0.0,140.0,0.00,7.50,8.90,, NANNO OOZE," N9-WHITE, 5GY6/1-GREENISH GRAY",," SOUPY 0-50 CM, INTENSELY DEFORMED 50-140 CM,GR EENISH GRAY INTRUDED BY DRILLING NEAR 10 CM",,,,, SO FT, 00000000,e8fb5821cc275768794baf2f75c7b2ad
29,282,,1,CC,0.0,0.0,0.00,9.10,9.10,, NANNO OOZE, N9-WHITE,,,,,,, SOFT, 00000000,b0ce4e72355cda4ee5bf9431504e3654
29,282,,2,CC,0.0,0.0,9.00,9.10,9.10,, DETRITAL SILT MICARB AND FORAM BEARING NANNO OOZE, 5G6/1-GREENISH GRAY,,,,,, ONLY A FEW CC'S REC OVERED IN THE CORE CATCHER, SOFT, 00000000,921589e4dd002fa45b70c062fb8d2f4d
29,282,,3,CC,0.0,0.0,18.50,18.60,18.60,, DETRITAL SILT GLAUCONITE AND FORAM BEARING NANNO O OZE, 5G6/1-GREENISH GRAY,,,,,, NO CORE RECOVE RED - ONLY A FEW CC'S IN THE CORE CATCHER, SOFT, 00000000,46d6225a040b30a08cb6652fcb4a1b82
29,282,,4,1,0.0,150.0,28.00,28.00,29.50,, QUARTZ AND GLAUCONITE BEARING DETRITAL CLAY NANNO OOZE," 5GY6/1-GREENISH GRAY, 5G6/1-GREENISH GRAY", MOTTLE WITH INDISTINCT OUTLINE( PROBABLY MORE GLAUC ONITE), INTENSE DEFORMATION,, GLAUCONITE,,, STIFF, 00000000,f2d93d78296351668a4cbd2bd9df1fad
29,282,,4,2,0.0,150.0,28.00,29.50,31.00,, MICARB RICH NANNO OOZE," 5GY6/1-GREENISH GRAY, 5G 6/1, 5GY8/1, 5Y8/1", INTENSELY TO MODERATELY MOTTLE D - SOME SHARP-SOME INDISTINCT OUTLINES TO THE MOTTL ES, MODERATE DEFORMATION,," GLAUCONITE, C HLORITE",," MOTTLES COLORED 5G6/1 - 5GY8/1 - AND RARE LY 5Y8/1, GREEN COLOR PROBABLY DUE TO CLAY SIZED GLA UCONITE OR CHLORITE", STIFF, 00000000,822896a29b479ef8945b3f552b5e0a3e
