leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
28,264,,1,1,63.0,150.0,0.00,0.63,1.50,, FORAM-RICH NANNO OOZE," 5YR8/1-PINKISH GRAY,5YR7/1"," FINE MODERATE MOTTLING APPROXIMATELY 1 CM ACROSS DUE TO SUBTLE COLOR DIFFERENCES THROUGHOUT,BUT CLEAR EST FROM 130-150 CM",,,,,,, 00000000,2dd930f4193ffc3fa5f25ec5e758dd17,28-264-1-1
28,264,,1,2,0.0,150.0,0.00,1.50,3.00,, FORAM NANNO OOZE, 5YR8/1-PINKISH GRAY," VERY INDI STINCT MOTTLING APPROXIMATELY 1-2 CM ACROSS FROM 0-6 0 CM,MOTTLING DISTINCT FROM 60-150 CM,121-125 CM WHI TE MOTTLES,141-150 CM LIGHT GREY MOTTLES",,,,,, SOFT COHE RENT, 00000000,520e0382348bda12d1ec839becf92980,28-264-1-2
28,264,,1,3,3.0,150.0,0.00,3.03,4.50,, FORAM NANNO OOZE," 5YR8/1,N8"," WHITE CIRCULAR PATCH 4 CM ACROS S FROM 22-26 CM,WHITE BED 110-114 CM,FINE MOTTLING D UE TO COLOR DIFFERENCES THROUGHOUT",,,,,, SOF T COHERENT, 00000000,d805de80ee11a8cd5b4b6930471f6b71,28-264-1-3
28,264,,1,4,0.0,150.0,0.00,4.50,6.00,, FORAM NANNO OOZE, 5YR8/1-PINKISH GREY, 0-53 CM F INE MOTTLING AS IN SECTION 3, 50-150 CM PLASTIC CAP DRAGGED THROUGH REST OF CORE DURING CORING,,,,, SOFT C OHERENT, 00000000,b2d235f541f6fef684fb4fc25aa29809,28-264-1-4
28,264,,1,5,0.0,145.0,0.00,6.00,7.45,, FORAM NANNO OOZE, 5YR8/1-PINKISH GRAY," ""VERTICAL BEDDING""OVER MOST OF LENGTH",,,,,," SOFT,SLIGHTLY PLASTIC", 00000000,1491e5ea5d3bc821853c2a5afc76cace,28-264-1-5
28,264,,1,6,0.0,150.0,0.00,7.50,9.00,, FORAM NANNO OOZE, 5YR8/1-PINKISH GREY," ""VERTICAL BEDDING""OVER MOST OF LENGTH",,,,,," SOFT,SLIGHTLY PLASTIC", 00000000,619e62f25867503c840500d0f257d125,28-264-1-6
28,264,,1,CC,0.0,0.0,0.00,9.10,9.10,, FORAM-RICH NANNO OOZE, 5YR8/1-PINKISH GREY,,,,," NANN OS MAINLY COCCOLITHS,RARE DISCOASTERS,A FEW SPONGE S PICULES APPROXIMATELY 100 MICRONS",,, 00000000,2db0ccdcc4ad3600191683da9d27221a,28-264-1-CC
28,264,,2,1,4.0,150.0,25.50,25.54,27.00,, FORAM-BEARING NANNO OOZE, 5YR8/1-PINKISH GREY, U NIFORM COLOR AND TEXTURE EXCEPT FOR INCLINED WHITE B AND 3 CM WIDE FROM 137-143 CM,,,,, DEFORMATION DIFFICUL T TO DETERMINE DUE TO APPARENT HOMOGENEITY,, 00000000,5b5662d4763dbdbd29b3cada946d1e86,28-264-2-1
28,264,,2,2,0.0,150.0,25.50,27.00,28.50,, FORAM-BEARING NANNO OOZE,,,,,,, SAME AS SECTION 2-1,, 00000000,0ffcc5c2c4233240f9bc3e3449a7262c,28-264-2-2
28,264,,2,3,0.0,150.0,25.50,28.50,30.00,, FORAM-BEARING NANNO OOZE,,,,,,, SAME AS SECTION 2-1,, 00000000,2249769717239e53ac74fe7044dabce0,28-264-2-3
28,264,,2,4,0.0,75.0,25.50,30.00,30.75,, FORAM-RICH NANNO OOZE," 5YR8/1-PINKISH GRAY,10YR8/ 2-VERY PALE ORANGE"," SECTION IS PINKISH GRAY GRADING DOWN TO VERY PALE ORANGE,CONTACT SHARP", CONTACT SH ARP BUT DRAGGED DOWN UP TO 30 CM AT EDGE OF CORE,,,,," S OFT,SLIGHTLY PLASTIC", 00000000,c6eb0443fac8cae24a46f6c726259205,28-264-2-4
28,264,,2,4,75.0,150.0,25.50,30.75,31.50,, NANNO OOZE," N9-WHITE,10YR8/2-VERY PALE ORANGE,-LI GHT GREEN"," SECTION IS WHITE WITH LIGHT GREENISH CAS T,VERY PALE ORANGE MOTTLES (BURROWS?) UP TO 2 CM ACR OSS SCATTERED THROUGH INTERVAL FROM 75-115 CM THEN F ADING OUT DOWNWARD",,,,,, STIFF, 00000000,80fc1312509eb1159724d42c8e049af7,28-264-2-4
28,264,,2,5,0.0,150.0,25.50,31.50,33.00,, NANNO OOZE,,,,,,, SECTION LIKE BASE OF SECTION 2-4,, 00000000,ea138e902fa99e05df473d13af8d9b4e,28-264-2-5
28,264,,2,6,0.0,150.0,25.50,33.00,34.50,, NANNO OOZE, N9-WHITE,,,,,, SECTION LIKE BASE OF SECTION 2-4," ST IFF,PLASTIC", 00000000,6816167952337af141bff63c9bf2141f,28-264-2-6
28,264,,2,CC,0.0,0.0,25.50,34.60,34.60,, NANNO OOZE, N9-WHITE,,,,," RARE DISCOASTERS,RARE WELL PRESERVED RADS,FEW SPONGE SPICULES AND SILICO FLAGE LLATES",," STIFF,PLASTIC", 00000000,aa7f494098e66e18729c20bf93ccd512,28-264-2-CC
28,264,,3,1,0.0,150.0,54.00,54.50,56.00,, NANNO OOZE, N9-WHITE, UNIFORM, MODERATE DEFORMA TION BARELY DISCEMIBLE FROM 130-150 CM,,,,," STIFF,SLIGH TLY PLASTIC", 00000000,0483be21837567e1c817d0b315215e88,28-264-3-1
28,264,,3,2,0.0,150.0,54.00,56.00,57.50,, NANNO OOZE, -LIGHT GREY," LIGHT GREY DISCONTINUOU S LAMINAE 86-89 CM,MORE PLASTIC BEDS 5-10 CM THICK A LTERNATE WITH SLIGHTLY PLASTIC BEDS 10-20 CM THICK I N LOWER 50 CM", MODERATE DEFORMATION BARELY DISCEMAB LE THROUGHOUT SECTION,,,, SECTION IS LIKE SECTION 3-1,, 00000000,97df0794d2d7a1f19f85d61962367507,28-264-3-2
28,264,,3,3,0.0,150.0,54.00,57.50,59.00,, NANNO OOZE,,,,,,, SECTION IS LIKE LOWER 50 CM OF SECTIO N 3-2,, 00000000,f6e6c016e7716f20b0e94ed33b21fc2e,28-264-3-3
28,264,,3,4,0.0,150.0,54.00,59.00,60.50,, NANNO OOZE,,, DEFORMATION LOCALLY MORE INTENSE IN M ORE PLASTIC LAYERS 110-120 CM AND 140-150 CM,,,, SECTI ON IS LIKE LOWER 50 CM OF SECTION 3-2,, 00000000,d449b28dd412f971bbc646339c2fa1de,28-264-3-4
28,264,,3,5,0.0,144.0,54.00,60.50,61.94,, NANNO OOZE,,,,,,, SECTION IS LIKE LOWER 50 CM OF SECTIO N 3-2 BUT MAINLY THE MORE PLASTIC MATERIAL,, 00000000,ec359158f4d4edb81a99e841fbdb32f2,28-264-3-5
28,264,,3,6,0.0,150.0,54.00,62.00,63.50,, NANNO OOZE,," ""VERTICAL BEDDING"" BELOW 54 CM",,,,, SECT ION IS LIKE LOWER 50 CM OF SECTION 3-2,, 00000000,763e50853976598ef9a35453643d2cbb,28-264-3-6
28,264,,3,CC,0.0,0.0,54.00,63.60,63.60,, NANNO OOZE, N9-WHITE,,,,,,, STIFF, 00000000,4e5d933555a199a835dc24a5d33c5f39,28-264-3-CC
28,264,,4,1,0.0,150.0,63.50,63.90,65.40,, NANNO OOZE, N9-WHITE,, MODERATE DEFORMATION PROBA BLE BUT HARD TO SEE,,,,," STIFF,PLASTIC", 00000000,7a7bbabc9ddc2d484e9793b85c6e3b08,28-264-4-1
28,264,,4,2,0.0,150.0,63.50,65.40,66.90,, NANNO OOZE,," SEVERAL ""ROUGH"" ZONES",,,,, LIKE SECTION 4-1,, 00000000,49f8c6359e5360eef105b51d075e180f,28-264-4-2
28,264,,4,3,0.0,150.0,63.50,66.90,68.40,, NANNO OOZE,, 126-132 CM STIFF BRECCIATED WEDGE,,,,, L IKE SECTION 4-1,, 00000000,f3e2712cb6d6daf3efba54b115e2c8a9,28-264-4-3
28,264,,4,4,0.0,150.0,63.50,68.40,69.90,, NANNO OOZE, 5Y7/2-YELLOWISH GREY," SEVERAL CHIPS OF YELLOWISH GREY CHERT UP TO 2 CM ACROSS FROM 91-10 8 CM,THIN CONCHOIDAL FLAKES",,,,, LIKE SECTION 4-1,, 00000000,8ca6f4a1ff1138cd08fccd3e3738bea4,28-264-4-4
28,264,,4,5,0.0,150.0,63.50,69.90,71.40,, NANNO OOZE,, LIKE SECTION 4-1 BUT PLASTIC (SMOOTH) THROUGHOUT,,,,," UNIFORM,SO DEFORMATION HARD TO PICK",, 00000000,1eb96c94930184ef3594f1e8b37455d3,28-264-4-5
28,264,,4,6,0.0,150.0,63.50,71.40,72.90,, NANNO OOZE,, LIKE SECTION 4-1 BUT PLASTIC (SMOOTH), DEFORMATION PROBABLY MODERATE AT BEST,,,,,, 00000000,9c4ffeafb6f06a8df23c3beee65037f0,28-264-4-6
28,264,,4,CC,0.0,0.0,63.50,73.00,73.00,, NANNO OOZE, N9-WHITE,,,,,,, STIFF, 00000000,6bfec439ee898f4f5afa199d0cc01b3c,28-264-4-CC
28,264,,5,1,119.0,150.0,73.00,74.19,74.50,, NANNO OOZE, N9-WHITE,,,,,,," WHITE STIFF PLASTIC NANNO OOZE 119-136 CM,WHITE LESS STIFF PLASTIC NANNO OOZE BRECCIATED 136-150 CM", 00000000,3ef1f618cdf2bdf6fcc81ccd4961f950,28-264-5-1
28,264,,5,2,0.0,150.0,73.00,74.50,76.00,, NANNO OOZE,,, MAI NLY SOFT-STIFF (DISTURBED?),,,, LIKE LOWER 50 CM OF SECTION 5-1," STIFF LAYERS BETWEEN 1 9-24 CM 80-86 CM 105-115 CM AND SEVERAL PATCHES ABOV E 115 CM,MAINLY SOFT-STIFF", 00000000,9f6f3b8ceae030e13653382d125767b3,28-264-5-2
28,264,,5,3,0.0,150.0,73.00,76.00,77.50,, NANNO OOZE,,, STIFF BEDS AND PATCHES MAY BE DUE TO DISTURBANCE IN DRILLING,,,, LIKE SECTION 5-2," STIFF BEDS BETWEEN 8-12 CM 84-89CM 122-132 CM AND 136-142 CM,ALSO STIFF PATCHE S WITHIN THE SOFTER INTERVALS", 00000000,97c9e5617e79cd86864944ebe0e8ce15,28-264-5-3
28,264,,5,4,0.0,145.0,73.00,77.50,78.95,, NANNO OOZE,, ALMOST ENTIRELY STIFF TO SEMILITHIFIE D BELOW 87 CM,,,,, LIKE SECTION 5-2, STIFF BEDS BETWEE N 0-8 17-23 42-48 59-64 68-74 AND 77-84 CM, 00000000,4e3b992160941166d9dc15953846cdd4,28-264-5-4
