Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
121, 754,A,Initial Reports          ,       6.300,    1.900000,LO Discoaster brouweri
,,,,,,
121, 754,A,Initial Reports          ,       7.300,    2.200000,LO Discoaster pentaradiatus
,,,,,,
121, 754,A,Initial Reports          ,      10.300,    2.600000,LO Discoaster tamalis
,,,,,,
121, 754,A,Initial Reports          ,      16.000,    3.500000,LO Reticulofenestra pseudoumbilica
,,,,,,
121, 754,A,Initial Reports          ,      18.400,    3.800000,FO Discoaster tamalis
,,,,,,
121, 754,A,Initial Reports          ,      24.000,    5.000000,FO Ceratolithus acutus
,,,,,,
121, 754,A,Initial Reports          ,      33.350,    6.500000,FO Amaurolithus primus
,,,,,,
121, 754,A,Initial Reports          ,      47.500,   12.000000,FO Discoaster pentaradiatus
,,,,,,
121, 754,A,Initial Reports          ,      75.200,   14.400000,LO Sphenolithus heteromorphus
,,,,,,
121, 754,A,Initial Reports          ,      81.600,   15.400000,FO Discoaster variabilis
,,,,,,
121, 754,A,Initial Reports          ,      88.200,   17.100000,FO Sphenolithus heteromorphus
,,,,,,
121, 754,A,Initial Reports          ,      91.300,   21.500000,FO Sphenolithus belemnos
,,,,,,
121, 754,A,Initial Reports          ,     107.800,   23.700001,LO Reticulofenestra bisecta
,,,,,,
121, 754,A,Initial Reports          ,     115.800,   28.200001,LO Ceratolithus altus
,,,,,,
