leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
11,99,A,1,1,0.0,150.0,0.00,0.00,1.50,, BROWN CALCAREOUS CLAY (SILTY)," 10YR4/3,10YR8/3, 10YR2/2"," FAINT DARK LAMINAE 59-65CM,DIFFUSE LAYER OF LIGHTER BROWN 50-55CM,65-70CM AND 103-106CM",, BLACK MANGANESE COAT ED NODULES AT 90CM AND 110CM APPROXIMATELY 70MM," IRON OXIDE,QTZ,DOLO.RHOMB,MN"," FORAMS A,NANNO C"," MO DERATE DEFORMATION AT 0-35CM FORAMS MORE ABUNDANT THROUGH 57-62CM,EST.CARB 40", SOFT, 00000000
11,99,A,1,2,0.0,150.0,0.00,1.50,3.00,, BROWN SILTY CLACAREOUS CLAY, 10YR4/3," SLIGHT MOTTLING AT 45-110CM,THIN LAYER OF VERY WELL ROUNDED CALCAREOUS DEBRIS AT 15-20CM,ALMOST HOMOGENEOUS THR OUGHOUT CORE SECTION", MODERATE DEFORMATION AT 68- 86CM AND AT 120-150CM,," DARK MANGANESE OR PYRITE SP ECKS AT 15-20CM,RARE SPARRY MICRONODULES AT 15-20CM", LARGE ROUNDED FORAMS AT 15-20CM," EST.CARB 50,ZON E AT 15-20CM POSSIBLY TURBIDITE LAYER", SOFT, 00000000
11,99,A,1,3,0.0,150.0,0.00,3.00,4.50,, SILTY SANDY CALCAREOUS CLAY, 10YR4/3-BROWN, HO MOGENEOUS THROUGHOUT CORE SECTION, MODERATE DEFORM ATION THROUGHOUT CORE SECTION,,,, EST.CARB 50, SOFT, 00000000
11,99,A,1,4,0.0,150.0,0.00,4.50,6.00,, CLAY (SAND AND SILT) NANNO (FORAM) OOZE, 10YR4/3- BROWN, UNIFORM THROUGH CORE, MODERATE DEFORMATIO N THROUGH CORE,,,, EST.CARB 70, SOFT, 00000000
11,99,A,1,5,0.0,150.0,0.00,6.00,7.50,, CLAY SAND AND SILT NANNO FORAM OOZE, 10YR4/3-BROW N, UNIFORM THROUGH CORE, MODERATE DEFORMATION TH ROUGH CORE,,,, EST.CARB 70, SOFT, 00000000
11,99,A,2,1,40.0,150.0,15.00,15.65,16.75,, CLAYEY NANNO FORAM OOZE, 10YR5/4-YELLOWISH BROWN, SOME SLIGHTLY DARKER COLOR MOTTLING, MODERATE DEFORMATION THROUGHOUT CORE SECTION,,," CALC.NANNOS D FORAMS C,CHIEFLY COCCOLITHS AND DISCOASTERS"," EST. CARB 80,LAYER AT 132-150 HAS MUCH ADMIXED COARSE CAL CAREOUS DEBRIS AND LARGE FORAMS", SOFT, 00000000
11,99,A,2,2,0.0,150.0,15.00,16.75,18.25,, CLAYEY NANNO FORAM OOZE," 10YR6/3-PALE BROWN,10YR 7/4-VERY PALE BROWN,10YR5/4-YELLOWISH BROWN,10YR8/2- CREAM WHITE,10YR8/1-WHITE"," BEDDING, PALE BROWN BED AT 0-25CM WITH COARSE CALCAREOUS PARTICLES,BED AT 25-40CM WITH DARK BROWN STREAKS,BEDS AT 62-97 AND 10 5-110CM VERY PALE BROWN,BED AT 97-105 YELLOWISH BROW N,CREAM WHITE AT 110-112,10YR6/4 AT 112-145 AND WHIT E BED AT 145-150", MODERATE DEFORMATION THROUGH COR E,,,, EST.CARB 85 IN BOTTOM BED EST.CARB IS 95, SOF T, 00000000
11,99,A,2,3,0.0,150.0,15.00,18.25,19.75,, CLAYEY FORAM NANNO OOZE," 10YR6/4-PALE BROWN,10YR 8/2-WHITE,10YR5/4-YELLOWISH BROWN,10YR4/3-BROWN"," BEDDING,PALE BROWN BEDS AT 0-10CM 65-150,WHITE BEDS AT 10-30 AND 50-52CM,YELLOWISH BROWN BED AT 30-50CM", MODERATE DEFORMATION THROUGH CORE,,,," EST.CARB 95, SMALL DARK SPECKS AT 50-68CM", VERY SOFT, 00000000
11,99,A,2,4,0.0,150.0,15.00,19.75,21.25,, CLAYEY NANNO-FORAM OOZE, 10YR6/4-LIGHT YELLOWISH BROWN, UNIFORM THROUGHOUT, MODERATE DEFORMATION,, CLAY MINERALS STAINED BY IRON OXIDE," COCCOLITH S AND FORAMS C,DISCOASTERS"," EST.CARB 95,SOME STREA KS OF SLIGHTLY LIGHTER OR DARKER MATERIAL", SOFT, 00000000
11,99,A,2,5,0.0,150.0,15.00,21.25,22.75,, NANNO FORAM OOZE," -BROWN,N3,5Y6/3"," BEDDING, BR OWN BEDS AT 0-75CM AND 92-100CM AND 110-150CM,DARK GRAY BED AT 73-76CM (DIFFUSE),PALE OLIVE BEDS AT 76- 92 AND 100-110"," INTENSE DEFORMATION 0-65CM AND 120 -150CM,MODERATE DEFORMATION AT 65-120CM",,,," OOZE IS CLAYEY,BROWN VARIES LIGHTER AND DARKER", SOFT, 00000000
11,99,A,2,6,0.0,150.0,15.00,22.75,24.25,, CLAYEY FORAM NANNO OOZE, 10YR6/3-PALE BROWN," BEDDING OF SOFT AND VERY SOFT SEDIMENT,SOFT BEDS AT 0-70CM AND 95-102 REST IS VERY SOFT", MODERATE DEFO RMATION THROUGH CORE,,,," EST.CARB 95,OCCASIONAL VOIDS IN SEDIMENT AT 40-50CM AND 61-64CM,CHERT FRAGMENTS AT 50CM,TWO AT 120CM, AT 130CM AND 140 CM,ALL CHERT FRAGS ARE BROWN", SOFT, 00000000
11,99,A,5,1,88.0,150.0,74.00,74.88,75.50,, LOOSE MIXED GRAVEL OF WELL CUTTINGS OF CHERT LIMES TONE AND CHALK FRAGMENTS WITH LARGE FORAMS,,, MODERA TE DEFORMATION THROUGH CORE,,,,, HARD, 00000000
11,99,A,8,1,84.0,150.0,94.00,94.84,95.50,, NANNO OOZE," N8-LIGHT GRAY,N7-DARK GRAY,N5-MEDIUM GRAY,-DARK GREENISH GRAY"," BEDDING,BED AT 84-100CM OF LIGHT GRAY MOTTLED WITH DARK GRAY AND SOFT,FIRM BED OF LIGHT GRAY AT 100-105,SOFT BED OF LIGHT GRAY AT 105-135 WITH SPOT OF MEDIUM GRAY AT 127CM,FIRM DARK GREENISH GRAY LAYER AT 135-150"," MODERATE DEFO RMATION AT 84-100CM AND 105-135CM,LIGHT DEFORMATION 135-140",,,,, SOFT, 00000000
11,99,A,9,1,2.0,65.0,131.00,131.02,131.65,, NANNO OOZE," N8-LIGHT GRAY, N4-DARK GRAY,N7-LIGHT GRAY"," BEDDING, CLAY RICH BANDS AT 55-65CM", LIGHT DEFORMATION,,,, WELL INDURATED FRAGMENT OF RECRYSTALLI ZED NANNO OOZE AT 10-14CM, SOFT, 00000000
11,99,A,9,6,10.0,32.0,131.00,138.60,138.82,, SCATTERED DRILL CUTTINGS,,,,,,,, HARD, 00000000
11,99,A,9,6,32.0,42.0,131.00,138.82,138.92,, CALCILUTITE INDURATED NANNO OOZE, N7-LIGHT GRAY,,,," PYRITE,SILICA",," ABUNDANT RAD MOLDS SOME COATED W ITH PYR CRYSTALS OTHERS WITH PARTIAL FILLINGS OF SIL CA,COMMON PYRITE SPECKS", HARD, 00000000
11,99,A,10,2,0.0,150.0,168.00,169.50,171.00,, MIXED LOOSE GRAVEL OF WELL CUTTINGS OF LIMESTONE CHALK FRAGMENTS AND LARGE FORAMS,, GRAVEL, INTENS E DEFORMATION, PIECES OF METAL FROM DRILL PIPE ARO UND 120CM,,, TWO LARGE CHERT FRAGMENTS COLORED BLACK AND YELLOW AT 140-150CM, HARD, 00000000
11,99,A,11,2,55.0,150.0,198.00,200.05,201.00,, LOOSE GRAVEL OF WELL CUTTINGS OF CHALK NANNO OOZE AND CHERT, N8-LIGHT GRAY," BEDS OF MORE PURE LITH OLOGYS,BEDS OF VERY LIGHT GRAY NANNO OOZE AT 85-93CM AND 125-131CM,BEDS OF LIGHT GRAY CHALK PIECES AT 93 -106CM AND 110-120CM (WITH FINE LAMINATIONS),THE RES T OF CORE IS MIXED GRAVEL"," INTENSE DEFORMATION AT 55-90CM,106-110CM AND 120-150CM",,,,, STIFF-HARD, 00000000
11,99,A,11,3,0.0,150.0,198.00,201.00,202.50,, LOOSE GRAVEL OF WELL CUTTINGS OF CHALK CALCITE CHI PS AND CHERT CHIPS,, GRAVEL, INTENSE DEFORMATION THROUGHOUT,,,,, HARD, 00000000
