leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
11,106,,1,1,73.0,150.0,0.00,0.73,1.50,, HEMIPELAGIC MUD," 10YR4/2-DARK YELLOWISH BROWN,10Y R6/2-PALE YELLOWISH BROWN,5Y5/1-OLIVE GRAY,5YR6/4-LI GHT BROWN,5YR5/2-PALE BROWN,5Y4/1-OLIVE GRAY", 85-12 0 CM OCCASSIONAL SMALL BLACK STREAKS,,,,," 73-86 CM DARK YELLOWISH BROWN PALE YELLOWISH BROWN,86-87 CM DARK YELLOWISH BROWN,87-120 CM OLIVE GRAY,120-125 CM LIGH T BROWN,125-100 CM ADMIXED PALE BROWN AND OLIVE GRAY",, 00000000,f0ead3aebbaad184b680c8e03c574158
11,106,,1,2,0.0,150.0,0.00,1.50,3.00,, HEMIPELAGIC MUD," 5Y5/1-OLIVE GRAY,10R5/4-REDDISH BROWN,N1-BLACK", REDDISH BROWN INTERLAYERED AND ADMI XED,,, ABUNDANT IRREGULAR BLACK LAYERS OF BLACK IRON SULFIDE,, MAINLY OLIVE GRAY,, 00000000,c9669411280ae5018450dd855ab4672b
11,106,,1,3,0.0,150.0,0.00,3.00,4.50,, HEMIPELAGIC MUD," 5Y5/1-OLIVE GRAY,10R5/4-REDDISH BROWN,N1-BLACK"," 106-124 CM INCLUSION OF QTZ SAND (G RAY),FORAM OOZE ADMIXED WITH GRAY CLAY ZONES,124-150 CM SMALL INCLUSIONS OF FORAM OOZE AND QTZ SAND",,, AP POX 40 CM BLACK SULFIDE INCLUSIONS,," 0-10 CM 106-150 CM OLIVE GRAY,10-37 CM OLIVE GRAY AND REDDISH BROWN ADMIXED,37-106 CM OLIVE GRAY WITH VERY FAINT TINGE OF REDDISH BROWN",, 33219000.3450.3311,e1c4907dcd8a7d6104dc7d47e130f53b
11,106,,1,4,0.0,150.0,0.00,4.50,6.00,," HEMIPELAGIC MUD,FORAM RICH QTZ SAND"," 5Y5/1-OLIVE GRAY,N7-LIGHT GRAY,N6-LIGHT GRAY,5B7/1-BLUISH GRAY,5 YR6/1-BROWNISH GRAY,5Y6/1-LIGHT OLIVE GRAY,5Y4/1-OLI VE GRAY,10R4/2-GRAYISH RED"," 14-25 CM BROWNISH GRAY FORAM OOZE,97-113 CM MAINLY LIGHT OLIVE GRAY FORAM O OZE 113-147 CM GRAYISH RED CAST IN PARTS ESPECIALLY IN TOP"," 55-85 CM AND 97-125 CM DISTURBED,85-97 CM HIGH LY DISTURBED",, 55-85 CM QTZ MICA GLAUC,," 5Y5/1-0-4 C M AND 44-49 CM,N7 4-5 CM,N6 5-10 CM,BLUISH GRAY 10-1 4 CM,LIGHT OLIVE GRAY 25-44 CM,5Y4/1 49-55 CM,113-14 7 CM GRADATIONAL MAINLY OLIVE GRAY WITH GRAYISH RED CAST IN PARTS ESPECIALLY IN TOP,147-150 CM GRAYISH R ED,55-85 CM LOOSE SAND",, 00000000,fd7bbc51dc4962d17529ff5a06f6935a
11,106,,1,5,0.0,150.0,0.00,6.00,7.50,, HEMIPELAGIC MUD," 10R4/2-GRAYISH RED,5Y4/1-OLIVE G RAY,N1-BLACK", 20-60 CM GRAYISH RED CAST IN PARTS,, 39 CM PYRITE NODULE SMALL," PYRITE,APPOX 95 CM BLACK IRON SULFIDE SPOTS",," 0-20 CM GRAYISH RED,20-60 CM G RADATIONAL MAINLY OLIVE GRAY WITH GRAYISH RED CAST I N PARTS,60-150 CM OLIVE GRAY WITH VERY FAINT TINGE O F GRAYISH RED,47-57 CM VOID",, 33219000.3450.3311,a6ce9718ba848b775744c5209b786c19
11,106,,2,1,0.0,96.0,45.00,45.00,45.96,, QTZ SAND," N4-GRAY,N3-GRAY",,,,,, N4 TO N3,, 00000000,4036f873fe3a4a5b65af0a2f9e1e71a0
11,106,,2,1,96.0,150.0,45.00,45.96,46.50,, HEMIPELAGIC MUD," 5G5/1-GREENISH GRAY,N4-GRAY",,,,,, 96 -119 CM SAND (NARROW VERTICAL DIRECTION),, 00000000,7c986d2b0d4df9c09253f679096dae98
11,106,,3,1,0.0,150.0,110.00,110.00,111.50,, SAND, N4-GRAY,, THOROUGHLY MIXED BY CORING OPERAT ION,, QTZ,," LOOSE UNCONSOLIDATED GRAY QTZ SAND,SOME CLAY A DMIXED IN CENTRAL PORTION",, 00000000,0aa6077d001fac22e1cf55d3bdf6155c
11,106,,3,2,0.0,110.0,110.00,111.50,112.60,, SAND, N4-GRAY -OLIVE BROWN, 24 5-25.5 CM CLAY RICH LAYER (OLI VE BROWN), THOROUGHLY MIXED DURING CORING,, QTZ,, LOOSE UNCONSOLIDATED QTZ SAND,, 00000000,a1c0012e8f6674d0ce0d4207ece14b5c
11,106,,3,2,110.0,150.0,110.00,112.60,113.00,, HEMIPELAGIC MUD, 5YR5/1-BROWNISH GRAY,,,,,, 118-123 C M VOID,, 00000000,261ad466d31e4416c505b220e1e45694
