leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
90,590,B,1,1,0.0,148.0,0.00,0.00,1.48,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,a8b430094c583908a22c14349feed856
90,590,B,1,2,0.0,33.0,0.00,1.50,1.83,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,ab5c637cb41603b42ced3a6362a7daed
90,590,B,1,CC,0.0,20.0,0.00,2.00,2.10,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,04af38964a609f379aacb21c218fb215
90,590,B,2,1,0.0,135.0,2.20,2.20,3.55,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,bf7370050e5cce62904a9f167a5c2cf8
90,590,B,2,2,0.0,145.0,2.20,3.70,5.15,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,47980eb4a1b525f3807865d285a4edc1
90,590,B,2,3,0.0,150.0,2.20,5.20,6.70,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,bbeb7b6d523d495cc174cb6d8a7ffbc9
90,590,B,2,4,0.0,150.0,2.20,6.70,8.20,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,b4e24786b2309b8a78154afed980b968
90,590,B,2,5,0.0,150.0,2.20,8.20,9.70,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,8b69ec023541733e9d7aef9b7804fad5
90,590,B,2,6,0.0,150.0,2.20,9.70,11.20,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,75192635142802d932e638c7ace0edb7
90,590,B,2,CC,0.0,20.0,2.20,11.30,11.40,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,e00846c54be597f2f0e132ef2f79d97e
90,590,B,3,1,0.0,150.0,11.80,11.80,13.30,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,58c6f06404435ec43648719f91ae56df
90,590,B,3,2,0.0,150.0,11.80,13.30,14.80,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,83b5838034457310f0b625b3b3b7a399
90,590,B,3,3,0.0,150.0,11.80,14.80,16.30,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,b13e1a096102bc4047642bf311941fba
90,590,B,3,4,0.0,150.0,11.80,16.30,17.80,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,5272852b1858ae9e6296c254b42288c6
90,590,B,3,5,0.0,150.0,11.80,17.80,19.30,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,49b651bf2d7ef99cca5769b7e4071f49
90,590,B,3,6,0.0,150.0,11.80,19.30,20.80,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,fb37aec2e7a5a334dcc75a74b03a53a5
90,590,B,3,7,0.0,44.0,11.80,20.80,21.24,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,f1feffad2da64692fdb63ff56d1d05ed
90,590,B,3,CC,0.0,15.0,11.80,21.34,21.39,STE, NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,2bbbc23d7f9c1131ce1a0728805bece2
90,590,B,4,1,0.0,150.0,21.40,21.40,22.90,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,8be79342eac2296fec041b4b4f589585
90,590,B,4,2,0.0,150.0,21.40,22.90,24.40,STE, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,a94223a310aca5e5bb82f9b978152311
