Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
150, 905,A,Initial Reports          ,     218.700,    1.810000,base NN19
,,,,,,
150, 905,A,Initial Reports          ,     270.690,    3.900000,LO G.nepenthes
,,,,,,
150, 905,A,Initial Reports          ,     279.880,    3.560000,base NN16
,,,,,,
150, 905,A,Initial Reports          ,     290.400,    4.260000,base NN15
,,,,,,
150, 905,A,Initial Reports          ,     306.790,    5.380000,base NN12
,,,,,,
150, 905,A,Initial Reports          ,     368.000,    7.500000,base N17
,,,,,,
150, 905,A,Initial Reports          ,     576.490,    7.600000,base NN11a
,,,,,,
150, 905,A,Initial Reports          ,     694.360,   13.370000,base NN6
,,,,,,
