leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SCORB0382,Corbisema triacantha (q),4%,  ,1,b634f3bde481bba289fa70917aa573a0
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDICT0022,Dictyocha aspera (q),1%,  ,1,bc0c7d13e2afade35a425a84179846bb
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDICT0114,Dictyocha brevispina ausonia,1%,  ,1,ff7b6253b2c4ad2a941894b5659b98d7
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDICT0116,Dictyocha brevispina brevispina,5%,  ,1,e48d179f01ab7e8235e484514d766016
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDICT0175,Dictyocha fibula s. ampl.,2%,  ,1,f43c8d356c2f367ab74a0dfe95efacbc
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDICT0210,Dictyocha fibula fibula,4%,  ,1,f33d232ac0b243f8e5cca7397c145273
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDICT0570,Dictyocha pulchella,3%,  ,1,b3fa48125f2d85c93b1abb011e527397
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDIST0132,Distephanus crux crux s.ampl.,68%,  ,1,7c85b0ce25adf57346f4dc79ef2de39d
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDIST0202,Distephanus longispinus (q),5%,  ,1,0a0aa63da0b11ae77a5c4200f95c6191
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDIST0490,Distephanus speculum pentagonus,1%,  ,1,e15fc2baf9880b56adb9be997ed8f627
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDIST0580,Distephanus speculum speculum,2%,  ,2,f098fbad6ebc54a8227c0e719478ea3c
44,394,A,5,3,73.0,76.0,279.00,282.75,15,"BUKRY,D.",,44,SILICOFLAGELLATES,,,,,NO AGE GIVEN,813,SDIST0650,Distephanus stradneri (q),1%,  ,2,34ef3d3419267033dd503e4584ce03c1
