leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
74,525,B,1,1,0.0,150.0,0.00,0.00,1.50,PEB, NANNOFOSSIL OOZE, GRAYISH ORANGE PINK, BURROWS, MODERATELY TO GREATLY DEFORMED,,, FORAMINIFERS,, SOFT, 00000000,099483648eff12687db103977c843d96
74,525,B,1,2,0.0,140.0,0.00,1.50,2.90,SOC, NANNOFOSSIL FORAMINIFERA OOZE, PINKISH GRAY, BURROWS,,,, FORAMINIFERS,, SOFT, 00000000,7fb78dd69d25c3f741d2b5c17c76e0bd
74,525,B,1,3,0.0,137.0,0.00,3.00,4.37,PEB, NANNOFOSSIL FORAMINIFERA OOZE, GRAYISH ORANGE PINK TO WHITE," MOTTLING,BURROWS", GREATLY DEFORMED,,,,, SOFT, 00000000,3ca8a8c516e0d76e248aa900accb4cfd
74,525,B,1,CC,0.0,15.0,0.00,4.47,4.52,PEB, NANNOFOSSIL FORAMINIFERA OOZE, GRAYISH ORANGE PINK TO WHITE, MOTTLING, GREATLY DEFORMED,,,,, SOFT, 00000000,97d2726a60607f13ec6c8e7e2281c74e
74,525,B,2,1,0.0,150.0,3.50,3.50,5.00,PEB, NANNOFOSSIL FORAMINIFERA OOZE, GREY TO WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,b0aa57417d7d32c3fd8de62f171cde0a
74,525,B,2,2,0.0,150.0,3.50,5.00,6.50,PEB, NANNOFOSSIL FORAMINIFERA OOZE, GREY TO WHITE, MOTTLING, GREATLY DEFORMED,,,,, SOFT, 00000000,9b8bb3a77abe04389942180141b63edc
74,525,B,2,3,0.0,137.0,3.50,6.50,7.87,PEB, NANNOFOSSIL FORAMINIFERA OOZE, GREY TO WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,7e1369e85e1efdcf4551f26e9b51a8f9
74,525,B,2,CC,0.0,15.0,3.50,7.97,8.02,PEB, NANNOFOSSIL FORAMINIFERA OOZE, GREY TO WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,5270406a5190de4cb804b3f8e8715550
74,525,B,3,1,0.0,55.0,7.90,7.90,8.45,DF, NANNOFOSSIL FORAMINIFERA OOZE, WHITE," MOTTLING,BURROWS", GREATLY DEFORMED,,,,, SOFT, 00000000,b9e240ad64c69378b58759c7c55c85fd
74,525,B,3,2,0.0,150.0,7.90,9.40,10.90,DF, NANNOFOSSIL FORAMINIFERA OOZE, WHITE," MOTTLING,BURROWS", GREATLY DEFORMED,,,,, SOFT, 00000000,1be6fbe567b230de3c20a257c46f80c4
74,525,B,3,3,0.0,94.0,7.90,10.90,11.84,DF, NANNOFOSSIL FORAMINIFERA OOZE, WHITE," MOTTLING,BURROWS", GREATLY DEFORMED,,,,, SOFT, 00000000,942517b9a573cc1f03df9f70ac4f1175
74,525,B,3,CC,0.0,15.0,7.90,11.95,12.00,DF, NANNOFOSSIL FORAMINIFERA OOZE, WHITE," MOTTLING,BURROWS", GREATLY DEFORMED,,,,, SOFT, 00000000,93122c0e43626159e2011a80898c3118
74,525,B,4,1,0.0,150.0,12.30,12.30,13.80,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,0eb44b2a942ba82db21e06cb9d44fc86
74,525,B,4,2,0.0,150.0,12.30,13.80,15.30,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,81d47e593d262755bef755e0e8c4fd9c
74,525,B,4,3,0.0,144.0,12.30,15.30,16.74,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,d46477ab4e23d0dd64a89e17eb11c827
74,525,B,4,CC,0.0,15.0,12.30,16.84,16.89,GD, NANNOFOSSIL OOZE, PINKISH GREY,,,,,,, SOFT, 00000000,c3d4fc614934ed48d359364f50b7572f
74,525,B,5,1,0.0,150.0,16.70,16.70,18.20,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,09a173c6dc32af9af31d649d663d7d8d
74,525,B,5,2,0.0,133.0,16.70,18.20,19.53,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,22d2361876f5aaa5655b9b9e84a5868d
74,525,B,5,CC,0.0,10.0,16.70,19.63,19.63,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,adf1181db8d48e1c02e4116ff736252c
74,525,B,6,1,0.0,150.0,21.10,21.10,22.60,GD, NANNOFOSSIL FORAMINIFER OOZE, LIGHT GRAY,, GREATLY DEFORMED,,,,, SOFT, 00000000,7b32eaabc5a08844bc64418c3d4f07a9
74,525,B,6,2,0.0,150.0,21.10,22.60,24.10,GD, NANNOFOSSIL FORAMINIFER OOZE, LIGHT GRAY,, GREATLY DEFORMED,,,,, SOFT, 00000000,6463ad4f38ea247a67c4efb093a7f850
74,525,B,6,3,0.0,47.0,21.10,24.10,24.57,GD, NANNOFOSSIL FORAMINIFER OOZE, LIGHT GRAY,, GREATLY DEFORMED,,,,, SOFT, 00000000,a83460194063d5f550ce15d895294bff
74,525,B,6,CC,0.0,8.0,21.10,24.67,24.65,GD, NANNOFOSSIL FORAMINIFER OOZE, LIGHT GRAY,, GREATLY DEFORMED,,,,, SOFT, 00000000,2b34a9c0242e6007016049126a7b9492
74,525,B,7,1,0.0,150.0,25.50,25.50,27.00,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,2914bca8263a7d89a5bc5d78e98c50a5
74,525,B,7,2,0.0,150.0,25.50,27.00,28.50,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,fc2e68ca5423bd5b80bfffa113ac7918
74,525,B,7,3,0.0,95.0,25.50,28.50,29.45,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,34dbafa7e8aa6b322439e1a41bcdb2c8
74,525,B,7,CC,0.0,25.0,25.50,29.55,29.70,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,8d3e6036bea3facfbe9d84bceabb5a88
74,525,B,8,1,0.0,150.0,29.90,29.90,31.40,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,3cc22030e4881ca29770f536c7dcca29
74,525,B,8,2,0.0,150.0,29.90,31.40,32.90,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,34370199fb69c59a758b65926bc4039a
74,525,B,8,3,0.0,54.0,29.90,32.90,33.44,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,8e2ec53b5d79971cda8bd6ee2f7b8d0c
74,525,B,8,CC,0.0,20.0,29.90,33.54,33.64,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,9c24c4554c7d07c3a9ea6fc176b3a1cf
74,525,B,9,1,0.0,150.0,34.30,34.30,35.80,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,f7a005e40d5418a3354a4c5a2b1e806f
74,525,B,9,2,0.0,111.0,34.30,35.80,36.91,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,58452689f312c585eabc2d25ef649944
74,525,B,9,3,0.0,111.0,34.30,37.30,38.41,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,879fa3a55051d09dbed0b5dd075c1f1b
74,525,B,9,CC,0.0,8.0,34.30,38.51,38.49,GD, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,701df8778fad95cdc56605bcba71eb1c
74,525,B,10,1,0.0,150.0,38.70,38.70,40.20,AL, NANNOFOSSIL OOZE, WHITE,, GREATLY DEFORMED,,,,, SOFT, 00000000,ae24e357022c64f582bf5ce9df8f7673
74,525,B,10,2,0.0,150.0,38.70,40.20,41.70,AL, NANNOFOSSIL OOZE, BLUISH WHITE,, MODERATELY DEFORMED,,,,, SOFT, 00000000,608dc8901c9feeb13d4d69b58538f1a7
74,525,B,10,3,0.0,110.0,38.70,41.70,42.80,GD, NANNOFOSSIL OOZE, BLUISH WHITE,, MODERATELY DEFORMED,,,,, SOFT, 00000000,0b7059e794fd5beb887b3f3586c91996
74,525,B,10,CC,0.0,15.0,38.70,42.99,43.04,GD, NANNOFOSSIL OOZE, BLUISH WHITE,, MODERATELY DEFORMED,,,,, SOFT, 00000000,058a559ffcafdb2fd300bf9deae65f11
74,525,B,11,1,0.0,150.0,43.10,43.10,44.60,GD, NANNOFOSSIL OOZE, WHITE BLUISH,, GREATLY DEFORMED,,,,, SOFT, 00000000,89b929a1b2e339efdc30e572cdc8bcf9
74,525,B,11,2,0.0,150.0,43.10,44.60,46.10,GD, NANNOFOSSIL OOZE, WHITE BLUISH,, GREATLY DEFORMED,,,,, SOFT, 00000000,4032745feb410eb7006a2e7adb925748
74,525,B,11,3,0.0,90.0,43.10,46.10,47.00,GD, NANNOFOSSIL OOZE, WHITE BLUISH,, GREATLY DEFORMED,,,,, SOFT, 00000000,b78a55782766d25825d22033c443b63f
