Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
121, 752,B,Initial Reports          ,     318.700,   63.700001,FO Prinsius martinii
,,,,,,
121, 752,B,Initial Reports          ,     345.100,   65.000000,FO Chiasmolithus danicus
,,,,,,
121, 752,B,Initial Reports          ,     353.460,   65.900002,FO Cruciplacolithus tenuis
,,,,,,
121, 752,B,Initial Reports          ,     358.500,   66.400002,FO Biantholithus sparsus
,,,,,,
121, 752,B,Initial Reports          ,     422.300,   69.000000,FO Nephrolithus frequens
,,,,,,
