Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 709,C,Initial Reports          ,       1.650,    0.270000,FO Emiliania huxleyi
,,,,,,
115, 709,C,Initial Reports          ,       5.150,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 709,C,Initial Reports          ,      16.950,    1.450000,LO Calcidiscus macintyrei
,,,,,,
115, 709,C,Initial Reports          ,      19.450,    1.890000,LO Discoaster brouweri
,,,,,,
115, 709,C,Initial Reports          ,      27.950,    2.650000,LO Discoaster tamalis
,,,,,,
115, 709,C,Initial Reports          ,      36.050,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
115, 709,C,Initial Reports          ,      53.150,    4.600000,FO Ceratolithus rugosus
,,,,,,
115, 709,C,Initial Reports          ,      61.250,    5.000000,LO Discoaster quinqueramus
,,,,,,
115, 709,C,Initial Reports          ,      89.750,    6.500000,FO Cruciplacolithus primus
,,,,,,
115, 709,C,Initial Reports          ,     106.550,    8.200000,FO Discoaster quinqueramus
,,,,,,
115, 709,C,Initial Reports          ,     113.300,    8.900000,LO Discoaster hamatus
,,,,,,
115, 709,C,Initial Reports          ,     114.650,   10.000000,FO Discoaster hamatus
,,,,,,
115, 709,C,Initial Reports          ,     115.550,   10.800000,FO Catinaster coalitus
,,,,,,
115, 709,C,Initial Reports          ,     127.100,   13.200000,LO Sphenolithus heteromorphus
,,,,,,
115, 709,C,Initial Reports          ,     169.850,   18.600000,FO Sphenolithus heteromorphus
,,,,,,
115, 709,C,Initial Reports          ,     200.050,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
115, 709,C,Initial Reports          ,     218.300,   28.200001,LO Sphenolithus distentus
,,,,,,
115, 709,C,Initial Reports          ,     238.050,   30.200001,FO Sphenolithus ciperoensis
,,,,,,
115, 709,C,Initial Reports          ,     275.200,   34.900002,LO Ericsonia formosa
,,,,,,
115, 709,C,Initial Reports          ,     283.250,   36.700001,LO Discoaster saipanensis
,,,,,,
115, 709,C,Initial Reports          ,     284.700,   37.000000,LO Discoaster barbadiensis
,,,,,,
115, 709,C,Initial Reports          ,     310.000,   40.000000,LO Calcidiscus grandis
,,,,,,
115, 709,C,Initial Reports          ,     327.050,   42.299999,LO Calcidiscus solitus
,,,,,,
115, 709,C,Initial Reports          ,     330.730,   44.400002,FO Reticulofenestra umbilica
,,,,,,
115, 709,C,Initial Reports          ,     349.550,   47.000000,LO Chiasmolithus gigas
,,,,,,
