leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,583,G,2,4,64.0,69.0,316.20,321.37, 2,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOA0246,Globorotalia inflata,RARE,  ,1,e2dbf875ae9e6be58cc85ddc06da6ccb,87-583G-2-4
87,583,G,2,4,64.0,69.0,316.20,321.37, 2,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOG0105,Globigerina bulloides,RARE,  ,1,9e4cfa065fbe50fb288b64bd8e411f0a,87-583G-2-4
87,583,G,2,CC,0.0,0.0,316.20,322.20, 3,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOG0105,Globigerina bulloides,RARE,  ,1,08d10f0a18e06aa00949937575f846f9,87-583G-2-CC
87,583,G,2,CC,0.0,0.0,316.20,322.20, 3,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FORBU0040,Orbulina universa,RARE,  ,1,2d44ce5af8b5a1c120d336cc24acfa2d,87-583G-2-CC
87,583,G,2,CC,0.0,0.0,316.20,322.20, 3,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FTURB0465,Turborotalia quinqueloba,RARE,  ,1,58e49d27a760b18381e85c74d229983f,87-583G-2-CC
87,583,G,4,3,62.0,64.0,335.60,339.23, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOA0246,Globorotalia inflata,RARE,  ,1,6271475e84a09102c8de3e7052b07e53,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOA0544,Globorotalia truncatulinoides,RARE,  ,1,2fd27fb9511c7c3ee98748b952480607,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOD0120,Globigerinoides cyclostoma,RARE,  ,1,a71e7ec47dff9afa4f9b836cda9552aa,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOD0410,Globigerinoides ruber,RARE,  ,1,d5a924dffc0e6c347ce5e8f75dbf20ba,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOG0105,Globigerina bulloides,FEW,  ,1,0f12c61cc430bc2b378945f2426cc513,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FNEOG0110,Neogloboquadrina pachyderma,FEW,  ,1,3998d1b16cf143d9cacd379d458cc708,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FPULL0020,Pulleniatina obliquiloculata,RARE,  ,1,bd914f5e5ff2b532750f6e68c7438018,87-583G-4-3
87,583,G,6,CC,0.0,0.0,355.00,361.25, 2,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOA0246,Globorotalia inflata,RARE,  ,1,ef9dbf8661f33d44ff9403108745f13a,87-583G-6-CC
87,583,G,6,CC,0.0,0.0,355.00,361.25, 2,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,597,FGLOD0590,Globigerinoides trilobus,RARE,  ,1,346d0497db3e0391f925631a6e961007,87-583G-6-CC
