leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BAMMN0085,Ammonia sp.,PRESENT,  ,1,fb7b25e9d05282841b93fc293e95d52e,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BCASI0100,Cassidulina depressa,PRESENT,  ,1,27e021f5719556e80583faf097faaa89,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BELPI0080,Elphidium crispum,PRESENT,  ,1,67aa3c097d5e2c9290490b756e74ff98,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BMELO0060,Melonis pompilioides,PRESENT,  ,1,0730594a7bb490068a4f405e6a7fd5bb,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BORID0020,Oridorsalis tenera,PRESENT,  ,1,92cf8ee0c254324167b7a2a502fd8be8,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BPLAL0090,Planulina wuellerstorfi,PRESENT,  ,1,11a222dae05dd9e58b34460aef7cdef9,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BSIPH0015,Siphogenerina raphanus,PRESENT,  ,1,195fc4809dbd5048f558c839c70a5334,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,bb16e67b4928b3822f6733297a0213ac,87-583G-4-3
87,583,G,4,3,62.0,64.0,335.60,339.23, 9,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0030,Uvigerina auberiana,PRESENT,  ,1,c94d33d208f0ae6766c92c7e5fbd4ac8,87-583G-4-3
87,583,G,6,CC,0.0,0.0,355.00,361.25, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,70bc00f652237d79d06b1825fe08754b,87-583G-6-CC
87,583,G,6,CC,0.0,0.0,355.00,361.25, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0030,Uvigerina auberiana,PRESENT,  ,1,f2f74d2ca0971fa37cbdf5826e09e7a8,87-583G-6-CC
87,583,G,8,2,5.0,10.0,374.40,375.98, 7,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BBULI0020,Bulimina aculeata,PRESENT,  ,1,8cc68141a06418ab70d0733a9b520ff8,87-583G-8-2
87,583,G,8,2,5.0,10.0,374.40,375.98, 7,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BCASI0100,Cassidulina depressa,PRESENT,  ,1,efe1b21cd6bd04caf178406616204d38,87-583G-8-2
87,583,G,8,2,5.0,10.0,374.40,375.98, 7,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BELPI0080,Elphidium crispum,PRESENT,  ,1,ba28480d08c9fc574b1511de23bd6ce0,87-583G-8-2
87,583,G,8,2,5.0,10.0,374.40,375.98, 7,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BGLOO0060,Globocassidulina subglobosa,PRESENT,  ,1,2fcab79fa3831adc72fbc5eb2d0ea689,87-583G-8-2
87,583,G,8,2,5.0,10.0,374.40,375.98, 7,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BMELO0060,Melonis pompilioides,PRESENT,  ,1,2dd26ca452435f068ac2bef3e7e27834,87-583G-8-2
87,583,G,8,2,5.0,10.0,374.40,375.98, 7,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BSIPH0015,Siphogenerina raphanus,PRESENT,  ,1,9c91ca0996126bf7544e477146ba3740,87-583G-8-2
87,583,G,8,2,5.0,10.0,374.40,375.98, 7,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,7030cc74d4f93da154aa3a605ff6d521,87-583G-8-2
87,583,G,8,CC,0.0,0.0,374.40,379.50, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,76a0d80d864c7f1de76f2ed9e0c32f06,87-583G-8-CC
87,583,G,8,CC,0.0,0.0,374.40,379.50, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0030,Uvigerina auberiana,PRESENT,  ,1,8dcb5eeaa4dcfa70735a5b9e226fd6c7,87-583G-8-CC
87,583,G,9,CC,0.0,0.0,384.10,385.61, 1,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,2d35ca3119b2185fe34aeea31ee782c2,87-583G-9-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BBULI0020,Bulimina aculeata,PRESENT,  ,1,fde4074253722bc00a7f98c3a73116e3,87-583G-11-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BBULI0270,Bulimina marginata,PRESENT,  ,1,c8b95457c796625baea07570f65cbb85,87-583G-11-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BGLOO0060,Globocassidulina subglobosa,PRESENT,  ,1,75825fd0fcbae691b4508d766cd4dcf2,87-583G-11-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BGYRO0230,Gyroidina soldani,PRESENT,  ,1,d59b6f0fde4537e7dd640260a41059c5,87-583G-11-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BMELO0060,Melonis pompilioides,PRESENT,  ,1,cc1a3f38c0f7a07b587ad6438d1f558e,87-583G-11-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BPLAL0090,Planulina wuellerstorfi,PRESENT,  ,1,5ee815741d374342f48405a5fedb72ce,87-583G-11-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BSIPH0015,Siphogenerina raphanus,PRESENT,  ,1,283e06ccc085fdfd48e63e69a872c965,87-583G-11-CC
87,583,G,11,CC,0.0,0.0,403.50,407.59, 8,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,0a626180e667f0549d28c788a324d7eb,87-583G-11-CC
87,583,G,15,CC,0.0,0.0,442.00,445.94,12,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BAMMN0085,Ammonia sp.,PRESENT,  ,1,78d19cde3d5fd41e0f9649da85099b5f,87-583G-15-CC
87,583,G,15,CC,0.0,0.0,442.00,445.94,12,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,597,BAMPC0030,Amphicoryna scalaris sagamiensis,PRESENT,  ,1,fe25a251ca0b9c1fd7e24f45612af64d,87-583G-15-CC
