leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
70,507,B,1,1,0.0,31.00,31.00,   31.68,"HUBBERTEN, H.-W.",APHYRIC BASALT,"PCE 19 (1-5), 20 (7-13)","APHYRIC, FINE-GRAINED, 3 PLAG PHENOS IN PCE 19",IN PCE 20 A SMALL FRACTURE IS COATED WITH BLUE CLAY,FRESH WEATHERING RIM AT TWO SIDES,COOLING UNIT SEPARATE FROM BELOW,"                       CLAY comments : NUMEROUS VESICLES, EMPTY IN FRESH PART, IN THE WEATHERING RIM THEY ARE COATED WITH BLUE-GREEN CLAY OR FILLED WITH DARK GREEN MATERIAL",PLAG comments : 3 PLAG PHENOS IN PCE 19 OCCUR ON A SURFACE OF4:3CM,,CLAY.MIN comments :  BLUE-GREEN CLAY IN VESICLES,,
70,507,B,1,1,16.0,31.00,31.16,   31.60,"HUBBERTEN, H.-W.",APHYRIC BASALT,"PCE 21 (16-24), 22 (24-28), 23 (29-35), 24 (37-49), 25 (51-60)","APHYRIC, COARSE-GRAINED",THIN VEINLET OF PYRITE IN THE LOWER HALF OF PCE 25,FRESH IN PCE 25 PYRITE OCCURS AS THIN PATCHES ON THE OUTSIDE OF THE SAMPLE,"COOLING UNIT 2?, END OF COOLING UNIT AT PCE 25","     2-3               CALCITE,ZEOLITE  ROUND TO |                                         IRREGULAR comments : NUMEROUS AMYGDULES WITH ROUND TO IRREGULAR SAMPLES, FILLED WITH CALCITE(?) AND WHITE-BLUE ZEOLITE(?) CRYSTALS, THE WALLS ARE COATED WITH BLUISH MATERIAL, IN PCE 25 VESICLES ARE ALMOST EMPTY",,,"CALCITE comments :  IN VESICLES, ID UNCERTAIN | ZEOLITE comments :  WHITE-BLUE ZEOLITE CRYSTALS, ID UNCERTAIN | PYRITE",,
70,507,B,1,1,63.0,31.00,31.63,   31.68,"HUBBERTEN, H.-W.",APHYRIC BASALT,PCE 26 (63-68),"APHYRIC, FINE-GRAINED, GLASSY RIMS ON TWO SIDES",,"comments: PYRITE OCCURS NEAR THE GLASSY SURFACE AND WITHIN THE SAMPLE, PARTLY OXIDIZED TO RED BROWN MATERIAL",,    <0.1               CLAY comments : NUMEROUS SMALL VESICLES COATED WITH BLUE CLAY,,,PYRITE | CLAY.MIN comments :  BLUE CLAY COATING VESICLES,,
70,507,B,1,1,72.0,31.00,31.72,   31.79,"HUBBERTEN, H.-W.",PLAG SPARSELY PHYRIC BASALT,PCE 27 (72-79),"SPARSELY PHYRIC, FINE-GRAINED",,"FRESH ALTERATION RIM AT TOP AND BOTTOM AND LEFT SIDE, RED BROWN GNDMASS ALTERATION IN THE WEATHERING RIM",,    <0.2               CLAY comments : EMPTY IN THE FRESH PART AND COATED OR FILLED WITH BLUE CLAY IN THE WEATHERING RIM,PLAG,,CLAY.MIN comments :  BLUE CLAY COATS OR FILLS VESICLES IN WEATHERING RIM,,
