leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0010,Corbisema apiculata,TRACE,  ,1,1cb0d5dad24bf3b6053818426dcea4b6
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0012,Corbisema apiculata (q),RARE,  ,1,352fc43ece7db696a08c5d6bb759fd45
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0043,Corbisema convexa,TRACE,  ,1,467c3429f604e9a88d0f31537e7dff9b
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0150,Corbisema hastata,TRACE,  ,1,d8c11d34ca4c26a9a0265cb38a090e97
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SDICT0155,Dictyocha eocaenica,TRACE,  ,1,e5dc85a8bcf1ba7aff68c06eb3787252
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SMESO0210,Mesocena occidentalis,TRACE,  ,1,cc1b3d27ea5fc8f6e8fe7ca4d0be96e2
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SNAVI0020,Naviculopsis biapiculata,TRACE,  ,1,203fa33d6e1b78ef4ea60dc8e0a5027b
90,588,C,19,1,10.0,12.0,478.50,478.61, 8,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SNAVI0080,Naviculopsis foliacea,RARE,  ,1,6d96a4400f432ce034e57acc9d6eae1c
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0010,Corbisema apiculata,TRACE,  ,1,5ab677d4bec6c5af27c590aae1c98d66
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0012,Corbisema apiculata (q),RARE,  ,1,7f54fd4c710b2e68458972421e152719
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0021,Corbisema archangelskiana (q),TRACE,  ,1,27885ff9d62ce0d5d3065a9bb53335a5
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0043,Corbisema convexa,RARE,  ,1,6dbe75086383d2a609b86d69804ef20a
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SDICT0155,Dictyocha eocaenica,RARE,  ,1,c290a15ba7f76a29be394a0fcbbb5ba5
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SDIST0420,Distephanus speculum,RARE,  ,1,3c100c9a5f5cff588e275fe07be3c7da
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SMESO0210,Mesocena occidentalis,TRACE,  ,1,43a67c31811b788b3c7a46c187650e7b
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SNAVI0020,Naviculopsis biapiculata,RARE,  ,1,f530b17c035f39724bf6be1388212388
90,588,C,19,1,35.0,37.0,478.50,478.86, 9,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SNAVI0080,Naviculopsis foliacea,RARE,  ,1,66f1f97ba0acc84f59e9b41d6afa9bd5
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0010,Corbisema apiculata,TRACE,  ,1,460663c21fa49bae22737493c8e6e4e0
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0012,Corbisema apiculata (q),RARE,  ,1,d0fe3b1d6de31bda9bf4db9f1c2bea7c
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0021,Corbisema archangelskiana (q),TRACE,  ,1,1f453b11919b2c0a4bb646d7416e55e7
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0030,Corbisema bimucronata,TRACE,  ,1,83fefae707390df77f24527a9949c0d6
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0043,Corbisema convexa,TRACE,  ,1,214c6aa55e513c96871d2481e99f4d00
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SCORB0150,Corbisema hastata,TRACE,  ,1,7f0e2dc51ba977cdd1c280a85483be90
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SDICT0155,Dictyocha eocaenica,TRACE,  ,1,8f39e1aca13a73992bf2aab75640479d
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SDIST0420,Distephanus speculum,RARE,  ,1,ca78c33d8f37927dac6430dea1cc42e6
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SMESO0210,Mesocena occidentalis,TRACE,  ,1,2df2fc44e97b86bad48dd3e1b99f4f71
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SNAVI0020,Naviculopsis biapiculata,TRACE,  ,1,10092defca961f02fedf4a3a9c161600
90,588,C,19,1,55.0,57.0,478.50,479.06,11,LOCKER,01/1986,90,SILICOFLAGELLATES,,,,,NO AGE GIVEN,892,SNAVI0080,Naviculopsis foliacea,RARE,  ,2,8064278e89c1551383a506b8f2199a3d
