leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BANOA0128,Anomalinoides semicribrata,PRESENT,  ,1,023334e824beda15b7848b8155cda274
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BCIBC0038,Cibicidoides cicatricosus,PRESENT,  ,1,83966a98ebdba4fead4767d0090efbe3
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BCIBC0160,Cibicidoides trincherasensis,PRESENT,  ,1,297576b4a9ea6e6fa603c8b4f71e68e5
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BGLOO0010,Globocassidulina subglobosa,PRESENT,  ,1,d6fab6bb9dbada57ca3ce457d39f4345
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BNODA0322,Nodosaria stiliformis,PRESENT,  ,1,5c007b8fc287f5d8a7cd9f4e0dadce54
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BORID0030,Oridorsalis umbonatus,PRESENT,  ,1,74ebe94bfff2d959a0708a7a90384a3a
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BSIGO0010,Sigmoilopsis schlumbergeri,PRESENT,  ,1,f7d33047b599d35be484effa52aab163
90,588,C,1,4,32.,32.,305.70,310.52, 8,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,POOL,NO AGE GIVEN,994,BUVIG0240,Uvigerina spinulosa,PRESENT,  ,1,0bd047a685211f30d7cadeaab3b59604
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BBULI0390,Bulimina semicostata,PRESENT,  ,1,5554976ef598a1a93c8ef769b0258cbd
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BGLOO0010,Globocassidulina subglobosa,PRESENT,  ,1,db40417c803b22a526b9580303b2c48d
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BHETE0017,Heterolepa kullenbergi,PRESENT,  ,1,10037222a51348710ed1962fed03a984
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BMELO0030,Melonis barleeanus,PRESENT,  ,1,dee23cc4c76009ac99b9f81d7e23c6dc
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BNODA0322,Nodosaria stiliformis,PRESENT,  ,1,65a20a0890e0373752e8b0d232803cb7
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BNUTT0070,Nuttalides umbonifera,PRESENT,  ,1,cd66e40cea448fcc5d62117b2667a237
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BPULL0020,Pullenia bulloides,PRESENT,  ,1,2380e811225bd4d4ba242ef7e80bc63d
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BSIGO0010,Sigmoilopsis schlumbergeri,PRESENT,  ,1,4db46ad1e8940280221612303e5aa53a
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BSIPN0065,Siphonodosaria insecta,PRESENT,  ,1,c8ede7a59f8c9ca24abe8bf5e7d86d5c
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BSTIL0100,Stilostomella lepidula,PRESENT,  ,1,51b3ad98a4521e1d839b08537342a131
90,588,C,1,CC,,,305.70,315.08,11,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BVULV0040,Vulvulina pennatula,PRESENT,  ,2,97e59c11b33758cc3cd3ef0aa4a525f0
90,588,C,2,5,19.,19.,315.30,321.49,17,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BANOA0128,Anomalinoides semicribrata,PRESENT,  ,1,296383684b8e78f93b0c16dbaeb8a68d
90,588,C,2,5,19.,19.,315.30,321.49,17,BOERSMA,01/1986,90,BENTHIC FORAMINIFERA,,,,MODERATE,NO AGE GIVEN,994,BBOLP0075,Bolivinopsis praelonga,PRESENT,  ,1,5dda983e95a85ebdf866db1ce9178f3b
