leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
90,588,C,1,1,0.0,150.0,305.70,305.70,307.20,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 11121210.1221,e7eedbe4fd4dd70d0949dc431ed05665,90-588C-1-1
90,588,C,1,2,0.0,150.0,305.70,307.20,308.70,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,3f92d0202dd3214f9aa26e452ede6168,90-588C-1-2
90,588,C,1,3,0.0,150.0,305.70,308.70,310.20,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,969b5016656f22c2970369e3b81b8a42,90-588C-1-3
90,588,C,1,4,0.0,150.0,305.70,310.20,311.70,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,f7d3117d1b21a16211eb438f3c7ee94f,90-588C-1-4
90,588,C,1,5,0.0,140.0,305.70,311.70,313.10,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,aaad7acc74a9278938b6804e1754e220,90-588C-1-5
90,588,C,1,6,0.0,150.0,305.70,313.20,314.70,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,285def18f9c3dd550d18aab964b1c777,90-588C-1-6
90,588,C,1,7,0.0,26.0,305.70,314.70,314.96,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,8ec0b95287f3ff20a0bcb77ce584f9ac,90-588C-1-7
90,588,C,1,CC,0.0,10.0,305.70,315.08,315.08,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,a0fc3beba29e773a365ef7df7a9208da,90-588C-1-CC
90,588,C,2,1,0.0,150.0,315.30,315.30,316.80,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,12959749e50fa047d8c0df6bd3e73521,90-588C-2-1
90,588,C,2,2,0.0,150.0,315.30,316.80,318.30,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,436d7c1ef97b42e33db9eb5e35230e2d,90-588C-2-2
90,588,C,2,3,0.0,150.0,315.30,318.30,319.80,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,0e4bb23c466077e550fef6df290107e2,90-588C-2-3
90,588,C,2,4,0.0,150.0,315.30,319.80,321.30,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,60416eeef8aadf721f707ffe1a72825e,90-588C-2-4
90,588,C,2,5,0.0,150.0,315.30,321.30,322.80,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,5691c29a9e96ad08791da8e1d7bcbb49,90-588C-2-5
90,588,C,2,6,0.0,126.0,315.30,322.80,324.06,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,79aa7f81a80d078822977eed1b955858,90-588C-2-6
90,588,C,2,CC,0.0,20.0,315.30,324.19,324.29,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,ed6967060d1c51c9ea62303e7918095a,90-588C-2-CC
90,588,C,3,1,0.0,123.0,324.90,324.90,326.13,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,61eebb64fd250561e199bf6d8055baea,90-588C-3-1
90,588,C,3,2,0.0,150.0,324.90,326.40,327.90,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,c874467d32f2187971fae72ebe2f530a,90-588C-3-2
90,588,C,3,3,0.0,140.0,324.90,327.90,329.30,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,a18b24507dc74f0b66ba20aa6eaf5ed8,90-588C-3-3
90,588,C,3,4,0.0,150.0,324.90,329.40,330.90,CR, FORAM-BEARING NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,a6a0ed99871a38f990a4920cea4fb3b0,90-588C-3-4
