leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
9,80,A,1,1,0.0,150.0,9.10,9.39,10.89,,,,,,,,, NOT OPENED SAME AS 9-80-1, VERY SOUPY, 11121210,daa32bbe7899938daae84b7036fe3f12,9-80A-1-1
9,80,A,1,2,0.0,150.0,9.10,10.89,12.39,,,,,,,,, NOT OPENED SAME AS 9-80-1, VERY SOUPY, 11121210,4e5bd76e02d34c6aef2df1e124354022,9-80A-1-2
9,80,A,1,3,0.0,150.0,9.10,12.39,13.89,,,,,,,,, NOT OPENED SAME AS 9-80-1, VERY SOUPY, 11121210,c2c11f8b5dc78f1d72d32faa7839075d,9-80A-1-3
9,80,A,1,4,0.0,150.0,9.10,13.89,15.39,,,,,,,,, NOT OPENED SAME AS 9-80-1, VERY SOUPY, 11121210,7609f62fbbcc1ff0cf43dd8518f4420b,9-80A-1-4
9,80,A,1,5,0.0,150.0,9.10,15.39,16.89,,,,,,,,, NOT OPENED SAME AS 9-80-1, VERY SOUPY, 11121210,91b37af112a8962484313ff509d1792a,9-80A-1-5
9,80,A,1,6,0.0,150.0,9.10,16.89,18.39,,,,,,,,, NOT OPENED SAME AS 9-80-1, VERY SOUPY, 11121210,9387d90a67f41daab45bc6d88ce54091,9-80A-1-6
9,80,A,2,1,0.0,150.0,42.70,42.75,44.25,, FORAM NANNO RAD OOZE," -GREENISH GRAY,-GRAYISH PURPLE,-B LUISH WHITE,-MED GRAY,-GREENISH GRAY"," 0-100 CM BLUI SH WHITE + GRAYISH PURPLE,100-130 CM GREENISH GRAY,1 30-150 CM GREENISH GRAY + BLUISH WHITE + GRAYISH PUR PLE", VERY DISTURBED,,,,," SOFT,SOUP 60-65/130-133 CM", 11121210,4eb0a24d3c219d5e513227ad67a7b2e2,9-80A-2-1
9,80,A,2,2,0.0,150.0,42.70,44.25,45.75,, FORAM NANNO RAD OOZE," -GREENISH GRAY,-BLUI SH WHITE,-GRAYISH PURPLE"," 0-20/40-125 CM MIXTU RE OF BLUISH WHITE + GRAYISH PURPLE + GREENISH GRAY, 20-40 CM GREENISH GRAY,125-150 CM BLUISH WHITE",,,,, BLUISH WHITE HAS MORE FOR AMS AND FEWER RADS RELATIVELY, SOFT, 00000000,c52484df9726f208ce9efc9a6bea8f7a,9-80A-2-2
9,80,A,2,3,0.0,150.0,42.70,45.75,47.25,, OOZE," -GRAYISH PURPLE,-GREENISH GRAY",, VERY DISTURBED,,,, SIMILAR TO 9-80A-2-2, SOFT WITH SOUP 0-20 CM, 11111210,0dbf08ddcc51c8c4a65eb771cfa6f4a6,9-80A-2-3
9,80,A,2,4,0.0,150.0,42.70,47.25,48.75,, FORAM NANNO RAD OOZE," -GREENISH GRAY,-BLUI SH WHITE,-GRAYISH PURPLE",, VERY DISTURBED,,,,, SOFT, 21112210,92d5a36b696c5f17921b86d7edf41ca4,9-80A-2-4
9,80,A,3,1,0.0,150.0,86.60,86.84,88.34,, RAD NANNO OOZE," -DUSKY Y ELLOW GREEN,-VERY LT GRAY TO BLUISH WHITE,-GRAYISH P URPLE",, DISTURBED, PUMICE AT 25 AND 30 CM,,, HUGE DIFFERENC E IN SILICA CONTENT BETWEEN 2 MAIN COLORS, SOFT, 00000000,62658962ac833047f8c37f000f370e7b,9-80A-3-1
