leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RACRO0040,Acrobotrys tritubus,PRESENT,  ,1,d7aba41e8c6e0e711bbc5ccfc68e0732,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RBOTS0038,Botryostrobus bramletti,PRESENT,  ,1,08a2395f0f96ee2c73abbe5d3cb6d8c3,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RDIDY0007,Didymocyrtis antepenultima,PRESENT,  ,1,2e87e7dab3897e4fa803390f2e263640,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RDIDY0040,Didymocyrtis penultima,PRESENT,  ,1,30ad7474ddd012003a5d96ed9000be29,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RLITX0010,Lithopera bacca,PRESENT,  ,1,634727afa70daaf21efed5380eed0988,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RLYCD0010,Lychnodictyum audax,PRESENT,  ,1,7cd1770b5a7371d92ca0b146a157b87d,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RPHOO0030,Phormostichoartus corbula,PRESENT,  ,1,281b4a1c842f03b12c090da2af96edb6,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RPHOO0035,Phormostichoartus doliolum,PRESENT,  ,1,8381972f84aad6552b56e3bc5d3e822d,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RPHOO0040,Phormostichoartus fistula,PRESENT,  ,1,8213a2078a4be35c37d25daef2f7a03a,85-572D-1-CC
85,572,D,1,CC,0.0,0.0,151.00,156.34,15,NIGRINI,10/1985,85,RADIOLARIA,,,,,NO AGE GIVEN,543,RSIPT0010,Siphostichoartus corona,PRESENT,  ,1,30387bf7725942df2a01a3f8eca5393b,85-572D-1-CC
