Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 666,A,Initial Reports          ,       8.650,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
108, 666,A,Initial Reports          ,      14.250,    0.730000,Brunhes /Matuyama
,,,,,,
108, 666,A,Initial Reports          ,      27.000,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 666,A,Initial Reports          ,      28.850,    1.660000,Top Olduvai
,,,,,,
108, 666,A,Initial Reports          ,      32.750,    1.880000,Base Olduvai
,,,,,,
108, 666,A,Initial Reports          ,      35.000,    1.890000,LO Discoaster brouweri
,,,,,,
108, 666,A,Initial Reports          ,      39.000,    2.070000,FO Discoaster triradiatus acme
,,,,,,
108, 666,A,Initial Reports          ,      41.450,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 666,A,Initial Reports          ,      45.850,    2.450000,LO Discoaster surculus
,,,,,,
108, 666,A,Initial Reports          ,      50.200,    2.470000,Matuyama/Gauss
,,,,,,
108, 666,A,Initial Reports          ,      51.200,    2.650000,LO Discoaster tamalis
,,,,,,
108, 666,A,Initial Reports          ,      59.900,    3.000000,LO Sphaeroidinellopsis seminulina
,,,,,,
108, 666,A,Initial Reports          ,      66.300,    3.300000,LO Pulleniatina
,,,,,,
108, 666,A,Initial Reports          ,      66.850,    3.400000,Gauss /Gilbert
,,,,,,
108, 666,A,Initial Reports          ,      68.350,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
108, 666,A,Initial Reports          ,      76.750,    3.900000,LO Globigerina nepenthes
,,,,,,
108, 666,A,Initial Reports          ,      76.850,    4.600000,FO/LO Ceratolithus rugosus/C.acutus
,,,,,,
