Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 666,A,Post Moratorium          ,       9.850,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
108, 666,A,Post Moratorium          ,      33.100,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 666,A,Post Moratorium          ,      47.300,    1.890000,LO Discoaster brouweri
,,,,,,
108, 666,A,Post Moratorium          ,      53.050,    2.070000,FO acme Discoaster triradiatus
,,,,,,
108, 666,A,Post Moratorium          ,      67.650,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 666,A,Post Moratorium          ,      72.850,    2.450000,LO Discoaster surculus
,,,,,,
108, 666,A,Post Moratorium          ,      81.300,    2.650000,LO Discoaster tamalis
,,,,,,
108, 666,A,Post Moratorium          ,     124.700,    3.450000,LO Sphenolithus spp.
,,,,,,
108, 666,A,Post Moratorium          ,     124.800,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
108, 666,A,Post Moratorium          ,     128.900,    3.700000,LO Amaurolithus spp.
,,,,,,
108, 666,A,Post Moratorium          ,     147.700,    4.600000,FO Ceratolithus rugosus
,,,,,,
