leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
96,614,,1,1,0.0,40.0,0.00,0.00,0.40,SOC, MUDDY FORAM OOZE," DARK BROWN,OLIVE BROWN",, MODERATELY DISTURBED,,,,, SOFT, 12211221,c0cda0c15eab7e69d470438465115361
96,614,,1,1,40.0,150.0,0.00,0.40,1.50,SOC, MUD, VERY DARK GRAYISH BROWN, BURROWS, MODERATELY DISTURBED,,,,, SOFT, 33213000,3f3c6c725971f61f58283a4b672b459d
96,614,,1,2,0.0,140.0,0.00,1.50,2.90,SOC, CLAY-MUD, VERY DARK GRAYISH BROWN," LAMINAE,BEDDING", MODERATELY DISTURBED,,,,, SOFT, 33213000.3311.3450,007e4c76f69fed173502d692a24e9c72
96,614,,1,3,0.0,145.0,0.00,3.00,4.45,SOC, MUD, VERY DARK GRAYISH BROWN," BURROWS,LAMINAE", MODERATELY DISTURBED,,,,, SOFT, 33213000,f6758750c69b49adc8bb4a9502ca6986
96,614,,1,4,0.0,120.0,0.00,4.50,5.70,SOC, MUD," VERY DARK GRAYISH BROWN,DARK GRAY"," BURROWS,CONTACT", MODERATELY DISTURBED,,,,, SOFT, 00000000,218855c6642b4701f1612b69a200ce1c
96,614,,1,5,0.0,141.0,0.00,6.00,7.41,SOC, MUD, DARK GRAY, BEDDING, MODERATELY DISTURBED,,,,, SOFT, 00000000,5ee7dd863a975b50cc4b0b0bc0bd0e55
96,614,,1,6,0.0,150.0,0.00,7.50,9.00,SOC," MUD,SAND", DARK GRAY, BEDDING, MODERATELY DISTURBED,,,,, SOFT, 00000000,ef92c6d8291f18799c14f71d2fbe1448
96,614,,1,7,0.0,7.0,0.00,9.00,9.07,SOC, MUD, DARK GRAY,, MODERATELY DISTURBED,,,,, SOFT, 11111110.1210.3906,d2cbca2b6f7ec6eaa4bb00ce49f56a9e
96,614,,1,CC,0.0,24.0,0.00,9.17,9.31,SOC, MUD, DARK GRAY, LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 11111110.1210.3906,bdb51df25d12ddf277c479edc9e2107d
96,614,,2,1,0.0,85.0,9.40,9.40,10.25,SOC, SILTY MUD, DARK GRAY,, MODERATELY DISTURBED,,,,, SOFT, 00000000,53a489e99270c90bb515e7a2dffbd1bd
