leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
78,543,,17,2,10.0,12.0,153.00,154.61, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,451,RCARN0010,Carpocanopsis bramlettei,TRACE,  ,1,f59e28c8f238cd58843e9a0370cc6e4f
78,543,,17,2,10.0,12.0,153.00,154.61, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,451,RCYRC0020,Cyrtocapsella cornuta,FEW,  ,1,5111aae43d0be77bb92ad759884ff5e4
78,543,,17,2,10.0,12.0,153.00,154.61, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,451,RDORC0010,Dorcadospyris alata,RARE,  ,1,20c4e5544564932438f4436844e9f753
78,543,,17,2,10.0,12.0,153.00,154.61, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,451,RLIRI0100,Liriospyris parkerae,TRACE,  ,1,d588938ea58f583f024c29752a59777f
78,543,,17,2,10.0,12.0,153.00,154.61, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,451,RSTIO0050,Stichocorys delmontensis,FEW,  ,1,75b331e489613f4c380bff5ec643f2df
78,543,,17,2,10.0,12.0,153.00,154.61, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,451,RSTIO0090,Stichocorys wolfii,TRACE,  ,1,1b5c74e47dc9321d60e164bfdff7a593
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCALC0050,Calocycletta costata,FEW,  ,1,b4365ddca8eae5af1f9937016a22434f
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCARN0010,Carpocanopsis bramlettei,TRACE,  ,1,b8ad055a05a6765dc56a36b42a220bcc
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCYCA0030,Cyclampterium leptetrum,TRACE,  ,1,9f85bb268619c5bca9e47b178d7c2780
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCYRC0020,Cyrtocapsella cornuta,FEW,  ,1,c6938bceb842dfdbf70f0d6285660557
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RDORC0010,Dorcadospyris alata,RARE,  ,1,405d35916dbcc6e2127e6f00af0d3527
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RLIRI0100,Liriospyris parkerae,TRACE,  ,1,69fe27ae9fb1cf061eebfa61dee302cb
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,b50083769899963b3d477ad75c0eac42
78,543,,17,2,85.0,87.0,153.00,155.36, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RSTIO0090,Stichocorys wolfii,TRACE,  ,1,2597926f7bfb4de3e3be14e436e2d46c
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCALC0050,Calocycletta costata,FEW,  ,1,bd1b0afdb227017aa4ae21a710429358
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCARN0010,Carpocanopsis bramlettei,TRACE,  ,1,6087b82b3250040fc0e25af142abce20
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCYCA0030,Cyclampterium leptetrum,TRACE,  ,1,78452e7d49bed99cef68614795b3c5c5
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCYRC0020,Cyrtocapsella cornuta,FEW,  ,1,55a26e5e94a123b4025b3b5f032a517a
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RDORC0010,Dorcadospyris alata,RARE,  ,1,322c9022cdefa23d61bae98817aa6197
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RLIRI0100,Liriospyris parkerae,TRACE,  ,1,13f47b33fbbfc6b6dccec7aabf7070ed
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,f1fbb80767d29a4380f627aa4a4c5358
78,543,,17,3,10.0,12.0,153.00,156.11, 8,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RSTIO0090,Stichocorys wolfii,FEW,  ,1,1d332829339fec45bfcdcfb3aa8874c8
78,543,,17,4,32.0,34.0,153.00,157.83, 9,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCALC0050,Calocycletta costata,FEW,  ,1,2d847a03bbb5c1cba389fac92324de01
78,543,,17,4,32.0,34.0,153.00,157.83, 9,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCALC0110,Calocycletta virginis,RARE,  ,1,38a3e120702977cbfdad258c314a5fe0
78,543,,17,4,32.0,34.0,153.00,157.83, 9,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCARN0010,Carpocanopsis bramlettei,TRACE,  ,1,728a4dead6109aca3dfc4782092b3160
78,543,,17,4,32.0,34.0,153.00,157.83, 9,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCYCA0030,Cyclampterium leptetrum,TRACE,  ,1,8b711153b3d40ce1139a15d7cefe2078
78,543,,17,4,32.0,34.0,153.00,157.83, 9,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,451,RCYRC0020,Cyrtocapsella cornuta,RARE,  ,1,846df94d820fa17524ecbffecf6d9be0
