leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
78,543,,1,1,0.0,150.0,0.00,0.00,1.50,NAT," CALCAREOUS MUD,VITRIC CALCAREOUS MUD"," BROWN,OLIVE GRAY,DARK GRAY",, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,d8983ce88661d86ffb2b55679b19e75b
78,543,,1,2,0.0,150.0,0.00,1.50,3.00,NAT," CALCAREOUS MUD,VITRIC CALCAREOUS MUD", BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,f2c50ce75ed67022a0613efeb04fbed3
78,543,,1,3,0.0,100.0,0.00,3.00,4.00,NAT," CALCAREOUS MUD,VITRIC CALCAREOUS MUD", BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,a7e8e84381938be66d3e01398e1d57cc
78,543,,1,4,0.0,150.0,0.00,4.50,6.00,NAT," CALCAREOUS MUD,VITRIC CALCAREOUS MUD", BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH, FORAMINIFERS,, SOFT, 33213000.1110,23c2cceffe25685e92ce55c31d43303a
78,543,,1,5,0.0,150.0,0.00,6.00,7.50,NAT," CALCAREOUS MUD,VITRIC CALCAREOUS MUD", BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,c896a12b1db7312c1b4b55a7d03580db
78,543,,1,6,0.0,150.0,0.00,7.50,9.00,NAT," VITRIC MUD,FORAMINIFER NANNOFOSSIL MUD"," BROWN,GRAYISH BROWN",, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,8b0b0d08572621176a30c1d5b7816c2b
78,543,,1,7,0.0,150.0,0.00,9.00,10.50,NAT," VITRIC MUD,CALCAREOUS MUD", GRAYISH BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,3dc5dc845dcbff05f52a7a2981aee508
78,543,,2,1,0.0,150.0,10.50,10.50,12.00,AUD, CALCAREOUS MUD," PALE BROWN,DARK GRAY,GRAYISH BROWN", MOTTLING, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,c8df19628f99de4de475709882480459
78,543,,2,2,0.0,150.0,10.50,12.00,13.50,AUD, CALCAREOUS MUD," LIGHT GRAY,PALE BROWN,GRAYISH BROWN,PINKISH GRAY",, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,ddfaf36bef8388001ca9ea7cd04b2b42
78,543,,2,3,0.0,150.0,10.50,13.50,15.00,AUD, CALCAREOUS MUD," PALE BROWN,LIGHT GRAY,YELLOWISH BROWN",, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,ff77c726adf09601198d1f7b2e0567f0
78,543,,2,4,0.0,140.0,10.50,15.00,16.40,NAT, CALCAREOUS MUD," PALE BROWN,YELLOWISH BROWN",, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,e4527aada82928d32b141a8489939df8
78,543,,2,5,0.0,150.0,10.50,16.50,18.00,NAT, CALCAREOUS MUD," PALE BROWN,YELLOWISH BROWN",, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,afcfa62c05c01bc6a887c2b4fea99cd3
78,543,,2,6,0.0,29.0,10.50,18.00,18.29,AUD, CALCAREOUS MUD, PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,2df1bea926fd43f090653cae749a27e4
78,543,,2,CC,0.0,10.0,10.50,18.39,18.39,AUD, CALCAREOUS MUD, PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,479991fb025d8e1a187b9af5f105615a
78,543,,3,1,0.0,150.0,20.00,20.00,21.50,NAT, CALCAREOUS MUD," PALE BROWN,PALE OLIVE",, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,259cb4d049cfe29bb1774faefc1cf545
78,543,,3,2,0.0,150.0,20.00,21.50,23.00,NAT, CALCAREOUS MUD," PALE BROWN,PALE OLIVE",, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,0348cb73b65aa9fa33f43ac80ec69904
78,543,,3,3,0.0,150.0,20.00,23.00,24.50,NAT, CALCAREOUS MUD," PALE BROWN,PALE OLIVE,OLIVE GRAY",, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,73fc458170d55fee900d4a3eba4e4e50
78,543,,3,4,0.0,120.0,20.00,24.50,25.70,NAT," MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,392b3930aa4cc3a64dadca29ed778478
78,543,,3,5,0.0,150.0,20.00,26.00,27.50,NAT," CALCAREOUS MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,11fb4b71033e7afceaf71f3245d066ec
78,543,,3,6,0.0,150.0,20.00,27.50,29.00,NAT," CALCAREOUS MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,61759d9862f32b045a035429362799bf
78,543,,3,7,0.0,65.0,20.00,29.00,29.65,AUD, CALCAREOUS MUD," OLIVE GRAY,BROWN",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000.1110,9c1c6dd32b1a97bc07c6a2f7c7f2a3f5
78,543,,3,CC,0.0,20.0,20.00,29.76,29.86,AUD, CALCAREOUS MUD, GRAY,, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,bf9751be0bc57f62adbe535bcfc33162
78,543,,4,1,0.0,150.0,29.50,29.50,31.00,NAT," MUD,VITRIC MUD"," GREENISH GRAY,OLIVE GRAY,DARK GRAY",, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,987b356f45e296ac29e81b08257f4708
78,543,,4,2,0.0,150.0,29.50,31.00,32.50,NAT, CALCAREOUS MUD, DARK GRAY,, GREATLY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000.1110,658f6444a0ff4f7386262d2be551e205
78,543,,4,3,0.0,150.0,29.50,32.50,34.00,NAT," MUD,VITRIC MUD"," DARK GRAY,BROWNISH GRAY",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000,7ba4984c7f4d780fe4fa636a9d5002ed
78,543,,4,4,0.0,150.0,29.50,34.00,35.50,NAT," MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",,, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000,9439a35372c0811e035a6559308de6bc
78,543,,4,5,0.0,135.0,29.50,35.50,36.85,NAT," MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000,ad6d8abf89a4a84243daa5fe46b8a971
78,543,,4,6,0.0,150.0,29.50,37.00,38.50,NAT," MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000,12b914cd52e0b9321146e40af756f021
78,543,,4,7,0.0,65.0,29.50,38.50,39.15,NAT," MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 33213000,e4d9f13cad42d418cd1e887d0baa93f8
78,543,,4,CC,0.0,19.0,29.50,39.26,39.35,NAT," MUD,VITRIC MUD"," OLIVE GRAY,OLIVE",,,,,,, SOFT, 33213000,259a9ab27c6f8f108d7b3ab175a261f7
78,543,,5,1,0.0,150.0,39.00,39.00,40.50,NAT, MUD, OLIVE GRAY,,,,,,, SOFT, 33213000,a997467900bdbeb9ecb7e77df8c25694
78,543,,5,2,0.0,150.0,39.00,40.50,42.00,NAT, CLAY," OLIVE GRAY,OLIVE",, GREATLY DISTURBED, GAS FEATURES,,,, SOFT, 33213000,0f676fa52194c5bc59940b6941b3e005
78,543,,5,3,0.0,140.0,39.00,42.00,43.40,NAT, CLAY," OLIVE GRAY,OLIVE",, GREATLY DISTURBED,,,,, SOFT, 33213000,08f3108a714a5e0700adfd3985d3639b
78,543,,5,4,0.0,150.0,39.00,43.50,45.00,NAT, CLAY," OLIVE GRAY,OLIVE",, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,753c2ba4f9f8dd727eec4f1d9ad3e77b
78,543,,5,5,0.0,20.0,39.00,45.00,45.20,NAT, CLAY," OLIVE GRAY,OLIVE",, GREATLY DISTURBED,,,,, SOFT, 33213000,86a619315918dfc998badde86a2b7ab6
78,543,,6,1,0.0,150.0,48.50,48.50,50.00,NAT, MUD, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 33213000,e08ef5474193769cce5bed36292b9d1e
78,543,,6,2,0.0,150.0,48.50,50.00,51.50,NAT, MUD, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 33213000,850c85755fb327be633227b51c4cdd3a
78,543,,6,3,0.0,150.0,48.50,51.50,53.00,NAT, MUD, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 33213000,7da98667c7257dcb1da52c1315159a65
78,543,,6,4,0.0,150.0,48.50,53.00,54.50,NAT, MUD, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES, VOLCANIC ASH,,, SOFT, 33213000,b1506bd33ee79edd00ced66f9384b09c
78,543,,6,5,0.0,150.0,48.50,54.50,56.00,NAT, MUD, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 33213000,0dafee8427130936fecb0373b6c98725
78,543,,6,6,0.0,150.0,48.50,56.00,57.50,NAT, MUD," OLIVE GRAY,DUSKY YELLOW GREEN", BEDDING, GREATLY DISTURBED,, VOLCANIC ASH,,, SOFT, 33213000,cf0e85f174ab2c715f35ffeca9585f90
78,543,,6,7,0.0,40.0,48.50,57.50,57.90,NAT, MUD, OLIVE GRAY, BEDDING, MODERATELY DISTURBED,,,,, SOFT, 33213000,fb698ab098e1d32017bab2645cbff479
78,543,,6,CC,0.0,18.0,48.50,58.00,58.08,NAT, MUD," OLIVE GRAY,OLIVE",,,,,,, SOFT, 33213000,a797cc01ed056b014ee5dd49896b7dff
78,543,,7,1,0.0,150.0,58.00,58.00,59.50,CAR, MUD," OLIVE GRAY,OLIVE",,,,,,, SOFTU PEBBLES SOFT, 00000000,4443468ed064777bc000aab70356b83c
78,543,,7,2,0.0,120.0,58.00,59.50,60.70,CAR, CALCAREOUS MUD," OLIVE GRAY,OLIVE",,, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 00000000,d03ed2bca608da5ac564120741a235ee
78,543,,7,3,0.0,150.0,58.00,61.00,62.50,CAR, CALCAREOUS MUD," OLIVE GRAY,OLIVE"," CONTACT,BURROWS,MOTTLING",, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 00000000,674760a33d76d14dd9662fbdcb902951
78,543,,7,4,0.0,58.0,58.00,62.50,63.08,CAR, CALCAREOUS MUD," OLIVE GRAY,OLIVE",,,,,,, SOFT, 00000000,868dbdedd9323648529d4ed5a8b35d33
78,543,,7,CC,0.0,10.0,58.00,63.18,63.18,CAR, CALCAREOUS MUD," OLIVE GRAY,OLIVE",,,,,,, SOFT, 00000000,380160efe20707f9bec444043c48d4ae
78,543,,8,1,0.0,150.0,67.50,67.50,69.00,DSC, MUD," OLIVE GRAY,OLIVE",,, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,5abf3e77992ed43d3ad9ef9dfbcb3a2d
