Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 853,B,Post Moratorium          ,       0.220,    0.000000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,       1.770,    0.473000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,       2.470,    0.681000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,       2.950,    0.780000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,       3.850,    0.990000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,       4.190,    1.070000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,       7.800,    1.770000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,       8.570,    1.950000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      12.180,    2.600000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      15.230,    3.054000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      15.740,    3.127000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      16.330,    3.221000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      16.890,    3.325000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      18.820,    3.612000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      22.300,    4.188000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      23.530,    4.320000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      25.240,    4.452000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      26.080,    4.621000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      27.410,    4.801000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      28.150,    4.885000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      28.960,    5.004000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      31.500,    5.240000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      38.570,    5.875000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      43.550,    6.256000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      46.520,    6.554000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      54.160,    7.072000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      55.560,    7.318000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      56.310,    7.351000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      56.550,    7.406000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      58.300,    7.533000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      59.040,    7.618000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      65.600,    8.027000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      68.400,    8.173000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      69.000,    8.205000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      75.060,    8.635000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 853,B,Post Moratorium          ,      75.200,    8.645000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
