Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 853,B,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,       2.950,    0.730000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,       3.850,    0.910000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,       4.190,    0.980000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,       4.940,    1.100000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,       7.800,    1.660000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,       8.570,    1.880000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      12.180,    2.470000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      15.230,    2.920000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      15.740,    2.990000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      16.330,    3.080000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      16.890,    3.180000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      18.800,    3.400000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      22.300,    3.880000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      23.530,    3.970000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      25.230,    4.100000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
138, 853,B,Initial Reports          ,      26.080,    4.240000,By site only; depth=mcd; Leg 138 IR vol 2 p 1044
,,,,,,
