leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
70,507,H,1,1,0.0,7.0,0.00,0.00,0.07,, FORAM-NANNO OOZE, GRAYISH BROWN,, GREATLY DISTURBED,  *,,,, SOUPY,
70,507,H,1,1,8.0,140.0,0.00,0.08,1.40,, NANNO-FORAM OOZE," GREENISH GRAY,OLIVE GRAY"," MOTTLING,BURROWS,BEDDING",,  *,,,, SOUPY,
70,507,H,1,2,0.0,141.0,0.00,1.50,2.91,, NANNO-FORAM OOZE," GREENISH GRAY,OLIVE GRAY", MOTTLING, SLIGHTLY DISTURBED,  *,,,, SOFT,
70,507,H,2,1,0.0,140.0,3.50,3.50,4.90,, NANNO-FORAM OOZE," GREENISH GRAY,OLIVE GRAY"," MOTTLING,BURROWS",,  *,,,, SOFT,
70,507,H,2,2,0.0,139.0,3.50,5.00,6.39,, NANNO OOZE," GREENISH GRAY,BLUISH GRAY"," BEDDING,BURROWS,MOTTLING",, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,2,3,0.0,140.0,3.50,6.50,7.90,, NANNO FORAM OOZE," GREENISH GRAY,OLIVE"," MOTTLING,BURROWS",,  *,,,, SOFT,
70,507,H,2,CC,0.0,15.0,3.50,8.08,8.13,, NANNO OOZE, GREENISH GRAY, SLI U  *,,,,,, SOFT,
70,507,H,3,1,0.0,140.0,7.90,7.90,9.30,, FORAM-NANNO OOZE, GREENISH GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,
70,507,H,3,2,10.0,140.0,7.90,9.50,10.80,, FORAM-NANNO OOZE," OLIVE GRAY,GREENISH GRAY,BLUISH GRAY", BURROWS,, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,3,CC,0.0,15.0,7.90,12.47,12.52,, FORAM-NANNO OOZE, GREENISH GRAY,, MODERATELY DISTURBED,  *,,,, SOFT,
70,507,H,4,1,0.0,140.0,12.30,12.30,13.70,, FORAM-NANNO OOZE, GREENISH GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,
70,507,H,4,2,0.0,140.0,12.30,13.80,15.20,, FORAM-NANNO OOZE, GREENISH GRAY, BURROWS,, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,4,3,0.0,139.0,12.30,15.30,16.69,, NANNO OOZE," GREENISH GRAY,OLIV GRAY"," BURROWS,BANDING",, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,4,CC,0.0,15.0,12.30,16.90,16.95,, NANNO OOZE, GREENISH GRAY,,, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,5,1,0.0,140.0,16.70,16.70,18.10,, NANNO OOZE," GREENISH GRAY,BLUISH GRAY"," MOTTLING,BURROWS", GREATLY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,5,2,0.0,138.0,16.70,18.20,19.58,, NANNO OOZE, GREENISH GRAY," BANDING,BURROWS",,  *, VOLCANIC ASH,,, SOFT,
70,507,H,5,3,0.0,13.0,16.70,19.70,19.83,, NANNO OOZE, OLIVE GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,
70,507,H,5,3,14.0,84.0,16.70,19.84,20.54,, CLAY AND ASH, GREENISH GRAY, MOTTLING,, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,5,3,85.0,120.0,16.70,20.55,20.90,, NANNO OOZE, OLIVE GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,
70,507,H,5,3,121.0,140.0,16.70,20.91,21.10,, CLAY AND ASH, GREENISH GRAY, MOTTLING,, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,5,CC,0.0,19.0,16.70,21.30,21.39,, NANNO OOZE, GREENISH GRAY,,, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,
70,507,H,6,1,0.0,110.0,21.10,21.10,22.20,, PELAGIC OOZE," GREENISH GRAY,BLUE GREEN,GRAYISH BLACK,OLIVE GRAY, GRAY"," LAMINAE,MOTTLING,BURROWS",,  *,,,, SOFT,
70,507,H,6,2,0.0,140.0,21.10,22.60,24.00,, PELAGIC OOZE," GREENISH GRAY,BLUE GREEN,GRAYISH BLACK,OLIVE GRAY, GRAY"," BEDDING,BURROWS,MOTTLING",, VOLCANOGENIC DEPOSITS*," VOLCANIC GLASS, VOLCANIC ASH",,, SOFT,
70,507,H,6,3,0.0,132.0,21.10,24.10,25.42,, PELAGIC OOZE," BLUE GREEN,GRAYISH BLACK,OLIVE GRAY,GRAY", BURROWS,,  *,,,, SOFT,
70,507,H,7,1,0.0,139.0,25.50,25.50,26.89,, NANNO OOZE," GREENISH GRAY,GREEN,GRAYISH BLACK,OLIVE GRAY",,,  *,,,, SOFT,
70,507,H,7,2,0.0,138.0,25.50,27.00,28.38,, NANNO OOZE," GREENISH GRAY,GREEN,GRAYISH BLACK,GRAY", BURROWS,,  *,,,, SOFT,
70,507,H,7,3,0.0,127.0,25.50,28.50,29.77,, PELAGIC OOZE," GREENISH GRAY,BLUISH GREEN,GRAYISH BLACK,OLIVE GRAY,GRAY", BURROWS,, VOLCANOGENIC DEPOSITS (?)*, VOLCANIC GLASS(?),,, SOFT,
