leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
16,157,A,1,1,95.0,150.0,0.00,0.95,1.50,, NANNO CHALK OOZE," 10Y5/4-LT.OLIVE,10Y6/2-PALE OL IVE,5Y4/4-MODERATE OLIVE BROWN"," 10Y6/2 MOTTLED TO 1 0Y6/2 AND 5Y4/4,LARGE BURROW FILLED WITH 10Y6/2", S LIGHTLY TO HEAVILY DISTURBED,,,,,, 11121210,d0e018c0f4805239fe41ef6a2847a1f5
16,157,A,1,2,0.0,150.0,0.00,1.50,3.00,, NANNO CHALK OOZE," 10Y5/4-LT.OLIVE,10Y7/4-MOD. GR EENISH YELLOW,10Y6/2-PALE OLIVE,10Y5/2"," 0-15 CM 10 Y5/4,15-43 CM 10Y7/4 TO 10Y6/2 WITH 5Y4/4 FILLED BUR ROW,43-72 CM 10Y5/4,72-108 CM 10Y6/2 MOTTLED TO 10Y5 /4 WITH 10 MM BURROWS,108-150 CM 10Y5/2-10Y6/2,5 MM BURROW FILLED 10Y6/2 AT 143 CM", DISTURBED 45-100 C M,,,,,, 00000000,4f9968e7638ee60f994c331713640afe
16,157,A,1,3,0.0,150.0,0.00,3.00,4.50,, NANNO-FORAM CHALK OOZE," 10Y6/2-PALE OLIVE,10Y5/4- LT OLIVE,10Y6/4,5GY8/1-LT GREENISH GRAY"," 0-108 CM MOTTLED 10Y6/2,10Y5/4 AND 10Y6/4,60-105 CM MASSIVE W ITH 10Y5/4 FILLED BURROWS,108-118 CM 5GY8/1 MOTTLED WITH 10Y6/2,118-135 CM 10Y6/4,135-150 CM MOTTLED 5GY 8/1 AND 10Y6/2", PARTIALLY DISTURBED,,,,,, 00000000,f16aa99ae24529d3906f2214fa7af820
16,157,A,1,4,0.0,150.0,0.00,4.50,6.00,, NANNO-FORAM CHALK OOZE," 10Y6/2-PALE OLIVE,5GY8/1 -LT GREENISH GRAY,10Y7/2,N7-LT GRAY,5GY7/1,N6,10Y5/4 -LT OLIVE"," 0-9 CM MOTTLED 10Y6/2 AND 5GY8/1,9-40 C M MOTTLED 10Y6/2-10Y7/2 WITH STREAKS OF N6 PARALLEL TO BEDDING AND N6 FILLED BURROWS,40-65 CM 10Y5/4, 65-100 CM 5GY7/1 DISCONTINUOUS LAMINATIONS AND 2-5 M M BURROW FILLED WITH N6,100-110 CM 10Y5/4,110-120 CM 5GY7/1 AS IN 65-100 CM,120-150 CM 10Y6/2 MOTTLED AN D BURROWED WITH 10Y5/4", DISTURBED 0-7 CM 40-65 CM 100-110 CM 143-150 CM,,,,,, 00000000,725539938cb556acceae3f65325c34e7
16,157,A,1,5,0.0,150.0,0.00,6.00,7.50,, NANNO FORAM CHALK OOZE," 10Y6/4-LT.OLIVE,10Y6/2-P ALE OLIVE,10Y7/1-V PALE OLIVE,10Y5/2,N7"," INTERBEDS OF 10Y6/2 2 CM THICK AT 15 CM/31 CM/90 CM,5 MM DIAM ETER BURROWS AT 22 CM AND 42 CM,INTERMIXED GRAY STRE AKS AT 140 CM,SLIGHT COLOR CHANGES AT 5 CM/15 CM/31 CM/73 CM/90 CM/123 CM", DISTURBED 0-5 CM AND 100-12 5 CM,,,,,, 00000000,1a1291e870c3dd246de38d7d3f1ff8fb
16,157,A,1,6,0.0,150.0,0.00,7.50,9.00,, NANNO FORAM OOZE," 10Y6/2-PALE OLIVE,N7,10Y6/3-LT GREENISH GRAY,10Y5/2-PALE OLIVE,10Y7/2"," 10Y5/2 TO 10Y7/2 WITH STREAKS OF N7,BURROWS FILLED WITH 10Y6/ 3,64 CM AND 75 CM INTERBEDS OF LT GREENISH GRAY,LARG E BURROW 102 CM TO 107 CM,STREAK OF N7 AT 95 CM", D ISTURBED 0-60 CM,,,,,, 00000000,1c1e53c3801d7fbc40d7550646bca52d
16,157,A,2,1,20.0,150.0,9.00,9.20,10.50,, NANNO FORAM OOZE," 10Y6/2-PALE OLIVE,10Y7/2,5GY8/ 1-LT GREENISH GRAY,10Y6/4-LT OLIVE,N6"," PALE OLIVE THROUGHOUT,MOTTLED TO 10Y7/2 AND 5GY8/1,N6 PYR STREA KS,BURROW FILLED WITH 5GY8/1 AT 77 CM,BURROWS FILLED WITH 10Y6/4 AT 85-90 CM",,, PYRITE,, H2.5 ODOR,, 00000000,f862b35c53c93077c91c606002d110a3
16,157,A,3,1,0.0,150.0,18.00,18.00,19.50,, NANNO FORAM OOZE," 5GY8/1-LT GREENISH GRAY,10Y6/4 -LT OLIVE", MOTTLED, EXTREMELY MOTTLED,,,, H2.5 OD OR,, 00000000,5169b9f8ab50b22fd722ead114300a5d
16,157,A,3,2,0.0,115.0,18.00,19.50,20.65,, NANNO FORAM OOZE," 10Y7/2-PALE OLIVE,10Y6/2,N7-LT GRAY 5Y6/4-DUSKY YELLOW"," MOTTLED,DIFFUSE LAMINATIONS OF N7,5 MM BURR OW FILLED WITH 5Y6/4 AT 118 CM", DISTURBED 0-115 CM,,,,,, 00000000,edd310aa78bf196048ccb296557a0944
16,157,A,3,3,0.0,150.0,18.00,21.00,22.50,, NANNO FORAM CHALK OOZE," 10Y6/2-PALE OLIVE,N7-LT GRAY,10Y6/4-LT OLIVE,10Y7/2"," STREAKS OF N7,LAMINAE OF 10Y6/4 AND N7", COMPLETELY DISTURBED 20-140 CM,,,,,, 00000000,d3949b0db4b22235c7443184f3a66f30
