leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0020,Dictyocha aspera,3%,  ,1,d7b38450bb5a6a2d75db4a384e25c4f5,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,33%,  ,1,d0307454c782312705b08bab14a091dd,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,60%,  ,1,a60a81c4c32d209520b528ddec4a2210,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0110,Distephanus crux,1%,  ,1,da43c2d002a3e1b0cab1509f07b5a963,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,3%,  ,1,182b298fb0be4e3aeed06315eba48c99,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,1%,  ,1,2a653fd8130674b986c65eec2485973e,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SOCTA0010,Octactis pulchra,1%,  ,1,10847901dd84e2cf5cec4702ee3e901b,16-157A-1-2
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0020,Dictyocha aspera,4%,  ,1,b79bfe3ac41a5d16eee414c313501d16,16-157A-1-4
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,35%,  ,1,1fe90cafbeb67f6e965a803afa1d0997,16-157A-1-4
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,51%,  ,1,4dcbf3e63e93fe2293b8cde4636f59e4,16-157A-1-4
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0430,Dictyocha navicula,1%,  ,1,bdf1c4e04256bee1952d4b03cd50c780,16-157A-1-4
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,6%,  ,1,b30007f25c3a35f7dabae50f1acb0208,16-157A-1-4
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,5%,  ,1,0a6d96d5983af9bb6f56e8c1e786b7df,16-157A-1-4
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0020,Dictyocha aspera,2%,  ,1,fb80ddddf13547ce878b56bfe1cf6fe1,16-157A-1-CC
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,22%,  ,1,37ea069d57669a5b3551fd72bf48c41e,16-157A-1-CC
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,69%,  ,1,12d9705edab2ddac1ee48e77ae1ae33a,16-157A-1-CC
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0480,Dictyocha pentagona,1%,  ,1,52147062b4ffe448b626ee19b147985b,16-157A-1-CC
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0110,Distephanus crux,1%,  ,1,a4fc91bb7598d9cba3cc955694be85ee,16-157A-1-CC
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,2%,  ,1,f2549a5f24e688e38464c7ba7622b041,16-157A-1-CC
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,4%,  ,1,f0550be89ce08bfad45db10ccc07fed0,16-157A-1-CC
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,9%,  ,1,372689e4728904d2fd545f7c4599d4fc,16-157A-2-CC
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,85%,  ,1,e40decd0a94838e9add7ef2cd6500b74,16-157A-2-CC
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0110,Distephanus crux,1%,  ,1,c0173ca9489d0697bf8ed0f90970bc2d,16-157A-2-CC
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0350,Distephanus quinquangellus,1%,  ,1,6b6b0fd5bad65c5a19188a8fdaabe4a4,16-157A-2-CC
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,1%,  ,1,719d51ac52a080a57bde5dfe30f17874,16-157A-2-CC
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,1%,  ,1,3be9b30ff8e82a187cd0461bbbc8bb4c,16-157A-2-CC
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SOCTA0010,Octactis pulchra,1%,  ,1,51a6e4ef1bd9203681a45633abcc917f,16-157A-2-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SCORB0380,Corbisema triacantha,1%,  ,1,16d53fcf207947a06d2b88c6c276778f,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0020,Dictyocha aspera,1%,  ,1,f6fef33565bc2932bf1111c9139dd685,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,8%,  ,1,1bab3139d751eab4763ee26bcf15e923,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,81%,  ,1,ecc407f73dcd8e7831c411f14bee5079,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0110,Distephanus crux,1%,  ,1,a0721b0b620161a74dee1c1ff99f618b,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0350,Distephanus quinquangellus,1%,  ,1,cbdd4c051d6f4a96768168dca46cb6fb,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,2%,  ,1,1a16de7661f398ed388fa94d4addb4a6,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0060,Mesocena circulus,1%,  ,1,dde3b72dc7f8777886886ac40fcad095,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,1%,  ,1,87f825cabcac28a1a071c150487a9f50,16-157A-3-CC
16,157,A,3,CC,0.0,0.0,18.00,27.10,10,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SOCTA0010,Octactis pulchra,3%,  ,1,ea08d1029d57b17d76aeb1a238ceb7ad,16-157A-3-CC
