leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DACIN0060,Actinoptychus senarius,FEW,  ,1,7d174095ef59a28af2f6225f8fea896e,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DACIN0110,Actinoptychus vulgaris monicae,RARE,  ,1,5e984d20538acc10b99e1fc44e90d223,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DASTR0020,Asteromphalus arachne,RARE,  ,1,f9164aabfce898931e17f5d68fffe9ab,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DASTR0090,Asteromphalus heptactis,RARE,  ,1,bff6863d1df8b3b4e47d90e35807cb33,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DASTR0130,Asteromphalus imbricatus,ABUNDANT,  ,1,56aa209bfde39903176e9b5d85ac4aa8,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DCHAE0010,Chaetoceros sp.,FEW,  ,1,9a70c3aa850751a4fdf67f32d7dd5904,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DCOSC0030,Coscinodiscus africanus,RARE,  ,1,1b1ac2c69fd547befe46f80119c14cec,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DCOSC0080,Coscinodiscus asteromphalus,RARE,  ,1,66bec80969ebf455f69b04a36002935e,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DCOSC0280,Coscinodiscus excentricus,FEW,  ,1,89f3dacc233ed2611f7a22dfe110f94b,16-157A-1-2
16,157,A,1,2,8.0,10.0,0.00,1.59,17,"BUKRY,D.;FOSTER,J.",04/1973,16,DIATOMS,,,,,NO AGE GIVEN,829,DCOSC0360,Coscinodiscus gigas diorama,RARE,  ,1,b3c24441b4d83c2941dbe90d8f7ec7e6,16-157A-1-2
