Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
166,1007,B,Initial Reports          ,      14.230,    1.200000,LO Gephyrocapsa spp. (large (Nannofossil))
,,,,,,
166,1007,B,Initial Reports          ,      22.570,    1.300000,LO Globigerinoides obliquus (Planktonic Foraminife
,,,,,,
166,1007,B,Initial Reports          ,      43.540,    1.440000,FO Gephyrocapsa spp. (large (Nannofossil))
,,,,,,
166,1007,B,Initial Reports          ,      43.545,    1.720000,FO Gephyrocapsa caribbeanica (Nannofossil)  (+.005
,,,,,,
166,1007,B,Initial Reports          ,      53.540,    1.770000,LO Globigerinoides extremus (Planktonic Foraminife
,,,,,,
166,1007,B,Initial Reports          ,      53.542,    2.000000,FO Globorotalia truncatulinoides (Planktonic Foram
,,,,,,
166,1007,B,Initial Reports          ,      53.544,    2.200000,LO Globorotalia exilis (Planktonic Foraminifer) (+
,,,,,,
166,1007,B,Initial Reports          ,      53.546,    2.400000,LO Globorotalia limbata (Planktonic Foraminifer) (
,,,,,,
166,1007,B,Initial Reports          ,     200.340,    3.090000,LO Dentoglobigerina altispira (Palnktonic Foramini
,,,,,,
166,1007,B,Initial Reports          ,     200.342,    3.120000,LO Sphaeroidinellopsis spp. (Planktonic Foraminife
,,,,,,
166,1007,B,Initial Reports          ,     200.344,    3.200000,FO Globorotalia tosaensis (Planktonic Foraminifer)
,,,,,,
166,1007,B,Initial Reports          ,     200.346,    3.580000,LO Globorotalia margaritae (Planktonic Foraminifer
,,,,,,
166,1007,B,Initial Reports          ,     200.348,    4.180000,LO Globoturborotalita nepenthes (Planktonic Forami
,,,,,,
166,1007,B,Initial Reports          ,     202.980,    3.660000,LO Reticulofenestra pseudoumbilicus (Nannofossil)
,,,,,,
166,1007,B,Initial Reports          ,     287.600,    4.700000,FO Ceratolithus rugosus (Nannofossil)
,,,,,,
