leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0050,Calocycletta costata,RARE,  ,1,2a84ff5a8c52d21043d354949866ab21,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0110,Calocycletta virginis,FEW,  ,1,98c19d3bf4ec256a3ddc0ed07657303f,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCARN0010,Carpocanopsis bramlettei,TRACE,  ,1,d3286cacd8f64af1158dc603cc1569f7,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCARN0020,Carpocanopsis cingulata,RARE,  ,1,5d8997aa09a85f61dc920fe5aec95cf5,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCYCA0030,Cyclampterium leptetrum,TRACE,  ,1,72d61f2db7b8c4ad627c28adfb56cae6,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCYRC0020,Cyrtocapsella cornuta,FEW,  ,1,cfb41da08166148b19e3d34ee3fdc6df,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RDIDY0070,Didymocyrtis tubaria,TRACE,  ,1,4f56f42ada5f6c5e759f50b19916b47d,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,17bc4f20c54ecf5c78ecadb3034d039c,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RDORC0080,Dorcadospyris dentata,TRACE,  ,1,1def92554119f6de4b16a64ca5ced9e6,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RLIRI0100,Liriospyris parkerae,FEW,  ,1,c961ea7aa64ed9c1a848af2288c27b26,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RSIPT0010,Siphostichoartus corona,RARE,  ,2,71ff4b8562fce12e51ebfacd4897e65f,78-541-48-5
78,541,,48,5,105.0,107.0,438.00,445.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RSTIO0050,Stichocorys delmontensis,FEW,  ,2,2d6e8ac86a91f877076adb04f6ea86af,78-541-48-5
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0050,Calocycletta costata,RARE,  ,1,25cd310fecaa13fb6f3949e0bce288c8,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0110,Calocycletta virginis,RARE,  ,1,88991aede4af8bbd1dbbc21f703f580a,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCARN0010,Carpocanopsis bramlettei,TRACE,  ,1,1e051b6f3b058132c657d5581f557e98,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCARN0020,Carpocanopsis cingulata,RARE,  ,1,3b276f84c35644e43ddfee7ff2d1732a,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCYCA0030,Cyclampterium leptetrum,TRACE,  ,1,47d007c70aacd9ebe62417ae95c8104f,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCYRC0020,Cyrtocapsella cornuta,RARE,  ,1,1c2583c6efa80fa8617db7bc93fa2e14,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RDIDY0080,Didymocyrtis violina,TRACE,  ,1,a4ca42638f8cc66f259d0c7f33c7fb08,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RDORC0080,Dorcadospyris dentata,RARE,  ,1,5929aa8eb93d2949f70832b732d83578,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,REUCY0085,Eucyrtidium diaphanes,RARE,  ,1,559da7df4f66eeff230b7e36e9fb0551,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RLIRI0120,Liriospyris stauropora,RARE,  ,1,0408883dbf2bfb6067d5f8166120be85,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RSTIO0050,Stichocorys delmontensis,FEW,  ,2,6662176cf93692215a56c375c2700e76,78-541-48-6
78,541,,48,6,87.0,89.0,438.00,446.38,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RSTIO0090,Stichocorys wolfii,FEW,  ,2,cf6d030d4c5b9adff15840d909a8b7eb,78-541-48-6
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0050,Calocycletta costata,FEW,  ,1,a84ddf270bb8aa40462c970c601261d6,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0110,Calocycletta virginis,RARE,  ,1,79f69264691ffa227ab7bcd6b42769bb,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCARN0010,Carpocanopsis bramlettei,RARE,  ,1,c5077baef0d644552abdea9fed80fcd5,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCARN0020,Carpocanopsis cingulata,FEW,  ,1,a64acb29c372c2bc912541c4b340a306,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCYCA0030,Cyclampterium leptetrum,TRACE,  ,1,d2e65a4b7ad5603fea047ca55a1fea63,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCYRC0020,Cyrtocapsella cornuta,FEW,  ,1,749f9325f5c717ec69e8b44c4ff908d5,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RDIDY0080,Didymocyrtis violina,TRACE,  ,1,7803e32dc891b202da2201b0a042c979,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RDORC0080,Dorcadospyris dentata,RARE,  ,1,f1b924973c9d8b1e47f75607d98b1065,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,REUCY0085,Eucyrtidium diaphanes,RARE,  ,1,52e36895c530703060a77b6884cccb83,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RLIRI0120,Liriospyris stauropora,RARE,  ,1,1b3f861a193731a2b951c6ad78b3f005,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RSTIO0050,Stichocorys delmontensis,RARE,  ,2,006605523a12985886a7024c76fdff53,78-541-48-CC
78,541,,48,CC,0.0,0.0,438.00,447.40,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RSTIO0090,Stichocorys wolfii,FEW,  ,2,122b9ba071136bd10700252de91cf2b8,78-541-48-CC
78,541,,49,1,10.0,12.0,447.50,447.61, 1,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RLIRI0100,Liriospyris parkerae,TRACE,  ,1,63d9d09833f0071cc5571a66a87f5ed1,78-541-49-1
78,541,,49,2,20.0,22.0,447.50,449.21, 1,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RLIRI0120,Liriospyris stauropora,TRACE,  ,1,182915941d17a179dac2459656cae4a7,78-541-49-2
78,541,,49,2,108.0,110.0,447.50,450.09, 2,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RCALC0050,Calocycletta costata,TRACE,  ,1,9c42b375346f039591b45deb81cb60d1,78-541-49-2
78,541,,49,2,108.0,110.0,447.50,450.09, 2,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RLIRI0120,Liriospyris stauropora,TRACE,  ,1,5559023eadcb788384e716141c61577a,78-541-49-2
78,541,,49,3,35.0,37.0,447.50,450.86, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RCALC0050,Calocycletta costata,TRACE,  ,1,f8db0cebe1e0620bbb036add6b473ce2,78-541-49-3
78,541,,49,3,35.0,37.0,447.50,450.86, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RCYRC0020,Cyrtocapsella cornuta,TRACE,  ,1,ca8ed3926e0a8d52392b2d0a74e5620e,78-541-49-3
78,541,,49,3,35.0,37.0,447.50,450.86, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RDORC0080,Dorcadospyris dentata,TRACE,  ,1,d936d6e2938af67693d8f454dbeb4e43,78-541-49-3
78,541,,49,3,35.0,37.0,447.50,450.86, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RLIRI0120,Liriospyris stauropora,TRACE,  ,1,9a3ab2bd325e84b52596464a2c5beaea,78-541-49-3
78,541,,49,3,35.0,37.0,447.50,450.86, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RSTIO0050,Stichocorys delmontensis,TRACE,  ,1,4e1f7025b8224c4da99022751ba0d0d1,78-541-49-3
78,541,,49,3,35.0,37.0,447.50,450.86, 6,RENZ,08/1984,78,RADIOLARIA,,,,POOL,NO AGE GIVEN,450,RSTIO0090,Stichocorys wolfii,TRACE,  ,1,b136d8c86823987ed379bd64f6e69ae0,78-541-49-3
78,541,,49,4,105.0,107.0,447.50,453.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0050,Calocycletta costata,RARE,  ,1,635be7c125e3a9e2aec3604c04f91ea2,78-541-49-4
78,541,,49,4,105.0,107.0,447.50,453.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCALC0110,Calocycletta virginis,TRACE,  ,1,9f05889476ec7d5fdd57abda1a04628c,78-541-49-4
78,541,,49,4,105.0,107.0,447.50,453.06,12,RENZ,08/1984,78,RADIOLARIA,,,,MODERATE,NO AGE GIVEN,450,RCARN0010,Carpocanopsis bramlettei,TRACE,  ,1,24995abe468e988ef8adf5ed4c08b71c,78-541-49-4
