leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
78,541,,1,1,0.0,62.0,0.00,0.00,0.62,NAT, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 00000000,f1cf9b5c1c7926893c02e4c3dd53bce2
78,541,,1,CC,0.0,25.0,0.00,0.72,0.87,NAT, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221,aef5cff6e89d73ffbafad08d6b4d61f7
78,541,,2,1,0.0,150.0,1.00,1.00,2.50,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000,51fbeb06067dd779e0a2c8c941998af9
78,541,,2,2,0.0,88.0,1.00,2.50,3.38,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000,fef1c6daec219a013c1f8efe948f5175
78,541,,2,3,0.0,150.0,1.00,4.00,5.50,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11112110.1221,1c14b6b9bdde0ca486b9765658c09851
78,541,,2,4,0.0,150.0,1.00,5.50,7.00,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221,1231cfd6397282f3a73369deaa97bec5
78,541,,2,5,0.0,140.0,1.00,7.00,8.40,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN, ASH LAYERS, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221,7add8a2da4863df1ac107b9e4db5777e
78,541,,2,6,0.0,150.0,1.00,8.50,10.00,CAR, FORAMINIFER NANNOFOSSIL OOZE, DARK GRAY TO OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210.1221,998755971bc99508ca17984e113d99dc
78,541,,2,CC,0.0,20.0,1.00,10.28,10.38,NAT, CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 11110000,bb0923cb21bc02c23688b05f17bb5c2d
78,541,,3,1,0.0,150.0,10.50,10.50,12.00,NAT, MARLY CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000,5ae39e9157b22877e32cd274ec960f25
78,541,,3,2,0.0,150.0,10.50,12.00,13.50,NAT, MARLY CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12130000,2c76655e93a13b582334862a8dda9e30
78,541,,3,3,0.0,135.0,10.50,13.50,14.85,NAT, MARLY CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000,c6787785631b88a5111bb2c041a07b4a
78,541,,3,4,0.0,99.0,10.50,15.00,15.99,NAT, MARLY CALCAREOUS OOZE, OLIVE TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000,b62d79393e7231d351fbd7ea46612d94
78,541,,3,CC,0.0,20.0,10.50,16.09,16.19,NAT, MARLY CALCAREOUS OOZE, OLIVE TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000,14b109893aeaedb22e005e221c551b6a
78,541,,4,1,0.0,150.0,20.00,20.00,21.50,NAT, MARLY CALCAREOUS OOZE, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 12130000,10dcb32cca94b9462adf6c9c65d40f96
78,541,,4,2,0.0,150.0,20.00,21.50,23.00,NAT, CALCAREOUS OOZE, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 11110000,92fc4713614682760a7d6262ed8a6b15
