Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 721,B,Initial Reports          ,      69.800,    1.800000,LO Globigerinoides extremus
,,,,,,
117, 721,B,Initial Reports          ,      77.260,    2.400000,LO Discoaster pentaradiatus
,,,,,,
117, 721,B,Initial Reports          ,      85.700,    2.470000,Matuyama/Gauss
,,,,,,
117, 721,B,Initial Reports          ,      94.450,    3.000000,LO Sphaeroidinellopsis sp.
,,,,,,
117, 721,B,Initial Reports          ,     110.000,    3.270000,LO Phormostichoartus fistula
,,,,,,
117, 721,B,Initial Reports          ,     111.000,    3.340000,LO Lychnodictyum audax
,,,,,,
117, 721,B,Initial Reports          ,     117.050,    3.400000,Gauss/Gilbert
,,,,,,
117, 721,B,Initial Reports          ,     122.280,    3.540000,LO Phormostichoartus doliolum
,,,,,,
117, 721,B,Initial Reports          ,     122.300,    3.770000,FO Amphirhopalum ypsilon & LO Spongodiscus ambus
,,,,,,
117, 721,B,Initial Reports          ,     127.070,    3.840000,FO Spongaster tetras tetras
,,,,,,
117, 721,B,Initial Reports          ,     157.650,    4.400000,Top Sidufjall
,,,,,,
117, 721,B,Initial Reports          ,     169.600,    4.770000,Bottom Thvera
,,,,,,
117, 721,B,Initial Reports          ,     204.680,    5.050000,LO Siphostichoartus corona
,,,,,,
117, 721,B,Initial Reports          ,     207.900,    5.200000,FO Globorotalia tumida tumida
,,,,,,
117, 721,B,Initial Reports          ,     208.100,    5.350000,Gilbert/Chronozone 5
,,,,,,
117, 721,B,Initial Reports          ,     213.630,    5.360000,LO Acrobotrys tritubus
,,,,,,
117, 721,B,Initial Reports          ,     233.180,    6.400000,S.delmontensis / S.peregrina
,,,,,,
117, 721,B,Initial Reports          ,     257.375,    7.150000,LO Diartus hughesi
,,,,,,
117, 721,B,Initial Reports          ,     261.410,    8.200000,FO Discoaster quinqueramus
,,,,,,
117, 721,B,Initial Reports          ,     263.250,    8.600000,FO Neogloboquadrina acostaensis
,,,,,,
117, 721,B,Initial Reports          ,     284.100,    8.750000,FO Diartus hughesi
,,,,,,
117, 721,B,Initial Reports          ,     286.190,    8.850000,LO Discoaster hamatus
,,,,,,
117, 721,B,Initial Reports          ,     309.480,   10.400000,LO Globorotalia mayeri
,,,,,,
117, 721,B,Initial Reports          ,     314.530,   14.400000,LO Sohenolithus heteromorphus
,,,,,,
117, 721,B,Initial Reports          ,     371.100,   17.400000,LO Sphenolithus belemnos
,,,,,,
