Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
161, 978,A,Initial Reports          ,     223.030,    1.750000,FO G. oceanica > 4.0 microns
,,,,,,
161, 978,A,Initial Reports          ,     271.010,    2.130000,FO G. inflata
,,,,,,
161, 978,A,Initial Reports          ,     316.920,    2.450000,LO G. bononiensis
,,,,,,
161, 978,A,Initial Reports          ,     323.740,    2.520000,LO D. pentaradiatus/ D.surculus
,,,,,,
161, 978,A,Initial Reports          ,     372.700,    2.780000,LO D. tamalis
,,,,,,
161, 978,A,Initial Reports          ,     398.690,    3.220000,LO Sphaeroidinellopsis spp. 
,,,,,,
161, 978,A,Initial Reports          ,     436.760,    3.570000,LO G. puncticulata
,,,,,,
161, 978,A,Initial Reports          ,     466.310,    3.940000,LCO G. margaritae
,,,,,,
161, 978,A,Initial Reports          ,     479.150,    4.130000,FCO D. asymmetricus
,,,,,,
161, 978,A,Initial Reports          ,     520.410,    4.520000,FO G. puncticulata
,,,,,,
161, 978,A,Initial Reports          ,     543.380,    4.670000,LO H. intermedia
,,,,,,
161, 978,A,Initial Reports          ,     606.090,    5.100000,FCO G. margaritae
,,,,,,
161, 978,A,Initial Reports          ,     616.160,    6.120000,LO R. rotaria
,,,,,,
161, 978,A,Initial Reports          ,     694.300,    6.620000,FO R. rotaria
,,,,,,
