leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
105,646,B,001,Hydraulic (Advanced) Piston Core,01,NIE,000,,,150,,,silty clay,"banded gray and greenish gray (0-108 cm) grading to light gray (108-150 cm),dark gray streaks",banded 5y 5/1 and 5gy 5/1 (0-108 cm) grading to 2.5y 7/2,"color banding (0-108 cm), mottling (108-150 cm),moderate bioturbation",moderately disturbed (0-35 cm),streaks of sulfide(0-108cm),streaks of sulfide(0-108cm),,scattered granules (0-108 cm),,,H,58.20931,-48.36912,0000.00,0,150
105,646,B,001,Hydraulic (Advanced) Piston Core,02,NIE,000,,,032,,,detricarbonate silty clay,light gray,2.5y 7/2,"faint color laminae (6-16 cm), minor bioturbation, mottling?",,,,,gradational lower contact,,,H,58.20931,-48.36912,0001.50,150,182
105,646,B,001,Hydraulic (Advanced) Piston Core,02,NIE,032,,,078,,,silty clay (32-68 cm) grading to detricarbonate clayey silt (68-78 cm),greenish gray to gray/light gray (32-68 cm) grading to light gray (68-68 cm),5gy 6/1 to 5y 6/1 (32-68 cm) grading to 5y 7/2 (68-78 cm),"color banding (32-68 cm), moderate bioturbation (32-68 cm)",,,,,"scattered sand and granules, more silty intervals up to 3mm (32-68 cm)",,,H,58.20931,-48.36912,0001.50,182,228
105,646,B,001,Hydraulic (Advanced) Piston Core,02,NIE,078,,,150,,,silty clay,greenish gray to gray/light gray,5gy 6/1 to 5y 6/1,"minor to moderate bioturbation (120-150 cm), burrows possibly cylindrichnus type (80-82,140-150 cm)",,,"sulfide coloring in circles to 2cm diameter(80-82,140-150cm)",,"circles up to 2 cm across probably burrows of cylindrichnus type (80-82,140-150 cm)",,,H,58.20931,-48.36912,0001.50,228,300
105,646,B,001,Hydraulic (Advanced) Piston Core,03,NIE,000,,,150,,,"silty clay (0-114,130-150 cm) grading to detricarbonate silty clay","greenish gray to gray/light gray(0-114,130-150cm)to light gray(114-130cm);distinct color patches(10-16,40-60cm)","5gy 6/1 to 5y 6/1 (0-114,130-150cm) grading to 2.5y 7/2","color banding(0-114,130-150cm),moderate bioturbation,highly mottled(54-57,114-130cm)",,pebble (95-96 cm),,,gradational contacts (114 and 130 cm),,,H,58.20931,-48.36912,0003.00,300,450
105,646,B,001,Hydraulic (Advanced) Piston Core,04,NIE,000,,,140,,,silty clay 0-96 cm) grading to clayey silt (96-140 cm),"greenish gray, more greenish from 96-108 cm",5gy 6/1,"moderate bioturbation (0-96 cm), weak color banding (0-40 cm), burrow mottling (60-80 cm)",,,,,few scattered granules (0-96 cm),slightly more indurated from 96-140 cm,,H,58.20931,-48.36912,0004.50,450,590
105,646,B,001,Hydraulic (Advanced) Piston Core,04,NIE,140,,,150,,,interstitial water sample,,,,,,,,,,,H,58.20931,-48.36912,0004.50,590,600
105,646,B,001,Hydraulic (Advanced) Piston Core,05,NIE,000,,,150,,,clayey silt,greenish gray,5gy 5/1,"moderate bioturbation,mottling,color banding,burrows of cylindrichnus type in upper and lower parts",,,sulfide in streaks,,"1 cm indurated shale clast at 86 cm similar in lithology to surrounding sediment (""armed mud ball""?)",,,H,58.20931,-48.36912,0006.00,600,750
105,646,B,001,Hydraulic (Advanced) Piston Core,06,NIE,000,,,141,,,clayey silt,greenish gray and slightly lighter gray from 85-141 cm,5gy 5/1,"moderate bioturbation, mottling, color banding, burrows of cylindrichnus type at ~66-68 cm",,,sulfide in streaks,,very few scattered sand grains or granules,,,H,58.20931,-48.36912,0007.50,750,891
105,646,B,001,Hydraulic (Advanced) Piston Core,CC,NIE,000,,,017,,,clayey silt,greenish gray,5gy 5/1,,moderately disturbed (0-5 cm),,sulfide in streaks?,,very few scattered sand grains or granules?,,,H,58.20931,-48.36912,0008.91,891,908
