leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
87,583,B,1,1,0.0,150.0,0.00,0.00,1.50,JC, MUD,,,,,,,, SOFT, 33213000,7b080dea03fcb881601139c3b5b2b988
87,583,B,1,2,0.0,150.0,0.00,1.50,3.00,JC, MUD,,,,,,,, SOFT, 00000000,a0a337296a1590f6e5a38e77ee6bd64a
87,583,B,1,3,0.0,150.0,0.00,3.00,4.50,JC, MUD,,,,,,,, SOFT, 33213000,7429c748c6bd936912eab08046f31a6d
87,583,B,1,4,0.0,30.0,0.00,4.50,4.80,JC, MUD,,,,,,,, SOFT, 33213000,d0106e91676353183137868df002f0a2
87,583,B,1,CC,0.0,20.0,0.00,4.90,5.00,JC, MUD,,,,,,,, SOFT, 33213000,6c34b291e515590bcbbee7f54259928c
87,583,B,2,1,0.0,150.0,5.00,5.00,6.50,JC, MUD,,,,,,,, SOFT, 33213000,894f19b31be131b58da04b9abb3cc2c4
87,583,B,2,2,0.0,150.0,5.00,6.50,8.00,JC, MUD,,,,,,,, SOFT, 33213000,a45ba81d0bae065e88192b444ebfbc8e
87,583,B,2,3,0.0,140.0,5.00,8.00,9.40,JC, MUD,,,,,,,, SOFT, 00000000,7e0afadd7c7c9b39f01cbd2d41b6b20a
87,583,B,2,4,0.0,50.0,5.00,9.50,10.00,JC, MUD,,,,,,,, SOFT, 33213000,6f15819ba1519bc21d617ed380b49f23
87,583,B,2,CC,0.0,20.0,5.00,10.10,10.20,JC, MUD,,,,,,,, SOFT, 33213000,8adacf297d28120796844f713007e530
87,583,B,3,1,0.0,145.0,10.00,10.00,11.45,AJS, MUD,,,,,,,, SOFT, 33213000,9dfafc59e733a2f510e4f0061da8b5ea
87,583,B,3,2,0.0,150.0,10.00,11.50,13.00,AJS, MUD,,,,,,,, SOFT, 00000000,ee9cbae3454609ca5f8633b1af54f6e8
87,583,B,3,3,0.0,135.0,10.00,13.00,14.35,AJS," MUD,SAND",,,,,,,, SOFT, 00000000,098b3c3a77e95c4a580d6a4b19a35435
87,583,B,3,CC,0.0,20.0,10.00,14.45,14.55,AJS, CLAY,,,,,,,, SOFT, 33213000,3fc085fbd2ce4177cd13a9c00b55fdb0
87,583,B,4,1,0.0,135.0,15.00,15.00,16.35,CLS," MUD,SAND",,,,,,,, SOFT, 33213000,aaeae942df75af5dbdd4c475433332bc
87,583,B,4,2,0.0,150.0,15.00,16.50,18.00,CLS," MUD,SILT",,,,,,,, SOFT, 00000000,50a0ba9c5d45526a769b300e20112428
87,583,B,4,3,0.0,150.0,15.00,18.00,19.50,CLS," MUD,SILT",,,,,,,, SOFT, 00000000,c3b34b43e30aa3b369ed98debe5add84
87,583,B,4,4,0.0,45.0,15.00,19.50,19.95,CLS, SILTY MUD,,,,,,,, SOFT, 00000000,a4d91edca3b5e537ae30315f2dd83051
87,583,B,4,CC,0.0,30.0,15.00,20.10,20.30,CLS, SILTY MUD,,,,,,,, SOFT, 00000000,ec3665d2755b26b75428e8128dba7431
87,583,B,5,1,0.0,150.0,20.00,20.00,21.50,CLS, MUD,,,,,,,, SOFT, 00000000,f6e8ba1f16e2590bd3be6047c65bd2c2
87,583,B,5,2,0.0,125.0,20.00,21.50,22.75,CLS," MUD,SILT",,,,,,,, SOFT, 00000000,5dfdfea466a47c119a5284d1580ae959
87,583,B,5,3,0.0,150.0,20.00,23.00,24.50,CLS," MUD,SILT",,,,,,,, SOFT, 33213000,41fa85be9df1f792b044ae6a3c7fd71c
87,583,B,5,4,0.0,48.0,20.00,24.50,24.98,CLS," MUD,SILT",,,,,,,, SOFT, 33213000,e7022e588812c2057021dc944e8a680f
87,583,B,5,CC,0.0,140.0,20.00,25.10,26.40,CLS, MUD,,,,,,,, SOFT, 33213000,d365056662275ede5455e1c313efbad9
