leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
90,594,A,1,1,0.0,100.0,41.30,41.30,42.30,PAB, NANNO-BEARING CLAYEY SILT,,,,,,,, SOFT, 33213000.1210,d05925714a4efe33f2751243c793d39f
90,594,A,1,1,100.0,150.0,41.30,42.30,42.80,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,3c30fac7f2c258b57567efaf4fcc1528
90,594,A,1,2,0.0,150.0,41.30,42.80,44.30,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,235937e8a29a34ba928ae3fb76d734ee
90,594,A,1,3,0.0,150.0,41.30,44.30,45.80,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,82d1e1d28046e165b334f781980e9c38
90,594,A,1,4,0.0,150.0,41.30,45.80,47.30,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,638dfac20bca35be60f40f7fb770b68d
90,594,A,1,5,0.0,150.0,41.30,47.30,48.80,PAB, NANNO-BEARING CLAYEY SILT,,,,,,,, SOFT*, 11111210.1221,52b4b78c6969dcc8d3c842f371a4d62a
90,594,A,1,6,0.0,150.0,41.30,48.80,50.30,PAB, NANNO-BEARING CLAYEY SILT,,,,,,,, SOFT, 33213000.1210,0d1cba0e785b0d4b44331c1bb1003042
90,594,A,1,7,0.0,50.0,41.30,50.30,50.80,PAB, NANNO-BEARING CLAYEY SILT,,,,,,,, SOFT, 33213000.1210,d0a10e8334ad2ab0b2ebb3de8e1fa3d3
90,594,A,1,CC,0.0,24.0,41.30,50.93,51.07,PAB, NANNO-BEARING CLAYEY SILT,,,,,,,, SOFT, 33213000.1210,7aa18abb3703f3c0ad014f42bb7f112c
90,594,A,2,1,0.0,150.0,50.90,50.90,52.40,PAB, QUARTZ AND MICA-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,1b305c5d8cb27a0ab0d7d74888595791
90,594,A,2,2,0.0,150.0,50.90,52.40,53.90,PAB, QUARTZ AND MICA-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,a6fa3fdb3c140b3dbba924f1bb08c486
90,594,A,2,3,0.0,150.0,50.90,53.90,55.40,PAB, QUARTZ AND MICA-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,6f7f650a1dd603681f69f25505dd1782
90,594,A,2,4,0.0,150.0,50.90,55.40,56.90,PAB," QUARTZ,MICA AND FORAM-BEARING NANNOFOSSIL OOZE",,,,,,,, SOFT, 00000000,4fe78c16d5754aec4f8b85278e83b9e6
90,594,A,2,5,0.0,150.0,50.90,56.90,58.40,PAB," QUARTZ,MICA AND FORAM-BEARING NANNOFOSSIL OOZE",,,,,,,, SOFT, 12211210.1221.3311,acd60079e8d31fae35e1b77c2fd81d5b
90,594,A,2,6,0.0,136.0,50.90,58.40,59.76,PAB," QUARTZ,MICA AND FORAM-BEARING NANNOFOSSIL OOZE",,,,,,,, SOFT, 12211210.1221.3311,708199c6c48ba4d9e1c25329dab8359b
90,594,A,2,CC,0.0,14.0,50.90,59.86,59.90,PAB," QUARTZ,MICA AND FORAM-BEARING NANNOFOSSIL OOZE",,,,,,,, SOFT, 12211210.1221.3311,70c5d91789bbbcf731e24ea7c42698cd
90,594,A,3,1,0.0,150.0,60.50,60.50,62.00,PAB," NANNO,DIATOM-BEARING NANNOFOSSIL OOZE",,,,,,,, SOFT, 00000000,31a84c29b63dd6d0e437d48611840add
90,594,A,3,2,0.0,150.0,60.50,62.00,63.50,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,521f8230593c01270c5cda5192303232
90,594,A,3,3,0.0,150.0,60.50,63.50,65.00,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,6f9699e5bce4d65dc1a420949f234ebd
90,594,A,3,4,0.0,150.0,60.50,65.00,66.50,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,54e5e8b15007abe89ed50d9268c77707
90,594,A,3,5,0.0,150.0,60.50,66.50,68.00,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,2b438b4402ad614f4f3a08804c4ce52f
90,594,A,3,6,0.0,40.0,60.50,68.00,68.40,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,a92e35e1cccf264580b36d3f905951a9
90,594,A,3,CC,0.0,25.0,60.50,68.52,68.67,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,f506fd2c079ec0a4f684c790763de525
90,594,A,4,1,0.0,150.0,70.10,70.10,71.60,PAB, TERRIGENOUS SILT,,,,,,,, SOFT, 33213000.1210,d4ae4a3eff98bd8e4f3c6eb5c3132589
90,594,A,4,2,0.0,150.0,70.10,71.60,73.10,PAB, TERRIGENOUS SILT,,,,,,,, SOFT, 33213000.1210,896796ecd4b39b0eccab1c2cf352c41b
90,594,A,4,3,0.0,150.0,70.10,73.10,74.60,PAB, TERRIGENOUS SILT,,,,,,,, SOFT, 33213000.1210,1e2e579820fe8f2772360a45092fa51b
90,594,A,4,4,0.0,150.0,70.10,74.60,76.10,PAB," QUARTZ,MICA,FORAM-BEARING NANNOFOSSIL OOZE",,,,,,,, SOFT, 00000000,9fa8eed562a8df6d2b717db8146eb5c6
90,594,A,4,5,0.0,150.0,70.10,76.10,77.60,PAB, TERRIGENOUS SILT TO FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 12211210,557b155d62dccbb0e087d120383e4d16
90,594,A,4,6,0.0,147.0,70.10,77.60,79.07,PAB, TERRIGENOUS SILT TO FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 12211210,5ff48f21f5f13da0f753fc7141f2399b
90,594,A,4,CC,0.0,25.0,70.10,79.17,79.32,PAB, TERRIGENOUS SILT TO FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 12211210,df97cfc8bc94340e1b8e2b10ded34a1b
90,594,A,5,1,0.0,150.0,79.70,79.70,81.20,PAB, TERRIGENOUS SILT,,,,,,,, SOFT, 33213000.1210,11b7e510cbd65fad5830c448c2fdd6eb
90,594,A,5,2,0.0,150.0,79.70,81.20,82.70,PAB, TERRIGENOUS SILT,,,,,,,, SOFT, 33213000,d17ca0efda9dc8e702fc108b3c0659bf
90,594,A,5,3,0.0,150.0,79.70,82.70,84.20,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,49fd2795dd9989cba5a50c7403786b8d
90,594,A,5,4,0.0,150.0,79.70,84.20,85.70,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,ca3166649b4a4285934e64f8ffbf3832
90,594,A,5,5,0.0,150.0,79.70,85.70,87.20,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,0b69a31238921e2a1d76124a7bf380fe
90,594,A,5,6,0.0,150.0,79.70,87.20,88.70,PAB, FORAM-BEARING SILTY NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,05043bbdf3594f7bba50fcda0567227e
90,594,A,5,7,0.0,12.0,79.70,88.70,88.82,PAB, FORAM-BEARING SILTY NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,0b5a03a352740535d6bedf46a733414c
90,594,A,5,CC,0.0,18.0,79.70,88.95,89.03,PAB, FORAM-BEARING SILTY NANNOFOSSIL OOZE,,,,,,,, SOFT, 11111210.1221,c8034a64221c1300afb36502885e600c
90,594,A,6,1,0.0,150.0,89.30,89.30,90.80,PAB, FORAM-BEARING SILTY NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,44fb8ee860449a91e5ac8fea557a0193
90,594,A,6,2,0.0,150.0,89.30,90.80,92.30,PAB," QUARTZ,MICA,FORAM,NANNO-BEARING CLAY",,,,,,,, SOFT, 00000000,0838b682b30e52a3865a08ada60b8b5a
90,594,A,6,3,0.0,150.0,89.30,92.30,93.80,PAB," QUARTZ,MICA,FORAM,NANNO-BEARING CLAY",,,,,,,, SOFT, 33219000.2310.3320,3e5af5b0b0dbac9245b5cc1d14cca032
90,594,A,6,4,0.0,150.0,89.30,93.80,95.30,PAB," QUARTZ,MICA,FORAM,NANNO-BEARING CLAY",,,,,,,, SOFT, 33219000.2310.3320,4867f52e119f999c21e100d668c1fed6
90,594,A,6,5,0.0,150.0,89.30,95.30,96.80,PAB," QUARTZ,MICA,FORAM,NANNO-BEARING CLAY",,,,,,,, SOFT, 33219000.2310.3320,3ed2b871cb4f16d2ae82a0d7f59682ac
