leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
66,486,,1,1,0.0,1.0,0.00,0.00,0.01,, MUDDY SAND, GRAY,,,  *,,,, SOFT, 33212000,f5cb9108492ceb3640cdba07478e226c
66,486,,2,1,0.0,1.0,0.00,0.00,0.01,, MUDDY SAND, BLACK,,,  *,,,, SOFT, 33212000,c6cb7eaf2f5be67573f0b2a66766594d
66,486,,3,1,0.0,150.0,9.50,9.50,11.00,, MUDDY SAND, BLACK,,,  *,,,, SOUPY,,1e191e9ddef3df16b750efbbc0b48569
66,486,,3,2,0.0,150.0,9.50,11.00,12.50,, MUDDY SAND, BLACK,,, PEBBLES*,,,, SOUPY,,fe7c0845c007e0aaacf5e27454ed1b18
66,486,,3,3,0.0,150.0,9.50,12.50,14.00,, MUDDY SAND, BLACK,,,  *,,,, SOUPY,,e178262cfca0c60238789d048a49fb74
66,486,,3,4,0.0,150.0,9.50,14.00,15.50,, MUDDY SAND, BLACK,,,  *,,,, SOUPY,,d3b7e5764f602f6496d468170ddf2c75
66,486,,3,5,0.0,150.0,9.50,15.50,17.00,, MUDDY SAND, BLACK,,,  *,,,, SOUPY,,163215b5d3f1a6b2968fc5b7cb206ffd
66,486,,3,6,0.0,85.0,9.50,17.00,17.85,, MUDDY SAND, BLACK,,,  *,,,, SOUPY,,2a8e4ffc7c7214623984278caa8072b9
66,486,,4,CC,0.0,6.0,19.00,19.10,19.06,, SILTY CLAY, BLACK,,,  *,,,, SOFT,,0cdbd5712e467f351d5e442977c2296d
66,486,,4,CC,7.0,10.0,19.00,19.07,19.10,, SILTY SAND, BLACK,, GREATLY DISTURBED,  *,,,, SOFT,,cb282d64ee189626c1635976c795a053
66,486,,5,1,0.0,150.0,28.50,28.50,30.00,, SILTY SAND, OLIVE GRAY,,,  *,, PLANT DEBRIS,, SOFT,,3fc0b62c3687b6afe7733e2950f55475
66,486,,5,2,0.0,150.0,28.50,30.00,31.50,, GRADED SAND, DARK GRAY,,,  *,,,, SOFT,,eb6af739802e8e0da3a146b6935d72d1
66,486,,5,3,0.0,10.0,28.50,31.50,31.60,, SANDY CLAY, BLACK,,,  *,, PLANT DEBRIS,, SOFT,,75739aa3bec2ad78ebeb0ad77aabe442
66,486,,5,CC,0.0,10.0,28.50,31.77,31.77,, SANDY AND CLAY, DARK GRAY,, GREATLY DISTURBED,  *,, PLANT DEBRIS,, SOFT, 33211000,3e535fda786913aa7cb266b508005293
66,486,,5,CC,11.0,15.0,28.50,31.78,31.82,, CLAY, DARK GRAY,, GREATLY DISTURBED,  *,, PLANT DEBRIS,, SOFT, 33211000,748735f32e122eee5eb05fbb4686bfce
66,486,,5,CC,16.0,20.0,28.50,31.83,31.87,, SAND AND CLAY, DARK GRAY,,,  *,,,, SOFT, 33211000,db19e7a6323254339153a0712b96ab7b
66,486,,6,1,0.0,150.0,33.00,33.00,34.50,, SAND, OLIVE GRAY,,,  *,,,, SOFT, 33214000,9b5d24d215813cee49f62c34d0ea21df
66,486,,6,2,0.0,150.0,33.00,34.50,36.00,, SAND, OLIVE GRAY,,,  *,,,, SOFT, 33214000,4dacedd608649dfc31db8bb247ddc6b7
66,486,,6,3,0.0,150.0,33.00,36.00,37.50,, SAND, OLIVE GRAY,,,  *,,,, SOFT, 33214000,3540a259d3ff3a47b2b49ea2818c8071
66,486,,6,4,0.0,46.0,33.00,37.50,37.96,, SAND, OLIVE GRAY,,,  *,,,, SOFT, 33214000,a5446233c7fd6d0e0672fe2aff8568ff
