leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
31,301,,2,1,0.0,110.0,117.00,117.50,118.60,, CLAY," 5Y3/2-OLIVE GRAY,5GY4/1-DARK GREENISH GRAY, 5Y2/1-DARK OLIVE BLACK-5Y2/1",, VERY SOUPY WITH BRECC IA,,,, HYDROGEN SULFIDE SMELL, VERY SOUPY, 33211000,8661122d2f3dac3773e02963e5e7325b,31-301-2-1
31,301,,2,1,110.0,117.0,117.00,118.60,118.67,, SILTY CLAY WITH CLAYEY SILT, 5Y3/2-OLIVE GRAY,, V ERY SOUPY WITH BRECCIA,,,, HYDROGEN SULFIDE SMELL, SOFT, 33213000,57e879c0fdd82497ba1cb9b815b13008,31-301-2-1
31,301,,2,1,117.0,150.0,117.00,118.67,119.00,, CLAY," 5Y3/2-OLIVE GRAY,5GY4/1-DARK GREENISH GRAY, 5Y2/1-DARK OLIVE BLACK-5Y2/1",, VERY SOUPY WITH BRECC IA,,,, HYDROGEN SULFIDE SMELL, SOFT, 33211000,68c2880f19b22a69ce3430bb1a4a819b,31-301-2-1
31,301,,2,2,0.0,130.0,117.00,119.00,120.30,, SILTY CLAY, 5Y2/1-OLIVE BLACK,, INTENSE DEFORMATI ON,,,,," SOUPY FROM 0 TO 22 CM,SOFT FROM 22 TO 130", 00000000,316971beafc7fdeef945308e4b623f02,31-301-2-2
31,301,,2,2,130.0,150.0,117.00,120.30,120.50,, SANDY SILT, 5Y2/1-OLIVE BLACK,, INTENSE DEFORMATI ON,,,,, SOFT, 33215000,2c7560c7081a4622b1830b9a9b219667,31-301-2-2
31,301,,2,3,0.0,22.0,117.00,120.50,120.72,, SANDY SILT," 5GY3/2-GRAYISH OLIVE GREEN,5Y2/1-OLIV E BLACK",, INTENSE DEFORMATION WITH GAS CRACKS,,,, HYDR OGEN SULFIDE ODOR, SOFT, 00000000,9cd68b9b2b14339aa53b9a69c5eb1544,31-301-2-3
31,301,,2,3,22.0,144.0,117.00,120.72,121.94,, SILTY CLAY," 5GY3/2-OLIVE GREEN,5Y2/1-OLIVE BLACK",," INTENSE DEFORMATION WITH GAS CRACKS HYDROGEN SULFIDE ODOR,VOID AND INTE RSTITIAL WATER SAMPLE FROM 144 TO 150 CM", SANDY LENS F ROM 104 TO 109,,,, SOFT, 00000000,b43fbe6be12a36019620803fc8f93a66,31-301-2-3
31,301,,2,4,0.0,150.0,117.00,122.00,123.50,, SILTY CLAY," 5Y4/4-MEDIUM OLIVE BROWN,5Y2/1-OLIVE BLACK",, INTENSE DEFORMATION,,,,, SOFT TO SOUPY, 00000000,3684ac901eabca9cff1f302c401f33a6,31-301-2-4
31,301,,2,5,0.0,42.0,117.00,123.50,123.92,, SILTY CLAY AND CLAYEY SILT, 5Y2/1-OLIVE BLACK,, I NTENSE DEFORMATION,,,,, SOUPY, 33213000,d15951d5534110daaad3917e94acdf57,31-301-2-5
31,301,,2,5,42.0,75.0,117.00,123.92,124.25,, SILTY CLAY," 5Y2/1-OLIVE BLACK,5Y3/2-OLIVE GRAY",, MODERATE DEFORMATION,,,, VOID FROM 75 TO 100, SOFT TO FIRM, 33213000,a963331ea1e8ce184bba9b490b90a7f9,31-301-2-5
31,301,,2,5,100.0,150.0,117.00,124.50,125.00,, SILTY CLAY AND CLAYEY DIATOM OOZE," 5Y4/4-MODERATE OLIVE BROWN 5Y3/2-OLIVE GRAY,5Y4/1-OLIVE GRAY",," MOD ERATE DEFORMATION FROM 100 TO 129 CM,INTENSE DEFORMA TION FROM 130 TO 150 CM",,,,, SOFT TO FIRM, 00000000,1c819e8b57f88dd8e051dd081696d32d,31-301-2-5
31,301,,2,6,0.0,47.0,117.00,125.00,125.47,, CLAYEY SILT," 5Y4/4-MODERATE BROWN,5Y3/2-OLIVE GRA Y",, INTENSE DEFORMATION,,,, VOID FROM 47 TO 58 CM, FI RM, 33213000,38a20c14b95213a7c2bbdc693f922f73,31-301-2-6
31,301,,2,6,58.0,113.0,117.00,125.58,126.13,, CLAYEY SILT AND SILTY CLAY," 5Y3/2-OLIVE GRAY,10Y4 /2-GRAYISH OLIVE",, MODERATE DEFORMATION,,,, VOID FROM 113 TO 128 CM, FIRM, 00000000,00662125dc13c44f90500b26c42f369f,31-301-2-6
31,301,,2,CC,,,117.00,126.60,126.60,, SILT RICH CLAY, 5GY3/2-GRAYISH OLIVE GREEN,,,,,,, SOFT, 00000000,bbe489a3bff4a7baf221ab8fdf19efcd,31-301-2-CC
31,301,,3,1,76.0,102.0,136.00,136.76,137.02,, SAND," 5Y3/2-OLIVE GRAY,5Y2/1-OLIVE BLACK",, MODERA TE DEFORMATION,,,," BEDDING,VOID FROM 0 TO 76 CM", SOFT, 00000000,6f59c9bbdf2174db3b9150e537bc523f,31-301-3-1
31,301,,3,1,102.0,105.0,136.00,137.02,137.05,, VOLCANIC ASH, N7,, MODERATE DEFORMATION,,,,, SOFT, 00000000,e8444414cddf4b283acf8385dc47f254,31-301-3-1
31,301,,3,1,105.0,150.0,136.00,137.05,137.50,, CLAY," 5G4/1-DARK GREEN GRAY,5Y3/2-OLIVE GRAY,5Y2/ 1-OLIVE BLACK",, MODERATE DEFORMATION,,,," BEDDING,VOID FROM 110 TO 115 CM", SOFT*,,7b6bc69254349162b96157f9604dfd5f,31-301-3-1
31,301,,3,2,10.0,70.0,136.00,137.60,138.20,, SILT,,,,,,,, FIRM, 00000000,bddae87c9c0ea8f265fa3b51126d79e0,31-301-3-2
31,301,,3,2,70.0,120.0,136.00,138.20,138.70,, SAND, 5Y3/2-OLIVE GRAY,, MODERATE DEFORMATION,,,,, F IRM, 00000000,85fa31b47dc530f262c9cd1b43ca4010,31-301-3-2
31,301,,3,2,120.0,133.0,136.00,138.70,138.83,, SILTY CLAY, 5G4/1-DARK GREEN GRAY,, MODERATE DEFO RMATION,,,,, FIRM, 00000000,573c9b716c1989f41c104404a7ec3c3f,31-301-3-2
31,301,,3,2,133.0,138.0,136.00,138.83,138.88,, SAND, 5Y3/2-OLIVE GRAY,, MODERATE DEFORMATION,,,, V OID FROM 138 TO 150 CM, SOFT, 00000000,2b13b17f2593fb56d7a45291c53cf8b6,31-301-3-2
31,301,,3,CC,,,136.00,139.10,139.10,, SILT RICH CLAY, 5GY3/2-GRAYISH OLIVE GREEN,,,,,,, SOFT, 00000000,20f3de294b2440d3f878ab574d1fafeb,31-301-3-CC
31,301,,4,1,0.0,110.0,155.00,155.00,156.10,, SILTY CLAY," 5Y3/2-OLIVE GRAY,5G4/1-DARK GREENISH GRAY,10YR2/2-DUSKY YELLOW BROWN",," MODERATE DEFORMATI ON FROM 0 TO 35 CM,INTENSE DEFORMATION FROM 35 TO 11 0 CM",,,," VOID FROM 110 TO 150 CM,COLORS INTERBEDDED", STIFF, 00000000,60b66ff87bd4930417806d9be51eef6f,31-301-4-1
31,301,,4,2,0.0,150.0,155.00,156.50,158.00,, SILTY CLAY AND CLAYEY SAND," 5Y3/2-OLIVE GRAY,5G4/ 1-DARK GREEN GRAY",, MODERATE DEFORMATION,,,," COLORS IN TERBEDDED FROM 0 TO 37 CM,DARK GREENISH GRAY FROM 37 TO 95 CM,OLIVE GRAY FROM 95 TO 145CM, VOID FROM 145 TO 150 CM", STIFF, 00000000,388d7ae93c929db78e43ca52a96cc46e,31-301-4-2
31,301,,4,3,20.0,45.0,155.00,158.20,158.45,, SILTY CLAY AND CLAY, 5GY4/1-DARK GREEN GRAY,, MOD ERATE TO INTENSE DEFORMATION,,,, VOID FROM 0 TO 20 CM, FIRM, 00000000,7df817354382583ef9a86e5610863901,31-301-4-3
31,301,,4,3,45.0,72.0,155.00,158.45,158.72,, SAND, 5Y3/2-OLIVE GRAY,, MODERATE DEFORMATION,,,,, F IRM, 00000000,7ae19e66c43c64faa1c66235c90b14b7,31-301-4-3
