leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
51,417,D,1,1,54.0,55.0,0.00,0.55, 2,SEISSER,03/1980,51,NANNOFOSSILS,RARE,,,POOL,NO AGE GIVEN,826,NCERO0050,Ceratolithus cristatus,RARE,  ,1
51,417,D,1,1,54.0,55.0,0.00,0.55, 2,SEISSER,03/1980,51,NANNOFOSSILS,RARE,,,POOL,NO AGE GIVEN,826,NGEPH0100,Gephyrocapsa sp.,RARE,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NCERO0050,Ceratolithus cristatus,FEW,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NCERO0090,Ceratolithus telesmus,FEW,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NCYCC0100,Cyclococcolithus leptoporus,FEW,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NCYCC0130,Cyclococcolithus macintyrei,FEW,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NGEPH0060,Gephyrocapsa oceanica,RARE,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NGEPH0100,Gephyrocapsa sp.,COMMON,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NHELC0020,Helicosphaera carteri,COMMON,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NPSEU0010,Pseudoemiliania lacunosa,COMMON,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NTHOR0030,Thoracosphaera heimii,FEW,  ,1
51,417,D,1,3,134.0,135.0,0.00,4.35,10,SEISSER,03/1980,51,NANNOFOSSILS,ABUNDANT,,,POOL,NO AGE GIVEN,826,NTHOR0080,Thoracosphaera saxea,FEW,  ,1
