leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
94,611,C,UPPER PLEISTOCENE,LOWER PLEISTOCENE,0.0,7.4,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 0.01,  1.8,0.905,INITIAL CORE DESCRIPTIONS
94,611,C,LOWER PLEISTOCENE,,7.4,79.6,,NO AGE GIVEN,,NO AGE GIVEN,  1.2,  1.8,  1.5,INITIAL CORE DESCRIPTIONS
94,611,C,UPPER PLIOCENE,,79.6,204.4,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,  3.4,  2.6,INITIAL CORE DESCRIPTIONS
94,611,C,UPPER PLIOCENE,LOWER PLIOCENE,204.4,233.2,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  1.8,    5,  3.4,INITIAL CORE DESCRIPTIONS
94,611,C,LOWER PLIOCENE,,233.2,280.8,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,INITIAL CORE DESCRIPTIONS
94,611,C,LOWER PLIOCENE,UPPER MIOCENE,280.8,338.8,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  3.4, 10.5, 6.95,INITIAL CORE DESCRIPTIONS
94,611,C,UPPER MIOCENE,,338.8,454.0,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,INITIAL CORE DESCRIPTIONS
94,611,C,MIDDLE MIOCENE,,492.4,511.6,,NO AGE GIVEN,,NO AGE GIVEN, 10.5,   16,13.25,INITIAL CORE DESCRIPTIONS
