Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
116, 717,C,Post Moratorium          ,      74.500,    0.465000,LO Pseudoemiliania lacunosa
,,,,,,
116, 717,C,Post Moratorium          ,     203.420,    0.930000,LO small Gephyrocapsa Acme
,,,,,,
116, 717,C,Post Moratorium          ,     203.530,    1.270000,LO Helicosphaera selii
,,,,,,
116, 717,C,Post Moratorium          ,     217.250,    1.590000,FO Gephyrocapsa oceanica s.l.
,,,,,,
116, 717,C,Post Moratorium          ,     219.080,    1.880000,LO Discoaster brouweri
,,,,,,
116, 717,C,Post Moratorium          ,     233.650,    2.290000,LO Discoaster pentaradiatus
,,,,,,
116, 717,C,Post Moratorium          ,     245.500,    2.420000,LO Discoaster surculus
,,,,,,
116, 717,C,Post Moratorium          ,     278.760,    2.900000,LO Discoaster variabilis
,,,,,,
116, 717,C,Post Moratorium          ,     306.950,    3.450000,LO Sphenolithus abies
,,,,,,
116, 717,C,Post Moratorium          ,     321.500,    3.510000,LO Reticulofenestra pseudoumbilica
,,,,,,
116, 717,C,Post Moratorium          ,     350.000,    4.000000,FO Pseudoemiliania lacunosa
,,,,,,
116, 717,C,Post Moratorium          ,     416.500,    5.060000,FO Ceratolithus armatus
,,,,,,
116, 717,C,Post Moratorium          ,     424.410,    5.260000,LO Discoaster quinqueramus
,,,,,,
116, 717,C,Post Moratorium          ,     464.000,    5.800000,LO Discoaster berggrenii
,,,,,,
116, 717,C,Post Moratorium          ,     480.570,    5.900000,FO Amaurolithus amplificus
,,,,,,
116, 717,C,Post Moratorium          ,     673.000,    8.200000,FO Discoaster quinqueramus
,,,,,,
116, 717,C,Post Moratorium          ,     819.410,    8.850000,LO Discoaster hamatus
,,,,,,
116, 717,C,Post Moratorium          ,     820.400,    9.000000,LO Catinaster coalitus
,,,,,,
