file,path,taxon_group,empty_rows_columns,remove_identical_rows,remove_identical_columns,add_expedition_section_cols,rename_label_id,add_sample_name,update_top_bottom,add_missing_cols
356-U1464C_benthic_forams.csv,Micropal_CSV_2/356-U1464C_benthic_forams.csv,benthic_forams,False,False,False,True,False,False,False,False
374_U1523B_benthic_forams.csv,Micropal_CSV_2/374_U1523B_benthic_forams.csv,benthic_forams,False,False,False,True,False,False,False,False
353_U1443A_nannofossils.csv,Micropal_CSV_2/353_U1443A_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
369_U1513D_planktic_forams.csv,Micropal_CSV_2/369_U1513D_planktic_forams.csv,planktic_forams,False,False,False,True,False,False,False,False
371_U1510B_planktic_forams.csv,Micropal_CSV_2/371_U1510B_planktic_forams.csv,planktic_forams,False,False,False,True,False,False,False,False
374_U1525A_benthic_forams.csv,Micropal_CSV_2/374_U1525A_benthic_forams.csv,benthic_forams,False,False,False,True,False,False,False,False
362_U1480B_planktic_forams.csv,Micropal_CSV_2/362_U1480B_planktic_forams.csv,planktic_forams,True,False,False,True,False,False,False,False
368_U1505D_planktic_forams.csv,Micropal_CSV_2/368_U1505D_planktic_forams.csv,planktic_forams,False,False,False,True,False,False,False,False
354_U1450B_nannofossils.csv,Micropal_CSV_2/354_U1450B_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
359-U1472A_planktic_forams.csv,Micropal_CSV_2/359-U1472A_planktic_forams.csv,planktic_forams,False,False,False,True,False,False,False,False
346_U1422D_benthic_forams.csv,Micropal_CSV_2/346_U1422D_benthic_forams.csv,benthic_forams,False,False,False,True,False,False,False,False
368_U1505D_diatoms.csv,Micropal_CSV_2/368_U1505D_diatoms.csv,diatoms,False,False,False,True,False,False,False,False
346_U1425B_planktic_forams.csv,Micropal_CSV_2/346_U1425B_planktic_forams.csv,planktic_forams,False,False,False,True,False,False,False,False
346_U1430A_nannofossils.csv,Micropal_CSV_2/346_U1430A_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
356-U1459B_nannofossils.csv,Micropal_CSV_2/356-U1459B_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
346_U1428A_benthic_forams.csv,Micropal_CSV_2/346_U1428A_benthic_forams.csv,benthic_forams,False,False,False,True,False,False,False,False
350_U1437E_planktic_forams.csv,Micropal_CSV_2/350_U1437E_planktic_forams.csv,planktic_forams,False,False,False,False,False,False,False,False
359-U1465A_nannofossils.csv,Micropal_CSV_2/359-U1465A_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
371_U1508A_nannofossils.csv,Micropal_CSV_2/371_U1508A_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
371_U1511B_radiolarians.csv,Micropal_CSV_2/371_U1511B_radiolarians.csv,radiolarians,False,False,False,True,False,False,False,False
362_U1480C_planktic_forams.csv,Micropal_CSV_2/362_U1480C_planktic_forams.csv,planktic_forams,True,False,False,True,False,False,False,False
346_U1430A_benthic_forams.csv,Micropal_CSV_2/346_U1430A_benthic_forams.csv,benthic_forams,False,False,False,True,False,False,False,False
374_U1524A_benthic_forams.csv,Micropal_CSV_2/374_U1524A_benthic_forams.csv,benthic_forams,False,False,False,True,False,False,False,False
351_U1438A_benthic_forams.csv,Micropal_CSV_2/351_U1438A_benthic_forams.csv,benthic_forams,False,False,False,False,False,False,False,False
354_U1452C_nannofossils.csv,Micropal_CSV_2/354_U1452C_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
352_U1440B_nannofossils.csv,Micropal_CSV_2/352_U1440B_nannofossils.csv,nannofossils,False,False,False,True,False,False,False,False
350_U1437D_planktic_forams.csv,Micropal_CSV_2/350_U1437D_planktic_forams.csv,planktic_forams,False,False,False,False,False,False,False,False
374_U1522A_diatoms.csv,Micropal_CSV_2/374_U1522A_diatoms.csv,diatoms,False,False,False,True,False,False,False,False
