file,taxon_group
363-U1482A-Benthic_Forams.csv,benthic_forams
320_U1336A_Nannofossils_2.csv,nannofossils
363-U1482A-nannofossils.csv,nannofossils
375_U1518F_planktic_forams.csv,planktic_forams
320_U1334A_Nannofossils_1.csv,nannofossils
318_U1358B_Palynology.csv,palynology
363-U1483A-benthic_forams.csv,benthic_forams
320_U1335A_Nannofossils_1.csv,nannofossils
318_U1359D_Diatoms_2.csv,diatoms
320_U1336A_Nannofossils_1.csv,nannofossils
318_U1355A_Silicoflagellates.csv,silicoflagellates
318_U1356A_Benthic_Forams.csv,benthic_forams
363-U1487A-nannofossils.csv,nannofossils
363-U1486B-benthic_forams.csv,benthic_forams
320_U1334A_Nannofossils_2.csv,nannofossils
320_U1335A_Nannofossils_2.csv,nannofossils
318_U1359D_Diatoms_1.csv,diatoms
318_U1360A_Chrysophyte Cysts.csv,chrysophyte_cysts
318_U1359A_Palynology.csv,palynology
375_U1518F_nannofossils.csv,nannofossils
363-U1483A-nannofossils.csv,nannofossils
318_U1356A_Silicoflagellates.csv,silicoflagellates
318_U1359C_Diatoms_1.csv,diatoms
320_U1331A_Nannofossils.csv,nannofossils
320_U1335B_Nannofossils_2.csv,nannofossils
363-U1487A-benthic_forams.csv,benthic_forams
320_U1334B_Nannofossils_2.csv,nannofossils
363-U1489C-nannofossils.csv,nannofossils
375_U1519E_benthic_forams_1.csv,benthic_forams
375_U1519E_benthic_forams_3.csv,benthic_forams
318_U1359D_Benthic_Forams.csv,benthic_forams
363-U1485A-benthic_forams.csv,benthic_forams
363-U1485A-planktic_forams.csv,planktic_forams
318_U1359C_Diatoms_2.csv,diatoms
320_U1335B_Nannofossils_1.csv,nannofossils
318_U1356A_Palynology.csv,palynology
363-U1484A-benthic_forams.csv,benthic_forams
318_U1360A_Silicoflagellates.csv,silicoflagellates
318_U1355A_Planktic_Forams.csv,planktic_forams
320_U1334B_Nannofossils_1.csv,nannofossils
375_U1519E_benthic_forams_2.csv,benthic_forams
363-U1490A-benthic_forams.csv,benthic_forams
375_U1518F_benthic_forams_1.csv,benthic_forams
320_U1332A_Nannofossils.csv,nannofossils
320_U1331C_Radiolarians_3.csv,radiolarians
375_U1519D_planktic_forams.csv,planktic_forams
375_U1526B_benthic_forams_1.csv,benthic_forams
320_U1332C_Radiolarians_1.csv,radiolarians
318_U1361A_Diatoms_2.csv,diatoms
320_U1331C_Radiolarians_2.csv,radiolarians
320_U1333C_Radiolarians_1.csv,radiolarians
363-U1488A-benthic_forams.csv,benthic_forams
375_U1519E_planktic_forams.csv,planktic_forams
375_U1520D_nannofossils.csv,nannofossils
375_U1518F_benthic_forams_2.csv,benthic_forams
320_U1333C_Radiolarians_3.csv,radiolarians
375_U1526B_benthic_forams_2.csv,benthic_forams
375_U1526A_nannofossils.csv,nannofossils
320_U1332C_Radiolarians_2.csv,radiolarians
363-U1485A-nannofossils.csv,nannofossils
320_U1332C_Radiolarians_3.csv,radiolarians
318_U1360A_Ebridians.csv,ebridians
318_U1357A_Silicoflagellates.csv,silicoflagellates
318_U1361A_Diatoms_1.csv,diatoms
320_U1331C_Radiolarians_1.csv,radiolarians
320_U1333C_Radiolarians_2.csv,radiolarians
318_U1357A_Palynology.csv,palynology
320_U1331B_Planktic_Forams.csv,planktic_forams
318_U1360A_Diatoms_1.csv,diatoms
363-U1489B-nannofossils.csv,nannofossils
320_U1334C_Radiolarians_3.csv,radiolarians
363-U1484A-planktic_forams.csv,planktic_forams
320_U1333A_Nannofossils.csv,nannofossils
375_U1519D_benthic_forams_3.csv,benthic_forams
375_U1519D_benthic_forams_2.csv,benthic_forams
318_U1361B_Diatoms_1.csv,diatoms
320_U1331C_Planktic_Forams.csv,planktic_forams
320_U1334C_Radiolarians_2.csv,radiolarians
318_U1360A_Diatoms_2.csv,diatoms
375_U1519C_planktic_forams.csv,planktic_forams
363-U1484A-nannofossils.csv,nannofossils
375_U1519C_nannofossils.csv,nannofossils
375_U1519D_benthic_forams_1.csv,benthic_forams
318_U1359A_Silicoflagellates.csv,silicoflagellates
318_U1361B_Diatoms_2.csv,diatoms
320_U1334C_Radiolarians_1.csv,radiolarians
320_U1331A_Planktic_Forams.csv,planktic_forams
318_U1359A_Benthic_Forams.csv,benthic_forams
320_U1333A_Radiolarians_3.csv,radiolarians
318_U1360A_Dinoflagellates.csv,dinoflagellates
320_U1332A_Radiolarians_2.csv,radiolarians
320_U1332A_Planktic_Forams.csv,planktic_forams
375_U1526B_nannofossils.csv,nannofossils
320_U1334B_Radiolarians_2.csv,radiolarians
363-U1488A-planktic_forams.csv,planktic_forams
363-U1482C-planktic_forams.csv,planktic_forams
320_U1331A_Radiolarians_1.csv,radiolarians
320_U1334B_Radiolarians_3.csv,radiolarians
320_U1332A_Radiolarians_3.csv,radiolarians
363-U1482B-planktic_forams.csv,planktic_forams
320_U1335B_Radiolarians_2.csv,radiolarians
320_U1333A_Radiolarians_2.csv,radiolarians
318_U1355A_Ebridians.csv,ebridians
363-U1488A-nannofossils.csv,nannofossils
363-U1482A-planktic_forams.csv,planktic_forams
320_U1332C_Planktic_Forams.csv,planktic_forams
320_U1332A_Radiolarians_1.csv,radiolarians
363-U1489C-benthic_forams.csv,benthic_forams
320_U1334B_Radiolarians_1.csv,radiolarians
320_U1331A_Radiolarians_3.csv,radiolarians
318_U1355A_Palynology.csv,palynology
320_U1332B_Nannofossils.csv,nannofossils
320_U1332B_Planktic_Forams.csv,planktic_forams
363-U1482C-nannofossils.csv,nannofossils
320_U1331A_Radiolarians_2.csv,radiolarians
363-U1487A-planktic_forams.csv,planktic_forams
320_U1335B_Radiolarians_1.csv,radiolarians
320_U1333A_Radiolarians_1.csv,radiolarians
375_U1526B_planktic_forams_1.csv,planktic_forams
375_U1526A_benthic_forams_3.csv,benthic_forams
320_U1331B_Radiolarians_2.csv,radiolarians
320_U1335A_Radiolarians_1.csv,radiolarians
320_U1333B_Radiolarians_1.csv,radiolarians
320_U1336B_Nannofossils.csv,nannofossils
318_U1355A_Diatoms_1.csv,diatoms
320_U1336A_Radiolarians_2.csv,radiolarians
363-U1486C-nannofossils.csv,nannofossils
363-U1490A-planktic_forams.csv,planktic_forams
363-U1490A-nannofossils.csv,nannofossils
375_U1526A_benthic_forams_2.csv,benthic_forams
320_U1332B_Radiolarians_1.csv,radiolarians
320_U1334A_Radiolarians_1.csv,radiolarians
320_U1334A_Radiolarians_3.csv,radiolarians
320_U1332B_Radiolarians_3.csv,radiolarians
318_U1360A_Palynology.csv,palynology
375_U1526B_planktic_forams_2.csv,planktic_forams
320_U1331B_Radiolarians_1.csv,radiolarians
320_U1335A_Radiolarians_2.csv,radiolarians
320_U1333B_Radiolarians_2.csv,radiolarians
320_U1333B_Nannofossils.csv,nannofossils
320_U1331C_Nannofossils.csv,nannofossils
375_U1520C_nannofossils.csv,nannofossils
318_U1355A_Diatoms_2.csv,diatoms
363-U1483C-nannofossils.csv,nannofossils
320_U1336A_Radiolarians_1.csv,radiolarians
320_U1333B_Radiolarians_3.csv,radiolarians
375_U1526A_benthic_forams_1.csv,benthic_forams
375_U1526B_planktic_forams_3.csv,planktic_forams
320_U1332B_Radiolarians_2.csv,radiolarians
320_U1334A_Radiolarians_2.csv,radiolarians
375_U1519C_benthic_forams_3.csv,benthic_forams
375_U1526A_planktic_forams.csv,planktic_forams
318_U1358A_Diatoms_1.csv,diatoms
318_U1359B_Silicoflagellates.csv,silicoflagellates
320_U1334C_Nannofossils_2.csv,nannofossils
363-U1489D-nannofossils.csv,nannofossils
363-U1483A-planktic_forams.csv,planktic_forams
363-U1489C-planktic_forams.csv,planktic_forams
318_U1359B_Diatoms_1.csv,diatoms
363-U1489B-planktic_forams.csv,planktic_forams
375_U1519C_benthic_forams_2.csv,benthic_forams
318_U1357A_Diatoms_2.csv,diatoms
363-U1486B-planktic_forams.csv,planktic_forams
363-U1483C-planktic_forams.csv,planktic_forams
375_U1519E_nannofossils.csv,nannofossils
318_U1358A_Diatoms_2.csv,diatoms
320_U1334C_Nannofossils_1.csv,nannofossils
318_U1361A_Palynology.csv,palynology
363-U1482B-nannofossils.csv,nannofossils
320_U1332C_Nannofossils.csv,nannofossils
318_U1359B_Diatoms_2.csv,diatoms
318_U1356A_Ebridians.csv,ebridians
375_U1519C_benthic_forams_1.csv,benthic_forams
318_U1359A_Planktic_Forams.csv,planktic_forams
318_U1357A_Diatoms_1.csv,diatoms
318_U1358B_Diatoms_2.csv,diatoms
318_U1356A_Diatoms_1.csv,diatoms
363-U1486B-nannofossils.csv,nannofossils
318_U1359A_Diatoms_2.csv,diatoms
318_U1358B_Diatoms_1.csv,diatoms
375_U1518E_nannofossils.csv,nannofossils
318_U1359B_Ebridians.csv,ebridians
318_U1356A_Diatoms_2.csv,diatoms
320_U1331B_Nannofossils.csv,nannofossils
363-U1489D-planktic_forams.csv,planktic_forams
363-U1483B-nannofossils.csv,nannofossils
318_U1359D_Planktic_Forams.csv,planktic_forams
318_U1359A_Diatoms_1.csv,diatoms
320_U1333C_Nannofossils.csv,nannofossils
