file,type,taxon_group
raw_data/NOAA_csv/DSDP_core_data/59/451/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/59/451/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/59/451/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/59/451/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/59/451/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/59/451/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/59/451/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/59/451/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/59/450/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/59/450/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/59/450/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/59/450/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/59/450/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/59/450/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/59/450/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/59/450/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/59/447A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/59/447A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/59/447A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/59/447A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/601B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/601B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/601B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/601B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/602B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/602B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/597C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/597C/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/597C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/92/597C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/597B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/602/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/602/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/602/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/599B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/599B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/599B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/599B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/599/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/599/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/599/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/92/599/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/597/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/597/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/597/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/597/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/92/597/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/598/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/598/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/598/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/92/598/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/602A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/602A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/597A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/597A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/597A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/92/597A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/601/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/601/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/601/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/601/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/92/601/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/600/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/600/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/600/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/600C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/600C/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/600C/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/600C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/92/600C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/92/600B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/92/600B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/92/600B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/492A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/492A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/492A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/489A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/489A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/489A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/489A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/489A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/490/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/490/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/490/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/490/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/491/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/491/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/491/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/491/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/493B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/493B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/493B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/493B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/492B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/492B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/488/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/488/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/488/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/488/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/486/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/486/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/486/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/486A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/486A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/486A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/487/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/487/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/487/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/487/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/487/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/489/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/489/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/489/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/489/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/493/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/493/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/493/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/493/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/493/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/492/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/66/492/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/492/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/492/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/66/493A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/66/493A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/66/493A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/50/415/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/50/415/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/50/415/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/50/415/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/50/415/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/50/415/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/50/415B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/50/415B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/50/416/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/50/416/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/50/415A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/50/415A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/50/416A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/50/416A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/50/416A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/50/416A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/50/416A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/50/416A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/503B/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/68/503B/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/68/503B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/503B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/68/503B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/502/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/502/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/503/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/503/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/502A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/502A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/68/502A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/501/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/501/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/501/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/503A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/68/503A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/68/503A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/68/503A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/503A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/68/503A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/502C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/502C/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/68/502C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/68/502B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/68/502B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/68/502B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/438A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/438A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/57/438A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/438A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/438A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/57/438A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/57/438A/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/57/438A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/440/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/440/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/440/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/440/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/57/440/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/57/440/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/57/440/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/441/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/441/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/441/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/441/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/440B/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/440B/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/57/440B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/440B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/440B/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/57/440B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/57/440B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/441A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/441A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/441A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/441A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/439/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/439/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/439/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/439/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/439/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/57/439/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/57/439/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/438/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/438/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/57/438/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/438/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/438/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/57/438/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/57/438/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/57/438/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/438B/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/438B/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/57/438B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/438B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/438B/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/57/438B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/57/438B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/440A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/440A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/440A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/440A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/57/440A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/57/440A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/57/441B/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/57/441B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/57/441B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/57/441B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/307/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/307/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/307/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/309/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/308/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/308/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/32/308/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/306/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/306/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/32/306/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/303A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/303A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/303A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/313/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/32/313/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/313/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/32/313/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/313/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/303/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/32/303/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/32/303/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/303/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/304/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/32/304/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/304/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/304/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/310A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/310A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/305/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/305/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/32/305/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/32/305/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/32/305/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/311/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/311/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/32/310/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/32/310/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/32/310/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/32/310/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/32/310/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/32/310/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/35/324/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/35/324/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/35/324/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/35/324/ageprof.csv,age,
