file,path,taxon_group,empty_rows_columns,remove_identical_rows,remove_identical_columns,add_expedition_section_cols,rename_label_id
363-U1482A-Benthic_Forams.csv,Micropal_CSV_1/363-U1482A-Benthic_Forams.csv,benthic_forams,False,False,False,True,False
320_U1336A_Nannofossils_2.csv,Micropal_CSV_1/320_U1336A_Nannofossils_2.csv,nannofossils,False,False,False,False,True
375_U1518F_planktic_forams.csv,Micropal_CSV_1/375_U1518F_planktic_forams.csv,planktic_forams,False,False,False,True,False
320_U1334A_Nannofossils_1.csv,Micropal_CSV_1/320_U1334A_Nannofossils_1.csv,nannofossils,False,False,False,False,True
318_U1358B_Palynology.csv,Micropal_CSV_1/318_U1358B_Palynology.csv,palynology,False,False,False,False,True
363-U1483A-benthic_forams.csv,Micropal_CSV_1/363-U1483A-benthic_forams.csv,benthic_forams,False,False,False,True,False
320_U1335A_Nannofossils_1.csv,Micropal_CSV_1/320_U1335A_Nannofossils_1.csv,nannofossils,False,False,False,False,True
318_U1359D_Diatoms_2.csv,Micropal_CSV_1/318_U1359D_Diatoms_2.csv,diatoms,True,False,False,False,True
320_U1336A_Nannofossils_1.csv,Micropal_CSV_1/320_U1336A_Nannofossils_1.csv,nannofossils,False,False,False,False,True
318_U1355A_Silicoflagellates.csv,Micropal_CSV_1/318_U1355A_Silicoflagellates.csv,silicoflagellates,False,False,False,False,True
318_U1356A_Benthic_Forams.csv,Micropal_CSV_1/318_U1356A_Benthic_Forams.csv,benthic_forams,False,False,False,False,True
363-U1487A-nannofossils.csv,Micropal_CSV_1/363-U1487A-nannofossils.csv,nannofossils,False,False,False,True,False
363-U1486B-benthic_forams.csv,Micropal_CSV_1/363-U1486B-benthic_forams.csv,benthic_forams,False,False,False,True,False
320_U1334A_Nannofossils_2.csv,Micropal_CSV_1/320_U1334A_Nannofossils_2.csv,nannofossils,False,False,False,False,True
320_U1335A_Nannofossils_2.csv,Micropal_CSV_1/320_U1335A_Nannofossils_2.csv,nannofossils,False,False,False,False,True
318_U1359D_Diatoms_1.csv,Micropal_CSV_1/318_U1359D_Diatoms_1.csv,diatoms,False,False,False,False,True
318_U1360A_Chrysophyte Cysts.csv,Micropal_CSV_1/318_U1360A_Chrysophyte Cysts.csv,chrysophyte_cysts,False,False,False,False,True
318_U1359A_Palynology.csv,Micropal_CSV_1/318_U1359A_Palynology.csv,palynology,False,False,False,False,True
375_U1518F_nannofossils.csv,Micropal_CSV_1/375_U1518F_nannofossils.csv,nannofossils,False,False,False,True,False
363-U1483A-nannofossils.csv,Micropal_CSV_1/363-U1483A-nannofossils.csv,nannofossils,False,False,False,True,False
318_U1356A_Silicoflagellates.csv,Micropal_CSV_1/318_U1356A_Silicoflagellates.csv,silicoflagellates,False,False,False,False,True
318_U1359C_Diatoms_1.csv,Micropal_CSV_1/318_U1359C_Diatoms_1.csv,diatoms,False,False,False,False,True
320_U1331A_Nannofossils.csv,Micropal_CSV_1/320_U1331A_Nannofossils.csv,nannofossils,False,False,False,False,True
320_U1335B_Nannofossils_2.csv,Micropal_CSV_1/320_U1335B_Nannofossils_2.csv,nannofossils,False,False,False,False,True
363-U1487A-benthic_forams.csv,Micropal_CSV_1/363-U1487A-benthic_forams.csv,benthic_forams,False,False,False,True,False
320_U1334B_Nannofossils_2.csv,Micropal_CSV_1/320_U1334B_Nannofossils_2.csv,nannofossils,False,False,False,False,True
363-U1489C-nannofossils.csv,Micropal_CSV_1/363-U1489C-nannofossils.csv,nannofossils,False,False,False,True,False
375_U1519E_benthic_forams_1.csv,Micropal_CSV_1/375_U1519E_benthic_forams_1.csv,benthic_forams,False,False,False,True,False
375_U1519E_benthic_forams_3.csv,Micropal_CSV_1/375_U1519E_benthic_forams_3.csv,benthic_forams,False,False,False,True,False
318_U1359D_Benthic_Forams.csv,Micropal_CSV_1/318_U1359D_Benthic_Forams.csv,benthic_forams,False,False,False,False,True
363-U1485A-benthic_forams.csv,Micropal_CSV_1/363-U1485A-benthic_forams.csv,benthic_forams,False,False,False,True,False
363-U1485A-planktic_forams.csv,Micropal_CSV_1/363-U1485A-planktic_forams.csv,planktic_forams,False,False,False,True,False
318_U1359C_Diatoms_2.csv,Micropal_CSV_1/318_U1359C_Diatoms_2.csv,diatoms,True,False,False,False,True
320_U1335B_Nannofossils_1.csv,Micropal_CSV_1/320_U1335B_Nannofossils_1.csv,nannofossils,False,False,False,False,True
318_U1356A_Palynology.csv,Micropal_CSV_1/318_U1356A_Palynology.csv,palynology,False,False,False,False,True
363-U1484A-benthic_forams.csv,Micropal_CSV_1/363-U1484A-benthic_forams.csv,benthic_forams,False,False,False,True,False
318_U1360A_Silicoflagellates.csv,Micropal_CSV_1/318_U1360A_Silicoflagellates.csv,silicoflagellates,False,False,False,False,True
318_U1355A_Planktic_Forams.csv,Micropal_CSV_1/318_U1355A_Planktic_Forams.csv,planktic_forams,True,False,False,False,True
320_U1334B_Nannofossils_1.csv,Micropal_CSV_1/320_U1334B_Nannofossils_1.csv,nannofossils,False,False,False,False,True
375_U1519E_benthic_forams_2.csv,Micropal_CSV_1/375_U1519E_benthic_forams_2.csv,benthic_forams,False,False,False,True,False
363-U1490A-benthic_forams.csv,Micropal_CSV_1/363-U1490A-benthic_forams.csv,benthic_forams,False,False,False,True,False
375_U1518F_benthic_forams_1.csv,Micropal_CSV_1/375_U1518F_benthic_forams_1.csv,benthic_forams,False,False,False,True,False
320_U1332A_Nannofossils.csv,Micropal_CSV_1/320_U1332A_Nannofossils.csv,nannofossils,False,False,False,False,True
320_U1331C_Radiolarians_3.csv,Micropal_CSV_1/320_U1331C_Radiolarians_3.csv,radiolarians,True,False,False,False,True
375_U1519D_planktic_forams.csv,Micropal_CSV_1/375_U1519D_planktic_forams.csv,planktic_forams,False,False,False,True,False
375_U1526B_benthic_forams_1.csv,Micropal_CSV_1/375_U1526B_benthic_forams_1.csv,benthic_forams,False,False,False,True,False
320_U1332C_Radiolarians_1.csv,Micropal_CSV_1/320_U1332C_Radiolarians_1.csv,radiolarians,True,False,True,False,True
318_U1361A_Diatoms_2.csv,Micropal_CSV_1/318_U1361A_Diatoms_2.csv,diatoms,False,False,False,False,True
320_U1331C_Radiolarians_2.csv,Micropal_CSV_1/320_U1331C_Radiolarians_2.csv,radiolarians,False,False,False,False,True
320_U1333C_Radiolarians_1.csv,Micropal_CSV_1/320_U1333C_Radiolarians_1.csv,radiolarians,False,False,True,False,True
363-U1488A-benthic_forams.csv,Micropal_CSV_1/363-U1488A-benthic_forams.csv,benthic_forams,False,False,False,True,False
375_U1519E_planktic_forams.csv,Micropal_CSV_1/375_U1519E_planktic_forams.csv,planktic_forams,False,False,False,True,False
375_U1520D_nannofossils.csv,Micropal_CSV_1/375_U1520D_nannofossils.csv,nannofossils,False,False,False,True,False
375_U1518F_benthic_forams_2.csv,Micropal_CSV_1/375_U1518F_benthic_forams_2.csv,benthic_forams,False,False,False,True,False
320_U1333C_Radiolarians_3.csv,Micropal_CSV_1/320_U1333C_Radiolarians_3.csv,radiolarians,True,False,False,False,True
375_U1526B_benthic_forams_2.csv,Micropal_CSV_1/375_U1526B_benthic_forams_2.csv,benthic_forams,False,False,False,True,False
375_U1526A_nannofossils.csv,Micropal_CSV_1/375_U1526A_nannofossils.csv,nannofossils,False,False,False,True,False
320_U1332C_Radiolarians_2.csv,Micropal_CSV_1/320_U1332C_Radiolarians_2.csv,radiolarians,True,False,False,False,True
363-U1485A-nannofossils.csv,Micropal_CSV_1/363-U1485A-nannofossils.csv,nannofossils,False,False,False,True,False
320_U1332C_Radiolarians_3.csv,Micropal_CSV_1/320_U1332C_Radiolarians_3.csv,radiolarians,True,False,False,False,True
318_U1360A_Ebridians.csv,Micropal_CSV_1/318_U1360A_Ebridians.csv,ebridians,False,False,False,False,True
318_U1357A_Silicoflagellates.csv,Micropal_CSV_1/318_U1357A_Silicoflagellates.csv,silicoflagellates,False,False,False,False,True
318_U1361A_Diatoms_1.csv,Micropal_CSV_1/318_U1361A_Diatoms_1.csv,diatoms,False,False,False,False,True
320_U1331C_Radiolarians_1.csv,Micropal_CSV_1/320_U1331C_Radiolarians_1.csv,radiolarians,True,False,False,False,True
320_U1333C_Radiolarians_2.csv,Micropal_CSV_1/320_U1333C_Radiolarians_2.csv,radiolarians,True,False,False,False,True
318_U1357A_Palynology.csv,Micropal_CSV_1/318_U1357A_Palynology.csv,palynology,False,False,False,False,True
320_U1331B_Planktic_Forams.csv,Micropal_CSV_1/320_U1331B_Planktic_Forams.csv,planktic_forams,False,False,False,False,True
318_U1360A_Diatoms_1.csv,Micropal_CSV_1/318_U1360A_Diatoms_1.csv,diatoms,False,False,False,False,True
363-U1489B-nannofossils.csv,Micropal_CSV_1/363-U1489B-nannofossils.csv,nannofossils,False,False,False,True,False
320_U1334C_Radiolarians_3.csv,Micropal_CSV_1/320_U1334C_Radiolarians_3.csv,radiolarians,True,False,False,False,True
363-U1484A-planktic_forams.csv,Micropal_CSV_1/363-U1484A-planktic_forams.csv,planktic_forams,False,False,False,True,False
320_U1333A_Nannofossils.csv,Micropal_CSV_1/320_U1333A_Nannofossils.csv,nannofossils,False,False,False,False,True
375_U1519D_benthic_forams_3.csv,Micropal_CSV_1/375_U1519D_benthic_forams_3.csv,benthic_forams,False,False,False,True,False
375_U1519D_benthic_forams_2.csv,Micropal_CSV_1/375_U1519D_benthic_forams_2.csv,benthic_forams,False,False,False,True,False
318_U1361B_Diatoms_1.csv,Micropal_CSV_1/318_U1361B_Diatoms_1.csv,diatoms,False,False,False,False,True
320_U1331C_Planktic_Forams.csv,Micropal_CSV_1/320_U1331C_Planktic_Forams.csv,planktic_forams,False,False,False,False,True
320_U1334C_Radiolarians_2.csv,Micropal_CSV_1/320_U1334C_Radiolarians_2.csv,radiolarians,False,False,True,False,True
318_U1360A_Diatoms_2.csv,Micropal_CSV_1/318_U1360A_Diatoms_2.csv,diatoms,True,False,False,False,True
375_U1519C_planktic_forams.csv,Micropal_CSV_1/375_U1519C_planktic_forams.csv,planktic_forams,False,False,False,True,False
363-U1484A-nannofossils.csv,Micropal_CSV_1/363-U1484A-nannofossils.csv,nannofossils,False,False,False,True,False
375_U1519C_nannofossils.csv,Micropal_CSV_1/375_U1519C_nannofossils.csv,nannofossils,False,False,False,True,False
375_U1519D_benthic_forams_1.csv,Micropal_CSV_1/375_U1519D_benthic_forams_1.csv,benthic_forams,False,False,False,True,False
318_U1359A_Silicoflagellates.csv,Micropal_CSV_1/318_U1359A_Silicoflagellates.csv,silicoflagellates,False,False,False,False,True
318_U1361B_Diatoms_2.csv,Micropal_CSV_1/318_U1361B_Diatoms_2.csv,diatoms,False,False,False,False,True
320_U1334C_Radiolarians_1.csv,Micropal_CSV_1/320_U1334C_Radiolarians_1.csv,radiolarians,True,False,False,False,True
320_U1331A_Planktic_Forams.csv,Micropal_CSV_1/320_U1331A_Planktic_Forams.csv,planktic_forams,False,False,False,False,True
318_U1359A_Benthic_Forams.csv,Micropal_CSV_1/318_U1359A_Benthic_Forams.csv,benthic_forams,False,False,False,False,True
320_U1333A_Radiolarians_3.csv,Micropal_CSV_1/320_U1333A_Radiolarians_3.csv,radiolarians,True,False,False,False,True
318_U1360A_Dinoflagellates.csv,Micropal_CSV_1/318_U1360A_Dinoflagellates.csv,dinoflagellates,False,False,False,False,True
320_U1332A_Radiolarians_2.csv,Micropal_CSV_1/320_U1332A_Radiolarians_2.csv,radiolarians,True,False,False,False,True
320_U1332A_Planktic_Forams.csv,Micropal_CSV_1/320_U1332A_Planktic_Forams.csv,planktic_forams,False,False,False,False,True
375_U1526B_nannofossils.csv,Micropal_CSV_1/375_U1526B_nannofossils.csv,nannofossils,False,False,False,True,False
320_U1334B_Radiolarians_2.csv,Micropal_CSV_1/320_U1334B_Radiolarians_2.csv,radiolarians,False,False,True,False,True
363-U1488A-planktic_forams.csv,Micropal_CSV_1/363-U1488A-planktic_forams.csv,planktic_forams,False,False,False,True,False
363-U1482C-planktic_forams.csv,Micropal_CSV_1/363-U1482C-planktic_forams.csv,planktic_forams,False,False,False,True,False
320_U1331A_Radiolarians_1.csv,Micropal_CSV_1/320_U1331A_Radiolarians_1.csv,radiolarians,True,False,False,False,True
320_U1334B_Radiolarians_3.csv,Micropal_CSV_1/320_U1334B_Radiolarians_3.csv,radiolarians,True,False,False,False,True
320_U1332A_Radiolarians_3.csv,Micropal_CSV_1/320_U1332A_Radiolarians_3.csv,radiolarians,True,False,False,False,True
363-U1482B-planktic_forams.csv,Micropal_CSV_1/363-U1482B-planktic_forams.csv,planktic_forams,False,False,False,True,False
320_U1335B_Radiolarians_2.csv,Micropal_CSV_1/320_U1335B_Radiolarians_2.csv,radiolarians,False,False,True,False,True
320_U1333A_Radiolarians_2.csv,Micropal_CSV_1/320_U1333A_Radiolarians_2.csv,radiolarians,True,False,False,False,True
318_U1355A_Ebridians.csv,Micropal_CSV_1/318_U1355A_Ebridians.csv,ebridians,False,False,False,False,True
