file,expedition,filename_has_exp
361_macroscopic_U1474D.csv,361,True
323 Core Description Template_U1341A.csv,323,True
361_macroscopic_U1479C.csv,361,True
340_sediment_U1393A.csv,340,True
339_sediment_U1386A.csv,339,True
320 Core Description_U1332A.csv,320,True
X363-U1488C-macroscopic.csv,363,True
344_sediment_U1412B.csv,344,True
339_sediment_U1390A.csv,339,True
341_core_description_U1419E.csv,341,True
341_core_description_U1418A.csv,341,True
354_macroscopic_U1454A.csv,354,True
342_sediment_U1405B.csv,342,True
334_sediment_U1378B.csv,334,True
X363-U1486B-macroscopic.csv,363,True
342_sediment_U1409A.csv,342,True
342_sediment_U1405C.csv,342,True
341_core_description_U1419D.csv,341,True
344_sediment_U1412C.csv,344,True
346_description_U1429A.csv,346,True
346_description_U1425B.csv,346,True
366_macroscopic_U1496A.csv,366,True
361_macroscopic_U1479B.csv,361,True
376_macroscopic_U1528D_1.csv,376,True
361_macroscopic_U1475A.csv,361,True
361_macroscopic_U1474E.csv,361,True
323 Core Description Template_U1340D.csv,323,True
361_macroscopic_U1475C.csv,361,True
U1457A_macroscopic_20160421.csv,355,False
323 Core Description Template_U1341B.csv,323,True
356-U1463B_macroscopic.csv,356,True
334_sediment_U1381A.csv,334,True
361_macroscopic_U1478D.csv,361,True
366_macroscopic_U1496C.csv,366,True
359-U1467C_macroscopic.csv,359,True
339_sediment_U1386B.csv,339,True
320 Core Description_U1332B.csv,320,True
359-U1470A_macroscopic.csv,359,True
346_description_U1429C.csv,346,True
344_sediment_U1412A.csv,344,True
349_macroscopic_U1431E.csv,349,True
339_sediment_U1390B.csv,339,True
330_sediment_U1375A.csv,330,True
374_U1523A_macroscopic.csv,374,True
341_core_description_U1418B.csv,341,True
354_macroscopic_U1454B.csv,354,True
342_sediment_U1405A.csv,342,True
342_sediment_U1409B.csv,342,True
359-U1469B_macroscopic.csv,359,True
X363-U1483C-macroscopic.csv,363,True
342_sediment_U1409C.csv,342,True
354_macroscopic_U1454C.csv,354,True
355-U1456D_macroscopic_20160607.csv,355,True
341_core_description_U1418C.csv,341,True
339_sediment_U1390C.csv,339,True
349_macroscopic_U1431D.csv,349,True
346_description_U1429B.csv,346,True
353_macroscopic_U1443D.csv,353,True
320 Core Description_U1332C.csv,320,True
339_sediment_U1386C.csv,339,True
375_U1526A_macroscopic.csv,375,True
366_macroscopic_U1496B.csv,366,True
376_macroscopic_U1528D_2.csv,376,True
361_macroscopic_U1479A.csv,361,True
369_U1513B_macroscopic_mgt.csv,369,True
361_macroscopic_U1474F.csv,361,True
323 Core Description Template_U1341C.csv,323,True
361_macroscopic_U1475B.csv,361,True
356-U1461A_macroscopic.csv,356,True
361_macroscopic_U1475F.csv,361,True
361_macroscopic_U1474B.csv,361,True
366_macroscopic_U1497B.csv,366,True
361_macroscopic_U1479E.csv,361,True
361_macroscopic_U1478A.csv,361,True
346_description_U1424A.csv,346,True
320 Core Description_U1333C.csv,320,True
339_sediment_U1387C.csv,339,True
375_U1518F_macroscopic.csv,375,True
346_description_U1425E.csv,346,True
346_description_U1428B.csv,346,True
339_sediment_U1391C.csv,339,True
344_sediment_U1412D.csv,344,True
354_macroscopic_U1455C.csv,354,True
341_core_description_U1419C.csv,341,True
352_U1439A_macroscopic.csv,352,True
342_sediment_U1408C.csv,342,True
342_sediment_U1408B.csv,342,True
342_sediment_U1404A.csv,342,True
X363-U1489B-macroscopic.csv,363,True
367_macroscopic_U1500A.csv,367,True
330_sediment_U1374A.csv,330,True
341_core_description_U1419B.csv,341,True
341_core_description_U1418F.csv,341,True
354_macroscopic_U1455B.csv,354,True
376_macroscopic_U1530A_2.csv,376,True
349_macroscopic_U1431A.csv,349,True
344_sediment_U1413A.csv,344,True
356-U1459B_macroscopic.csv,356,True
339_sediment_U1391B.csv,339,True
