file,path,taxon_group,empty_rows_columns,remove_identical_rows,remove_identical_columns,standardize_headers,add_expedition_aw_cols
363-U1482A-Benthic_Forams.csv,Micropal_CSV_1/363-U1482A-Benthic_Forams.csv,benthic_forams,False,False,False,False,True
320_U1336A_Nannofossils_2.csv,Micropal_CSV_1/320_U1336A_Nannofossils_2.csv,nannofossils,False,False,False,True,False
375_U1518F_planktic_forams.csv,Micropal_CSV_1/375_U1518F_planktic_forams.csv,planktic_forams,False,False,False,False,True
320_U1334A_Nannofossils_1.csv,Micropal_CSV_1/320_U1334A_Nannofossils_1.csv,nannofossils,False,False,False,True,False
318_U1358B_Palynology.csv,Micropal_CSV_1/318_U1358B_Palynology.csv,palynology,False,False,False,True,False
363-U1483A-benthic_forams.csv,Micropal_CSV_1/363-U1483A-benthic_forams.csv,benthic_forams,False,False,False,False,True
320_U1335A_Nannofossils_1.csv,Micropal_CSV_1/320_U1335A_Nannofossils_1.csv,nannofossils,False,False,False,True,False
318_U1359D_Diatoms_2.csv,Micropal_CSV_1/318_U1359D_Diatoms_2.csv,diatoms,True,False,False,True,False
320_U1336A_Nannofossils_1.csv,Micropal_CSV_1/320_U1336A_Nannofossils_1.csv,nannofossils,False,False,False,True,False
318_U1355A_Silicoflagellates.csv,Micropal_CSV_1/318_U1355A_Silicoflagellates.csv,silicoflagellates,False,False,False,True,False
318_U1356A_Benthic_Forams.csv,Micropal_CSV_1/318_U1356A_Benthic_Forams.csv,benthic_forams,False,False,False,True,False
363-U1487A-nannofossils.csv,Micropal_CSV_1/363-U1487A-nannofossils.csv,nannofossils,False,False,False,False,True
363-U1486B-benthic_forams.csv,Micropal_CSV_1/363-U1486B-benthic_forams.csv,benthic_forams,False,False,False,False,True
320_U1334A_Nannofossils_2.csv,Micropal_CSV_1/320_U1334A_Nannofossils_2.csv,nannofossils,False,False,False,True,False
320_U1335A_Nannofossils_2.csv,Micropal_CSV_1/320_U1335A_Nannofossils_2.csv,nannofossils,False,False,False,True,False
318_U1359D_Diatoms_1.csv,Micropal_CSV_1/318_U1359D_Diatoms_1.csv,diatoms,False,False,False,True,False
318_U1360A_Chrysophyte Cysts.csv,Micropal_CSV_1/318_U1360A_Chrysophyte Cysts.csv,chrysophyte_cysts,False,False,False,True,False
318_U1359A_Palynology.csv,Micropal_CSV_1/318_U1359A_Palynology.csv,palynology,False,False,False,True,False
375_U1518F_nannofossils.csv,Micropal_CSV_1/375_U1518F_nannofossils.csv,nannofossils,False,False,False,False,True
363-U1483A-nannofossils.csv,Micropal_CSV_1/363-U1483A-nannofossils.csv,nannofossils,False,False,False,False,True
318_U1356A_Silicoflagellates.csv,Micropal_CSV_1/318_U1356A_Silicoflagellates.csv,silicoflagellates,False,False,False,True,False
318_U1359C_Diatoms_1.csv,Micropal_CSV_1/318_U1359C_Diatoms_1.csv,diatoms,False,False,False,True,False
320_U1331A_Nannofossils.csv,Micropal_CSV_1/320_U1331A_Nannofossils.csv,nannofossils,False,False,False,True,False
320_U1335B_Nannofossils_2.csv,Micropal_CSV_1/320_U1335B_Nannofossils_2.csv,nannofossils,False,False,False,True,False
363-U1487A-benthic_forams.csv,Micropal_CSV_1/363-U1487A-benthic_forams.csv,benthic_forams,False,False,False,False,True
320_U1334B_Nannofossils_2.csv,Micropal_CSV_1/320_U1334B_Nannofossils_2.csv,nannofossils,False,False,False,True,False
363-U1489C-nannofossils.csv,Micropal_CSV_1/363-U1489C-nannofossils.csv,nannofossils,False,False,False,False,True
375_U1519E_benthic_forams_1.csv,Micropal_CSV_1/375_U1519E_benthic_forams_1.csv,benthic_forams,False,False,False,False,True
375_U1519E_benthic_forams_3.csv,Micropal_CSV_1/375_U1519E_benthic_forams_3.csv,benthic_forams,False,False,False,False,True
318_U1359D_Benthic_Forams.csv,Micropal_CSV_1/318_U1359D_Benthic_Forams.csv,benthic_forams,False,False,False,True,False
