Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
119, 738,B,Post Moratorium          ,      16.290,    4.800000,FO Thalassiosira inura
,,,,,,
119, 738,B,Post Moratorium          ,      16.820,    5.900000,FO Thalassiosira convexa
,,,,,,
119, 738,B,Post Moratorium          ,      18.350,    9.600000,FO Asteromphalus kennettii
,,,,,,
119, 738,B,Post Moratorium          ,      24.410,   36.000000,LO Reticulofenestra oamaruensis
,,,,,,
119, 738,B,Post Moratorium          ,      35.410,   38.000000,FO Reticulofenestra oamaruensis
,,,,,,
119, 738,B,Post Moratorium          ,      35.650,   37.099998,LO Globigerinatheka index
,,,,,,
119, 738,B,Post Moratorium          ,      39.910,   38.799999,FO Isthmolithus recurvus
,,,,,,
119, 738,B,Post Moratorium          ,      70.430,   41.400002,LO Chiasmolithus solitus
,,,,,,
119, 738,B,Post Moratorium          ,      70.820,   41.000000,FO Chiasmolithus oamaruensis
,,,,,,
119, 738,B,Post Moratorium          ,      70.830,   41.400002,FO Chiasmolithus solitus
,,,,,,
119, 738,B,Post Moratorium          ,      97.410,   42.099998,FO Reticulofenestra reticulata
,,,,,,
119, 738,B,Post Moratorium          ,     119.210,   44.599998,FO Reticulofenestra umbilica
,,,,,,
119, 738,B,Post Moratorium          ,     134.050,   43.000000,LO Acarinina bullbrooki
,,,,,,
119, 738,B,Post Moratorium          ,     143.050,   45.000000,FO Globigerinatheka index
,,,,,,
119, 738,B,Post Moratorium          ,     143.060,   46.200001,Globigerinatheka index
,,,,,,
119, 738,B,Post Moratorium          ,     186.600,   47.500000,FO Acarinina bullbrooki
,,,,,,
119, 738,B,Post Moratorium          ,     201.030,   49.799999,FO Nannotetrina fulgens
,,,,,,
119, 738,B,Post Moratorium          ,     204.930,   49.799999,FO Nannotetrina fulgens
,,,,,,
