leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
61,462,,5,CC,,,38.50,48.13, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMILO0010,Miliolidae sp.,PRESENT,  ,1,db9c620007f1e3f6d80e835d5632bd6f
61,462,,15,CC,,,133.50,134.22, 4,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,PRESENT,  ,1,5444102471bb8c50ba587d09877937d2
61,462,,15,CC,,,133.50,134.22, 4,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0030,Rotalia viennoti,PRESENT,  ,1,6c9c6e9cc36e808d37a0f57e5050aa76
61,462,,17,1,6.0,8.0,152.50,152.57, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0026,Asterocyclina penuria,PRESENT,  ,1,cdea8c7ecff6d6593f1ca742abb53656
61,462,,17,1,6.0,8.0,152.50,152.57, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BDISY0010,Discocyclina sp.,PRESENT,  ,1,24cdd170cd8d29ff159b982f8b427076
61,462,,17,1,6.0,8.0,152.50,152.57, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMILO0010,Miliolidae sp.,PRESENT,  ,1,8a2228f48c0c4fc02035de2d17254cbb
61,462,,17,1,6.0,8.0,152.50,152.57, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BOPER0010,Operculina sp.,PRESENT,  ,1,096542b48800e7bf375a9cf617fae7a9
61,462,,17,1,6.0,8.0,152.50,152.57, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,PRESENT,  ,1,93cbaf046d5edb70a327837e57921276
61,462,,17,1,6.0,8.0,152.50,152.57, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0030,Rotalia viennoti,PRESENT,  ,1,95635b7b29a935fa95f1071bb9f884be
61,462,,18,3,111.0,113.0,162.00,166.12, 7,"PRIMOLISILVA,I.;VIOLANTI,D.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,422,BCYCL0020,Cyclammina cancellata,PRESENT,  ,1,cad89fc87258c1d0ff59948e46d1ee1e
61,462,,18,3,111.0,113.0,162.00,166.12, 7,"PRIMOLISILVA,I.;VIOLANTI,D.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,422,BCYCL0078,Cyclammina pusilla,PRESENT,  ,1,182c2c9f9fac23e58d83ce274d903877
61,462,,18,3,111.0,113.0,162.00,166.12, 7,"PRIMOLISILVA,I.;VIOLANTI,D.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,422,BCYCL0090,Cyclammina sp.,PRESENT,  ,1,7b555fa4f39e148e3724d3072c89224e
61,462,,18,3,111.0,113.0,162.00,166.12, 7,"PRIMOLISILVA,I.;VIOLANTI,D.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,422,BPART0046,Paratrochamminoides sp. (q),PRESENT,  ,1,655429014fec96ad61a9b40729751376
61,462,,18,3,111.0,113.0,162.00,166.12, 7,"PRIMOLISILVA,I.;VIOLANTI,D.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,422,BRECR0045,Recurvoides sp.,PRESENT,  ,1,8753f4986beab7af009dc7445957c4e6
61,462,,18,3,111.0,113.0,162.00,166.12, 7,"PRIMOLISILVA,I.;VIOLANTI,D.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,422,BREOP0010,Reophax sp.,PRESENT,  ,1,e89ac2cdcb70150907835ff7ee85614c
61,462,,18,3,111.0,113.0,162.00,166.12, 7,"PRIMOLISILVA,I.;VIOLANTI,D.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,422,BREPH0010,,PRESENT,  ,1,f7655ddfa3fd468ce1501b204dfb81c4
61,462,,18,6,25.0,27.0,162.00,169.76, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,3f93deae801ccece56a25a184f278e73
61,462,,18,CC,,,162.00,171.41, 2,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,2a5ecc18b5a6bb3395a4531f05be2759
61,462,,18,CC,,,162.00,171.41, 2,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,2fc9de3d01db4cb6335d47465616dcaf
61,462,,19,6,13.0,15.0,171.50,179.14, 1,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0024,Asterocyclina matanzensis,PRESENT,  ,1,ce4a669a4b728e5f4db7b1315666becb
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASSI0010,Assilina leymeriei,1%,  ,1,2be5ff7a382a203c393fa346a60e4d28
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BDICY0030,Dictyoconus saipanensis,1%,  ,1,d838122198c1be03d5604d2034ed7228
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BDISY0010,Discocyclina sp.,2%,  ,1,a0c6794a682167d0b937ea179d4a9723
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,4%,  ,1,3ce2f1fc77db45f31bd3ab559577979e
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0040,Nummulites burdigalensis minor,1%,  ,1,c3afe609e445b97cc3c9b8f83dea30e4
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0050,Nummulites partschi,1%,  ,1,9d394922a40900e7b0f136d75332454a
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0060,Nummulites pernotus,2%,  ,1,bfb8f76690e332c80324f2fa65be62ea
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0100,Nummulites vascus,3%,  ,1,c7587b1f2152cede654f6eb8c65c0670
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BOPER0010,Operculina sp.,PRESENT,  ,1,6bc34f336e340edb0e1f5de8c4c8023b
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPSER0010,Pseudoparrella bradyana,1%,  ,1,fea76716660fb78d20bb997766871b41
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPHA0010,Sphaerogypsina sp.,PRESENT,  ,2,c1d5846490a5aad44fb44b4a64d7f102
61,462,,21,1,2.0,3.0,190.50,190.53,12,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0026,Spiroclypeus sp.,PRESENT,  ,2,eed78fb809878af937a80a4ab9f07d91
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BAMPH0030,Amphistegina sp.,PRESENT,  ,1,f51260c6687c1112123ca2e1feca79bf
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASSI0010,Assilina leymeriei,3%,  ,1,17e17fb28ebf43c3156c22ce77f63054
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0022,Asterocyclina malladai,2%,  ,1,e5fe0d340d41029c1979f2f71cbb8850
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0026,Asterocyclina penuria,2%,  ,1,c2c4abad5eb4cc7b8749ce08611e4cd1
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BBIPL0011,Biplanispira sp. (q),PRESENT,  ,1,f7baef14c80b4ed2cd1f784e22417c97
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BDISY0010,Discocyclina sp.,PRESENT,  ,1,c0d057e02d1c3ac14c9be0f648210f33
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BEULE0020,Eulepidina ephippioides,PRESENT,  ,1,111f5659cf97a6e09caa713502b860fa
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BFASC0011,Fasciolites sp. (q),1%,  ,1,fde0c34de6b24eaea717e25176a6d732
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BHETR0025,Heterostegina borneensis,4%,  ,1,da2fe403efb4eab9c7c68d0cd67a45f4
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BHETR0040,Heterostegina saipanensis,3%,  ,1,82305549df59e00c52f5009bff264230
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BHETR0050,Heterostegina suborbicularis,2%,  ,2,f4feb281c525d5c9e8e04c9b047ac322
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BLEPD0040,Lepidocyclina sp.,1%,  ,2,ddd48f5b6de21f9b9829315655cc1744
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMIOP0010,Miogypsinoides grandipustula,2%,  ,2,ea89ff0f213bbe76e771cba0b071b0e9
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNEPH0010,Nephrolepidina sumatrensis,3%,  ,2,cbecbf8cb21c5e9969bf4d14b9d21aa5
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,29%,  ,2,d14d1294bcc2ccd0724f27c9a94f71d0
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0020,Nummulites bagelensis,1%,  ,2,892ead73db74396c2824ed348f7b6bdc
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0040,Nummulites burdigalensis minor,2%,  ,2,9c35fc39182b1d48e5d6b4afa0041909
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0050,Nummulites partschi,4%,  ,2,4c7598aa21361b201652d8047ab577aa
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0060,Nummulites pernotus,4%,  ,2,4963c914fa9659eedbb2249a5857cebc
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0080,Nummulites rotularius,PRESENT,  ,2,58ae56b7b0bb7a8986db6bc2f215e2b8
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0090,Nummulites variolarius,1%,  ,3,ad68357474a217841404d05c5f20c9d4
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0100,Nummulites vascus,10%,  ,3,753f0955f07a8481f95ea52b407e6dea
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BOPER0020,Operculina complanata,1%,  ,3,36760dcc3b89ba623d95cee61a9616df
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPOLL0020,Polylepidina antillea,2%,  ,3,a2dc1e2e7724ef48be080c70a4aa5257
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0030,Rotalia viennoti,PRESENT,  ,3,30fb33f0cd8bc8949ebb4d93815e022b
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BRUPE0006,Rupertia sp. (q),PRESENT,  ,3,01924a18ea849ab3b249ce9aa387015c
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0006,Spiroclypeus albapustula,1%,  ,3,5657f0b9b43eb5e95fa93084ede6f474
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0024,Spiroclypeus higginsi,2%,  ,3,f70fb0c609e40fc41769cb8f4315507b
61,462,,22,1,69.0,71.0,200.00,200.70,29,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BSPIC0040,Spiroclypeus vermicularis,4%,  ,3,4a3c35fc7cea837474e9a4055ebde10a
61,462,,23,1,110.0,112.0,209.50,210.61, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0010,Asterocyclina sp.,PRESENT,  ,1,4d1accb4b370832ed16aeb45fe61155c
61,462,,23,1,110.0,112.0,209.50,210.61, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMILO0010,Miliolidae sp.,PRESENT,  ,1,adf6ba344320347c6ef08680470be942
61,462,,23,1,110.0,112.0,209.50,210.61, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,6df423be1aeef9a6c7e1a7b1ce592eb5
61,462,,23,1,110.0,112.0,209.50,210.61, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,PRESENT,  ,1,7886f371d88f1fc86b6f431013d8cf2d
61,462,,23,1,110.0,112.0,209.50,210.61, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,790b0b508d75155bf781e936f59d4bf3
61,462,,23,4,102.0,104.0,209.50,215.03, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0010,Asterocyclina sp.,PRESENT,  ,1,1d9a7aa4584f69ad9d8816f89ab14ead
61,462,,23,4,102.0,104.0,209.50,215.03, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMILO0010,Miliolidae sp.,COMMON,  ,1,b0ab75cf11f3ed98fdb4881c76060519
61,462,,23,4,102.0,104.0,209.50,215.03, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,232e086a878e819c92352c5c115f3fd6
61,462,,23,4,102.0,104.0,209.50,215.03, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,COMMON,  ,1,1d47c815a934c919cfcdd2ef534c1a7b
61,462,,23,4,102.0,104.0,209.50,215.03, 5,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,6280b57163cf43a02c20e8e2bb2f706a
61,462,,23,5,46.0,48.0,209.50,215.97, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0010,Asterocyclina sp.,PRESENT,  ,1,030111364a154c0b5e7ff1d21f4cd0a8
61,462,,23,5,46.0,48.0,209.50,215.97, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BMILO0010,Miliolidae sp.,COMMON,  ,1,9ea5a1bcd6c354e2664bcc0ef969249a
61,462,,23,5,46.0,48.0,209.50,215.97, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BNUMU0010,Nummulites sp.,PRESENT,  ,1,1abbdebe2676f01a8335f68a33596191
61,462,,23,5,46.0,48.0,209.50,215.97, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BPARR0024,Pararotalia byramensis,COMMON,  ,1,c327623dc032423848cd3fcb691f0db7
61,462,,23,5,46.0,48.0,209.50,215.97, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BROTA0020,Rotalia sp.,PRESENT,  ,1,79227fde76330d02a4d5174a6b0feac3
61,462,,23,5,46.0,48.0,209.50,215.97, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BRUPE0006,Rupertia sp. (q),PRESENT,  ,1,1e36aa52a683f2d57e5ee01e3fd9631c
61,462,,23,6,74.0,76.0,209.50,217.75, 6,"PRIMOLISILVA,I.;BRUSA,C.",08/1981,61,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,444,BASTO0010,Asterocyclina sp.,PRESENT,  ,1,89fc30d8762feeee5639b16fd9fdef2e
