leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
92,599,,1,1,0.0,140.0,0.00,0.00,1.40,LYLE, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,70142367ff8bac312476f11b841c5e9c,92-599-1-1
92,599,,1,2,0.0,150.0,0.00,1.50,3.00,LYLE, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,7649fdaf691122ba469807e119481f3f,92-599-1-2
92,599,,1,3,0.0,140.0,0.00,3.00,4.40,LYLE, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,61fbf4bc9eea9b2b256bd91c87dfa6a8,92-599-1-3
92,599,,1,4,0.0,150.0,0.00,4.50,6.00,LYLE, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,ee6f0bfd1077f8b01beead03a332c13c,92-599-1-4
92,599,,1,5,0.0,150.0,0.00,6.00,7.50,LYLE, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,109bd59165ba8e0ad715e13fab72578a,92-599-1-5
92,599,,1,6,0.0,21.0,0.00,7.50,7.71,LYLE, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,4bf2522b1ebcd8f724a7f39a4e5145ca,92-599-1-6
92,599,,1,CC,0.0,18.0,0.00,7.81,7.89,DKR, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,281dd4a31b74aa24c4f88aba8a255e76,92-599-1-CC
92,599,,2,1,0.0,150.0,7.90,7.90,9.40,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,b0fcdc0870fcc12788a0b60e4ec2c48d,92-599-2-1
92,599,,2,2,0.0,140.0,7.90,9.40,10.80,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,fb6735f8d9f09647b49034cdd2005aa8,92-599-2-2
92,599,,2,3,0.0,150.0,7.90,10.90,12.40,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,73cd1851d22f8813f7f33733ce8b2e62,92-599-2-3
92,599,,2,4,0.0,150.0,7.90,12.40,13.90,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,eb0fcbbdd852f665d297f6f949899fd2,92-599-2-4
92,599,,2,5,0.0,140.0,7.90,13.90,15.30,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,5d995f6ed3ac96d35f57489e7f76651f,92-599-2-5
92,599,,2,6,0.0,150.0,7.90,15.40,16.90,RMO, CLAYEY NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,b6471c928daaa6b0696502ad4cbc1b26,92-599-2-6
