leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
19,191,B,1,1,35.0,150.0,0.00,0.35,1.50,, SILT AND CLAY BEARING DIATOM OOZE, 5Y4/2-OLIVE GR EY,, HIGHLY DISTURBED,,,, SLIGHT COLOR CHANGE AT 125 C M,, 22212220,026d280a4c773a86ed4c574ebc364406,19-191B-1-1
19,191,B,1,2,0.0,15.0,0.00,1.50,1.65,, SILT AND CLAY BEARING DIATOM OOZE, 5Y3/4-OLIVE BR OWN,, MODERATELY DEFORMED,,,,,, 22212220,fc405b8e874afcd43c22396a9501c758,19-191B-1-2
19,191,B,1,2,15.0,70.0,0.00,1.65,2.20,, SILT AND CLAY BEARING DIATOM OOZE," 10Y4/2-GREYISH OLIVE,5Y3/4-OLIVE BROWN",, MODERATELY DEFORMED,,,, COL OR GRADES FROM GREYISH OLIVE TO OLIVE BROWN,, 22212220,5bcd27449143f9cd5aefbeffb33ec598,19-191B-1-2
19,191,B,1,2,70.0,72.0,0.00,2.20,2.22,, SAND, 5Y2/1-OLIVE BLACK,, MODERATELY DEFORMED,,,,,, 33214000,dc0b41797ae8c5fc1f7596588e42ec64,19-191B-1-2
19,191,B,1,2,72.0,147.0,0.00,2.22,2.97,, SILT AND CLAY BEARING DIATOM OOZE," 10Y4/2-GREYISH OLIVE,5Y3/4-OLIVE BROWN",, MODERATELY DEFORMED, SAN POD AT 134 CM,,,,, 22212220,b55d8c67c184773827dcd245e0360bbf,19-191B-1-2
19,191,B,1,2,147.0,150.0,0.00,2.97,3.00,,, 10YR2/2-DUSKY YELLOWIS H BROWN,, CLAY AND DIATOM RICH SILT MODERATELY DEFORMED,,, FORAMS, COMPOSITION IS SIMILAR TO THE SAND AT 70 CM,, 22212220,94db439844b1446f4e75599a3ed3dbad,19-191B-1-2
19,191,B,1,3,0.0,150.0,0.00,3.00,4.50,, SILT AND CLAY-RICH DIATOM OOZE," 5Y4/1-DARK GREY,5 Y3/2-DARK OLIVE GREY",,, LENSES OF DARK OLIVE GREY AT 10 CM TO 25 CM AND 40 CM TO 45 CM,,,,, 00000000,c90675fa7864e290d50c0226a80e97ef,19-191B-1-3
19,191,B,1,4,0.0,131.0,0.00,4.50,5.81,, SILT AND CLAY-RICH DIATOM OOZE," 5Y4/1-VERY DARK G REY,5Y3/2-DARK OLIVE GREY",,,,,, DARK OLIVE GREY 10 CM TO 22 CM,, 00000000,ae10e20802e451ef24d3cc2cc5da34b9,19-191B-1-4
19,191,B,1,4,131.0,150.0,0.00,5.81,6.00,, VOLCANIC SILTY SAND, -BLACK,,,,,,,, 33214000.3700,b541db3764354361e777a9f9c18704df,19-191B-1-4
19,191,B,1,5,0.0,18.0,0.00,6.00,6.18,," SANDY SILT,SILT RICH CLAY"," 5Y2/1-OLIVE BLACK,5Y4/ 1-OLIVE GREY",, HIGHLY DEFORMED,,,,,, 33215000,046bbdf9086f163773ffbe08968d3c9f,19-191B-1-5
19,191,B,1,5,18.0,95.0,0.00,6.18,6.95,, SILT-RICH CLAY, 5Y4/1-OLIVE GREY,, HIGHLY DEFORME D,,,,,, 33213000,71a874845355e214978f14cc1434846c,19-191B-1-5
19,191,B,1,5,95.0,145.0,0.00,6.95,7.45,, SANDY SILT, 5Y2/1-OLIVE BLACK,, HIGHLY DEFORMED,,,,,, 00000000,52ab928343643680d04aea8c62f63e4e,19-191B-1-5
19,191,B,1,5,145.0,150.0,0.00,7.45,7.50,, SILT RICH CLAY, 5Y4/1-OLIVE GREY,, HIGHLY DEFORME D,,,,,, 33213000,0f2fb4b80a8e325c6282c418fd15e83c,19-191B-1-5
19,191,B,1,6,0.0,54.0,0.00,7.50,8.04,, SANDY SILT, 5Y2/1-OLIVE BLACK,, HIGHLY DEFORMED,,,,,, 33215000,93bff86486f580c147421d967e8849a4,19-191B-1-6
19,191,B,1,6,54.0,100.0,0.00,8.04,8.50,, SILT RICH CLAY," 5Y4/1-OLIVE GREY,5Y2/1-OLIVE BLAC K",, HIGHLY DEFORMED,,,, OLIVE BLACK SANDY SILT AT 75 C M,, 33213000,d0ebf0c72696d7c9b5678801aa2c6156,19-191B-1-6
19,191,B,1,6,100.0,150.0,0.00,8.50,9.00,, SANDY SILT," 5Y2/1-OLIVE BLACK,5GY4/1-DARK GREENIS H GREY",, HIGHLY DEFORMED, DARK GREENISH GREY AT 14K CM,,,,, 33215000,71ded00c234f31a65b5dc1a7f94fa3f1,19-191B-1-6
