leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
16,160,,13,1,63.0,108.00,108.63,  109.50,"CRONAN, D.",BASALT AND CHALK IN MUD,PCE NO PCE NUMBERS ASSIGNED,"FINE-GRAINED, DENSE FRAGMENTS AND CHIPPING",,comments: ALTERED TO BADLY ALTERED,MODERATE YELLOWISH BROWN (10YR 5/4),,,,,,
16,160,,13,CC,0.0,108.00,109.60,  109.60,"CRONAN, D.",BASALT AND BASAL RED CLAY IN RED MARL OOZE,PCE NO PCE NUMBERS ASSIGNED,MICRONODULES ABUNDANT,,,GRAY,,,PYX,PALAG | CARB       40,,
16,160,,14,CC,0.0,109.00,109.10,  109.10,,"BASALT, AS IN CORE 13, SECT. 1",PCE NO PCE NUMBERS ASSIGNED,,,,,,,,,,
