Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
182,1128,D,Shipboard                ,      37.000,  259.109985,C. oamaruensis
,,,,,,
182,1128,D,Shipboard                ,      40.400,  422.170013,C. solitus
,,,,,,
