Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
130, 807,B,Initial Reports          ,      26.850,    1.890000,LO D. brouweri (N)
,,,,,,
130, 807,B,Initial Reports          ,      74.350,    3.560000,LO R. pseudoumbilica (N)
,,,,,,
130, 807,B,Initial Reports          ,     129.100,    5.200000,FO G. tumida (F)
,,,,,,
130, 807,B,Initial Reports          ,     240.600,    7.500000,FO D. quinqueramus (N)
,,,,,,
130, 807,B,Initial Reports          ,     278.600,    8.280000,Terminal depth
,,,,,,
