leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,POLAC0010,Oleaceae,TRACE,  ,1,b6a64cfa206ecfc3493cf5ad9c21941e
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PPINU0010,Pinus sp.,TRACE,  ,1,600019042bc3d2adb14a168a24279d07
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PILEX0010,Ilex sp.,TRACE,  ,1,02ead4df678ce5306b68aa23fe507831
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PGRAM0010,Graminidites media,39%,  ,1,10ff79c39337407ba958bfcb393a11a2
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PCYPE0010,Cyperaceae,37%,  ,1,0f270501569679c871bd253444e6141c
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PCHEN0010,Chenopodiaceae,11%,  ,1,01492ed4b5dca6e3dcc01866114f2ea4
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PARTE0010,Artemisia sp.,TRACE,  ,1,a214e89b1e8a295e1ffc1f957233cc98
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PLIGU0010,Liguliflores sp.,TRACE,  ,1,c97929a877c5640134d40c76711c5ee7
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PTUBI0010,Tubiflores sp.,TRACE,  ,1,00e235e1ae2d55b3a36a4ee8a27822c0
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PPLAN0010,Plantago sp.,1%,  ,1,9e91ba322ffb4eef5aa75f8f0914ab8e
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PBORR0010,Borraginaceae,TRACE,  ,2,2c8a49e32d55254919b32c812465bc7d
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PNYMP0010,Nympheaceae,TRACE,  ,2,80ee2f1cc9d28628b71895b63c3b5488
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PTYPH0010,Typhaceae,1%,  ,2,62d5e3fa73a4cb88d9c3cf881b7ea87a
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PJUNC0010,Juncaginaceae,TRACE,  ,2,3ed7a9d943a1abd09be3166656551a61
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PRICC0010,Riccia sp.,1%,  ,2,965db79b1680030f85bdbe9abbe31463
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PPODC0010,Podocarpus sp.,TRACE,  ,2,96f04d1f4dce69cd4ac5dcf1fa6f09eb
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PACAC0010,Acacia sp.,TRACE,  ,2,13f53ee887cb401258668d890f09e537
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PALCH0010,Alchornea cordifolia,TRACE,  ,2,3ed95e2a0d926d60f6a0c96dd1a45c83
13,131,A,1,2,0.0,0.0,47.00,0.00,19,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PMORA0010,Moraceae,TRACE,  ,2,e31fadb71e470f54123229810be4f2cc
13,131,A,4,2,0.0,0.0,206.00,0.00,23,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,POLAC0010,Oleaceae,TRACE,  ,1,c756814b517ebc1602d732726cb1c1c2
13,131,A,4,2,0.0,0.0,206.00,0.00,23,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PPINU0010,Pinus sp.,TRACE,  ,1,7fd7f07b78f0f05382659d0a0c5482a5
13,131,A,4,2,0.0,0.0,206.00,0.00,23,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PCORY0010,Corylus sp.,TRACE,  ,1,5f1a156cdca03318469443ef3f0aecd3
13,131,A,4,2,0.0,0.0,206.00,0.00,23,"ROSSIGNOL-STRICK,M.",,13,POLLEN AND SPORES,,,,,,974,PMYRI0010,Myrica sp.,TRACE,  ,1,e84ac1f48934cd1ffe72b76e2cb41ec0
