leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
68,502,C,1,1,0.0,12.0,32.00,32.00,32.12,ZIM, FORAM AND NANNO BEARING MARL, OLIVE GRAY,,,  *,,,, SOFT, 11110000.1210.1221.3450,8177049d52c1451a12f394e8b3e2545c,68-502C-1-1
68,502,C,1,2,0.0,150.0,32.00,33.50,35.00,ZIM, FORAM AND NANNO BEARING MARL, OLIVE GRAY," BANDING,BURROWS",,  *,,,, SOFT, 11110000.1210.1221.3450,19c1d12d8b8e9bee5118218113a8829c,68-502C-1-2
68,502,C,1,3,17.0,150.0,32.00,35.17,36.50,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY,, GREATLY DISTURBED,  *,,,, SOFT,,7b91fc5b58a38e92df32fc318b4a1105,68-502C-1-3
68,502,C,1,4,0.0,128.0,32.00,36.50,37.78,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY," MOTTLING,BURROWS,BANDING",,,,,, SOFT, 12210000.1221.1210.3450,ba0246176a877d7c9a40fefdfcfe1f32,68-502C-1-4
68,502,C,1,CC,0.0,20.0,32.00,37.88,37.98,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY," MOTTLING,BURROWS,BANDING",,,,,, SOFT, 12210000.1221.1210.3450,49612797c95346b17b81ec2ebbe609d4,68-502C-1-CC
68,502,C,2,1,5.0,150.0,36.40,36.45,37.90,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY," MOTTLING,BURROWS,BANDING",,,,,, SOFT, 12210000.1221.1210.3450,8f12612e201235cc39159684c9f4b2dd,68-502C-2-1
68,502,C,2,2,0.0,150.0,36.40,37.90,39.40,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY,,,,,,, SOFT, 12210000.1221.1210.3450,adde6ef930adfdc76995f61acb957c88,68-502C-2-2
68,502,C,2,3,0.0,136.0,36.40,39.40,40.76,ZIM, NANNO AND FORAM BEARING CALCAREOUS CLAY, OLIVE GRAY,,,  *,,,, SOFT,,498aad37d329e805c1617ad846b86ea4,68-502C-2-3
68,502,C,2,CC,0.0,17.0,36.40,40.86,40.93,ZIM, NANNO AND FORAM BEARING CALCAREOUS CLAY, OLIVE GRAY,,,  *,,,, SOFT, 12210000.1221.3450,dc0157b80b52d60892666700581aa5c4,68-502C-2-CC
68,502,C,3,1,0.0,150.0,40.80,40.80,42.30,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,,1c1406b5e41a2b16927aa80d3247b78a,68-502C-3-1
68,502,C,3,2,0.0,150.0,40.80,42.30,43.80,ZIM, FORAM MARL, OLIVE GRAY, MOTTLING,,  *,,,, SOFT,,e6357c8f1b9258f57f3a5031eeebe238,68-502C-3-2
68,502,C,3,3,0.0,53.0,40.80,43.80,44.33,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY, BURROWS,,  *,,,, SOFT,,9561241cbe9ec77c750d8afb14b532b0,68-502C-3-3
68,502,C,3,CC,0.0,19.0,40.80,44.43,44.52,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY,,, PEBBLES*,,,, SOFT,,aea550f1f7d4adef03706c64fa440923,68-502C-3-CC
68,502,C,4,1,47.0,150.0,45.20,45.67,46.70,ZIM, NANNO AND FORAM BEARING CALCAREOUS CLAY, OLIVE GRAY," MOTTLING,BURROWS,BANDING",,  *,,,, SOFT,,30506bbfa6649348465f1cb9eebe6bac,68-502C-4-1
68,502,C,4,2,0.0,47.0,45.20,46.70,47.17,ZIM, NANNO AND FORAM BEARING MARL, OLIVE GRAY,,,  *,,,, SOFT,,289e2ebd4949c9706ef24118e76b247f,68-502C-4-2
