leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOA0310,Globorotalia merotumida,PRESENT,  ,1,05d7c693c40a5ccda4091625d45111d0
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOA0404,Globorotalia plesiotumida,PRESENT,  ,1,9712b0f6fa0f765ae6b22facebb88435
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOA0404,Globorotalia plesiotumida,COMMON,  ,1,088835df22fe3b4af56027b1cccc748c
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOA0468,Globorotalia quetra,PRESENT,  ,1,d61e58be2e61b31c378195e0e9d64d39
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOA0468,Globorotalia quetra,PRESENT,  ,1,91488d4a9eae4b0700a3efc6f95bc3c4
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOD0070,Globigerinoides bollii,PRESENT,  ,1,3c0be0cc4e060551d056cb038fba2a6f
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOD0240,Globigerinoides obliqus,ABUNDANT,  ,1,ca883b4152a32ad6e9294a39692ca4eb
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOD0240,Globigerinoides obliqus,FEW,  ,1,4f71ebacf4a2a9d03196970c6b72203f
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOD0310,Globigerinoides quadrilobatus,FEW,  ,1,3d87c71728107096ae7bb4933f4e78c7
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOD0310,Globigerinoides quadrilobatus,FEW,  ,1,fb6375a6aacf69196263689ab11d4bef
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOG0045,Globigerina apertura,PRESENT,  ,2,5fd07655e09266929be8cbfd846ac378
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOG0220,Globigerina decoraperta,PRESENT,  ,2,194ba9c9bb74d7d0a7565809b020a7e7
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOG0220,Globigerina decoraperta,PRESENT,  ,2,46ec0d02628dd7ec8e0761a3ba395b8b
68,502,C,28,CC,,,210.20,213.18,32,KEIGWIN,10/1982,68,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,273,FGLOG0230,Globigerina druryi,PRESENT,  ,2,96547f703407c23823a2a0cb25356ec4
